Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls High BDI,exclusion,210,66.74761904761905,20.90987997163885,1.4429188018410455,-3.085714285714286,15.195177371672013,1.0485668572289133
Controls High BDI,inclusion,196,68.30102040816327,20.678892966937156,1.4770637833526539,0.5238095238095243,13.836456243110854,0.9883183030793468
Controls Low BDI,exclusion,225,72.8488888888889,22.183776067994387,1.478918404532959,-5.68,13.56848150959386,0.904565433972924
Controls Low BDI,inclusion,213,72.08920187793427,22.346468333978546,1.531154780696055,-1.3981220657277018,11.492748448346868,0.7874701481695157
Risk of Depression,exclusion,165,44.07272727272727,16.82715707056915,1.3099924012678188,-7.793939393939394,15.143257764695543,1.1789010180981263
Risk of Depression,inclusion,180,54.94444444444444,13.781098796800482,1.0271824571428811,0.8222222222222222,13.079340564283962,0.9748764867536465
