predictor,estimate,std_error,z_value,p_value,conf_lower,conf_upper,t_value,p_fdr,significant_fdr,converged,conv_message,singular,re_sd,max_grad,dispersion,n_obs
Intercept,-1.86941308487381,0.127902826839467,-14.6158855989957,2.22442985060832e-48,-2.12010262547916,-1.61872354426845,-14.6158855989957,,,True,nan,False,subject=0.7809,8.89076545718126e-05,0.918934651369978,2460
onoff,-0.404992374990427,0.0617644983647209,-6.55704143501558,5.4885767171008e-11,-0.526050791785279,-0.283933958195574,-6.55704143501558,3.2931460302604805e-10,True,True,nan,False,subject=0.7809,8.89076545718126e-05,0.918934651369978,2460
valence,-0.288694999327076,0.060428038637167,-4.77750074035186,1.77487397187479e-06,-0.407133955055924,-0.170256043598229,-4.77750074035186,5.324621915624371e-06,True,True,nan,False,subject=0.7809,8.89076545718126e-05,0.918934651369978,2460
selfother,0.0086477750482579,0.0518239532128793,0.166868301473165,0.867473675163174,-0.0929271732489854,0.110222723345501,0.166868301473165,0.867473675163174,False,True,nan,False,subject=0.7809,8.89076545718126e-05,0.918934651369978,2460
time,-0.0108312006462967,0.0472721016985437,-0.229124584207568,0.818772086234974,-0.103484519975442,0.0818221186828489,-0.229124584207568,0.867473675163174,False,True,nan,False,subject=0.7809,8.89076545718126e-05,0.918934651369978,2460
confidence,-0.099446412417227,0.0455617837366735,-2.18267162216436,0.0290600011784606,-0.188747508541107,-0.0101453162933469,-2.18267162216436,0.0581200023569212,False,True,nan,False,subject=0.7809,8.89076545718126e-05,0.918934651369978,2460
time_on_task,0.0775931765081389,0.0378359084866924,2.05078137704635,0.0402882419292792,0.0034347958742217,0.151751557142056,2.05078137704635,0.060432362893918797,False,True,nan,False,subject=0.7809,8.89076545718126e-05,0.918934651369978,2460
