marker,moderator,interaction_term,estimate,std_error,t_value,p_value,n_obs,n_subjects,converged,p_fdr,significant_fdr,marker_label,moderator_label
omission_rate,valence,onoff:valence,-0.0020806570758073344,0.0022214190271191377,-0.9366342191214814,0.3489467437540522,2460,42,True,0.6710514302962542,False,Omission Rate,Valence
omission_rate,selfother,onoff:selfother,-0.0006385133754133466,0.002063653272239951,-0.30940923264705467,0.7570102481039747,2460,42,True,0.9012026763142555,False,Omission Rate,Self/Other
omission_rate,time,onoff:time,-0.005936383214785296,0.0021665370727147015,-2.740033064537836,0.006143300380742609,2460,42,True,0.038395627379641306,True,Omission Rate,Time
omission_rate,confidence,onoff:confidence,0.0014253012846481017,0.0022177089517461147,0.6426908650595876,0.520424709618097,2460,42,True,0.7228120966918014,False,Omission Rate,Confidence
omission_rate,time_on_task,onoff:time_on_task,-0.007368945421738416,0.0017052460324416543,-4.321338552646975,1.5508550574791566e-05,2460,42,True,0.0001938568821848946,True,Omission Rate,Time on Task
commission_rate,valence,onoff:valence,0.0075195714100653975,0.006529127295455021,1.1516962481800337,0.24944591453545872,2460,42,True,0.6236147863386468,False,Commission Rate,Valence
commission_rate,selfother,onoff:selfother,0.010813823922346071,0.006043480594000141,1.7893370805363122,0.07356054572222805,2460,42,True,0.262716234722243,False,Commission Rate,Self/Other
commission_rate,time,onoff:time,-0.0009860464223493378,0.006311146127579159,-0.15623888314681872,0.8758447287387751,2460,42,True,0.9517359486628975,False,Commission Rate,Time
commission_rate,confidence,onoff:confidence,0.0028051220121618147,0.00663899475964076,0.42252210066718016,0.6726439726849507,2460,42,True,0.8408049658561884,False,Commission Rate,Confidence
commission_rate,time_on_task,onoff:time_on_task,-0.0029615803937570544,0.0051872711515388165,-0.5709322507419907,0.5680455683653456,2460,42,True,0.7474283794280863,False,Commission Rate,Time on Task
total_errors,valence,onoff:valence,-0.00140642728768581,0.002092762779152667,-0.6720433398835842,0.5015561057127693,2460,42,True,0.7228120966918014,False,Total Errors,Valence
total_errors,selfother,onoff:selfother,-0.00011772403622380987,0.0019449852932024133,-0.060526954437777544,0.9517359486628975,2460,42,True,0.9517359486628975,False,Total Errors,Self/Other
total_errors,time,onoff:time,-0.00565191268746029,0.0020434237011293967,-2.765903461106225,0.00567653367595863,2460,42,True,0.038395627379641306,True,Total Errors,Time
total_errors,confidence,onoff:confidence,0.0014134034382426372,0.0020901998366509786,0.6762049319204149,0.498910541698224,2460,42,True,0.7228120966918014,False,Total Errors,Confidence
total_errors,time_on_task,onoff:time_on_task,-0.007130948572249128,0.001607238937179075,-4.436769423197849,9.131901884446553e-06,2460,42,True,0.0001938568821848946,True,Total Errors,Time on Task
rtcv,valence,onoff:valence,-0.004297792943075592,0.003068621786538565,-1.4005613079882173,0.16134529805781828,2445,42,True,0.44818138349393966,False,RTCV (RT Variability),Valence
rtcv,selfother,onoff:selfother,-0.005400835146978059,0.002837273742402574,-1.9035298097125757,0.05697144777530758,2445,42,True,0.2516292898236443,False,RTCV (RT Variability),Self/Other
rtcv,time,onoff:time,-0.0003020004542958657,0.003022803142464853,-0.09990741707698789,0.9204178278403748,2445,42,True,0.9517359486628975,False,RTCV (RT Variability),Time
rtcv,confidence,onoff:confidence,-0.00041767454350168754,0.003060111757828313,-0.13648996394762425,0.8914339579136095,2445,42,True,0.9517359486628975,False,RTCV (RT Variability),Confidence
rtcv,time_on_task,onoff:time_on_task,-0.0021985570588005767,0.002333510025321228,-0.9421673937303637,0.3461069447370303,2445,42,True,0.6710514302962542,False,RTCV (RT Variability),Time on Task
total_errors_legacy,valence,onoff:valence,0.005807943936894828,0.006902462477900378,0.8414307148340362,0.4001066845362915,2460,42,True,0.7144762223862348,False,Total Errors (legacy sum-of-rates),Valence
total_errors_legacy,selfother,onoff:selfother,0.009072364377026328,0.006394058611567372,1.418874134280484,0.15593571446026375,2460,42,True,0.44818138349393966,False,Total Errors (legacy sum-of-rates),Self/Other
total_errors_legacy,time,onoff:time,-0.006418202548871717,0.0067099151281137465,-0.9565251461945042,0.3388069862109764,2460,42,True,0.6710514302962542,False,Total Errors (legacy sum-of-rates),Time
total_errors_legacy,confidence,onoff:confidence,0.004607293726413475,0.006970077463506656,0.6610104049109863,0.5086056408786535,2460,42,True,0.7228120966918014,False,Total Errors (legacy sum-of-rates),Confidence
total_errors_legacy,time_on_task,onoff:time_on_task,-0.010193187587613194,0.005427890819239358,-1.877927896317123,0.06039102955767463,2460,42,True,0.2516292898236443,False,Total Errors (legacy sum-of-rates),Time on Task
