cluster_id,cluster_type,n_electrodes,electrodes,cluster_stat,p_value
0,positive,10,"AF7,AF8,C5,F5,F7,FC3,FC5,Fp1,Fp2,T7",29.463670475833055,0.001999600079984003
1,positive,11,"CP2,CP6,FT8,P2,P4,P6,P8,PO4,POz,T8,TP8",33.78738848601122,0.001799640071985603
2,positive,1,F2,2.5611069169015854,0.10877824435112977
