analysis_label,dimension,group1,group2,n1,n2,mean1,mean2,sd1,sd2,t_statistic,p_value,p_bonferroni,significant_05,significant_bonferroni
overall,onoff,Controls Low BDI,Controls High BDI,10,12,34.03679672451569,30.77665844957512,14.208844771174368,11.80361581121855,0.5781298318770206,0.570511656676334,1.0,False,False
overall,onoff,Controls Low BDI,Risk of Depression,10,11,34.03679672451569,23.31488791930711,14.208844771174368,9.113080803889089,2.0357618246386813,0.059724903979797725,0.17917471193939316,False,False
overall,onoff,Controls High BDI,Risk of Depression,12,11,30.77665844957512,23.31488791930711,11.80361581121855,9.113080803889089,1.7046722803462167,0.1034049587819947,0.3102148763459841,False,False
