predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-28.54426423714155,5.620016994507996,-5.079035217337534,3.793563914598575e-07,-39.55929513888026,-17.529233335402843,True,True
group_bdi3[T.Controls High BDI],-0.32215660343351793,7.497816789877703,-0.042966721175214606,0.9657280619979068,-15.017607474273538,14.373294267406502,False,False
group_bdi3[T.Risk of Depression],0.7350377279798074,7.4326713193531475,0.09889280669063359,0.9212233803390366,-13.832730366876167,15.302805822835783,False,False
inclusion_exclusion[T.inclusion],2.11206154563716,1.2637149329889905,1.6713116941980144,0.09466012778376519,-0.36477420974670904,4.58889730102103,False,False
probe_number,-0.033772301580665666,0.3052161864822037,-0.11065042771784593,0.9118935574376884,-0.6319850345844459,0.5644404314231145,False,False
group_bdi3[T.Controls High BDI]:probe_number,-0.1296970568683708,0.39891813184323505,-0.3251219899910153,0.7450887466600714,-0.9115622280611124,0.6521681143243707,False,False
group_bdi3[T.Risk of Depression]:probe_number,-0.09212616001544725,0.36893804839692645,-0.24970631360941176,0.8028144752959455,-0.8152314473999186,0.6309791273690241,False,False
subject_id Var,1.303178481866116,0.40302912561964416,3.2334598147528957,0.0012230054081420604,0.5132559109309444,2.0931010528012877,True,True
