subject,auc,label_std,label_mean
03,0.35,11.146460861797783,64.07692307692308
05,0.67,21.813071792164003,78.68888888888888
06,0.36,25.498789409520054,57.95348837209303
08,0.7333333333333333,12.566395096219345,81.28571428571429
10,0.95,8.456285941820116,79.21052631578948
12,0.7208333333333333,22.856583809122114,60.513513513513516
14,0.6666666666666666,16.992014931389726,74.85714285714286
15,0.8,13.74954544703206,74.625
19,0.6777777777777778,8.767331228264213,60.592592592592595
20,0.5,7.755740786766609,90.83333333333333
22,0.6444444444444446,10.52028570383535,81.03125
24,0.6,8.057485769337537,73.0
25,0.6775,21.570316205985847,72.52272727272727
26,0.7,13.897070606015191,78.85714285714286
28,0.5583333333333333,14.500527287219487,81.28947368421052
29,0.6356666666666667,24.779023386727733,68.2
30,0.776,28.73990328474204,65.76
31,0.6083333333333334,20.701659461343702,45.61538461538461
32,0.55,19.359603063317977,73.025
33,0.3125,34.95584945915936,74.24324324324324
35,0.2888888888888889,10.689954736814009,74.85714285714286
37,0.564,32.51764303948761,55.244897959183675
38,0.4416666666666666,20.099131988362906,55.39473684210526
40,0.7333333333333333,12.110188547940394,77.36
41,0.3083333333333333,18.22459092231467,66.75
42,0.5722222222222223,12.869861434115494,72.76666666666667
43,0.6666666666666667,10.901632365627368,86.70588235294117
