predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,p_fdr,significant_fdr
Intercept,0.2547812850085117,0.024218387183771378,10.52015904590209,6.975573500842419e-26,0.2073141183646734,0.30224845165235004,,
onoff,-0.0005353425141510772,0.00014137422352067717,-3.7867052480948122,0.0001526580050935815,-0.0008124309005939199,-0.0002582541277082346,0.0005343030178275353,True
valence,-0.00010898454019463006,0.00020807945598158318,-0.5237640577274295,0.6004426552277783,-0.0005168127798412206,0.00029884369945196046,0.8036600347919491,False
selfother,4.795706333338278e-05,0.0001294109315065608,0.3705796935010199,0.7109506090620471,-0.00020568370162525615,0.0003015978282920217,0.8036600347919491,False
time,-4.966356144847646e-05,0.0001997624069436718,-0.24861315103437048,0.8036600347919491,-0.0004411906845231072,0.0003418635616261543,0.8036600347919491,False
time_sq,0.000341062438599465,0.0003301275262662285,1.0331232977053182,0.3015462018264141,-0.0003059756231876436,0.0009881005003865735,0.7036078042616329,False
confidence,-0.00014910921195368114,0.0002018283770011436,-0.7387921072805151,0.46003324522125,-0.0005446855619340948,0.0002464671380267325,0.8036600347919491,False
time_on_task,0.0006546021116934759,0.00016108515246350942,4.063702344272621,4.830041306331082e-05,0.00033888101442085386,0.0009703232089660978,0.00033810289144317574,True
subject Var,0.16282520439210033,0.041575888533554456,3.9163373324105812,8.990442855848621e-05,0.0813379602410818,0.24431244854311884,,
