predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,p_fdr,significant_fdr
Intercept,0.47912764438577815,0.07490944714398755,6.396091049301441,1.5940497435655964e-10,0.3323078258817558,0.6259474628898005,,
onoff,-0.001710755280345756,0.0004536701961278415,-3.7709227869658766,0.00016264499584622434,-0.0025999325256155477,-0.0008215780350759639,0.0011385149709235705,True
valence,-0.0016738643289785538,0.0006556805759379204,-2.5528655116619388,0.010684074158795286,-0.0029589746431793575,-0.0003887540147777498,0.0373942595557835,True
selfother,-0.0003916870714704243,0.00039849655968786254,-0.982912052684289,0.3256507253517401,-0.0011727259764217509,0.0003893518334809022,0.3256507253517401,False
time,-0.0008640811030801583,0.0006448532073191433,-1.3399655817366776,0.18025653491233462,-0.00212797016474082,0.00039980795858050335,0.3132006791506816,False
time_sq,0.0019604664353807086,0.0010159962905251362,1.9295999932907293,0.0536564196602758,-3.084970247485162e-05,0.003951782573236268,0.12519831254064354,False
confidence,-0.000729059617506218,0.0006588158607878168,-1.1066212289339896,0.2684577249862985,-0.0020203149770940928,0.0005621957420816569,0.3132006791506816,False
time_on_task,0.0006002859115373155,0.0005280703688941396,1.1367536353050944,0.2556412906221561,-0.00043471299279797856,0.0016352848158726094,0.3132006791506816,False
subject Var,0.12146140387043408,0.03608136418436689,3.3663196116919587,0.0007617838809138248,0.050743229556001565,0.19217957818486658,,
