Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,450,62.595555555555556,22.283174068624753,1.0504388993523195,-0.6444444444444437,15.788574645430257,0.7442805464702483
Controls,inclusion,417,63.83453237410072,20.961249890125377,1.026476823391501,1.0031974420463632,14.597475575269574,0.7148414544256984
Risk of Depression,exclusion,165,49.03636363636364,15.58841459620124,1.213556430429474,-2.5454545454545463,15.679457281284469,1.2206440938505663
Risk of Depression,inclusion,180,50.422222222222224,17.118370528741337,1.2759280055431548,-2.622222222222222,15.92019981845285,1.1866216336480129
