subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
5,0.4905275229455044,0.4877830565549791,0.5298976674686297,0.524509029478222,0.704,0,
6,0.6101356546896212,0.6094278324552425,0.606274014233664,0.5972011560796904,0.448,0,
8,0.6055426935178821,0.6047800002018334,0.604215932353044,0.5977045813939755,0.448,0,
9,0.5910247880911785,0.5880109248651669,0.6172367360523472,0.6149281663219271,0.612,0,
12,0.5915146988764722,0.5941837983074654,0.5329612663288764,0.5271509448668266,0.236,0,
13,0.2590305336390475,0.25417686372794734,0.3624250579984171,0.32869047619047614,0.736,0,
14,0.465599026154669,0.46147969890872287,0.4956225533889805,0.4933794006267649,0.644,0,
18,0.47668835922850783,0.4767335418406901,0.4967984490155948,0.4893558489032884,0.564,0,
22,0.6632954004280868,0.6599339670554307,0.5578628533726203,0.5565455148305033,0.056,0,
32,0.46522744748312883,0.46553818424060245,0.5146758127459637,0.5069404121386332,0.726,0,
34,0.6488759474706621,0.6439995355787533,0.561804997561308,0.5606653216123221,0.102,0,
38,0.5617113326548009,0.5639915577300052,0.5263108224033092,0.5187372076925789,0.302,0,
43,0.6363898242474285,0.6340071222903075,0.5855853876486057,0.5811094350347188,0.24,0,
