subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
5,-0.009429320965899698,-0.0184900065408409,0.00658391776958839,0.0170814867130736,0.51,0,
6,-0.13309788961607252,-0.1412903498578829,0.006939508655708756,0.0055249462010983,0.834,0,
8,0.042735306634195516,0.0461984985731941,0.011616265822752322,0.0062632664040201,0.412,0,
9,0.058592856302605016,0.0563436169819011,-0.010362361291675282,-0.0094051281333994,0.32,0,
12,0.04480673034642629,0.0367359179185322,0.0011254879631849826,-0.01759292586247095,0.392,0,
13,-0.10171494892415192,-0.0605227532668802,-0.001890390527618491,0.0,0.662,0,
14,0.04633430827148574,0.05252236265488195,-0.003196339145026346,-0.0045610301063872,0.374,0,
18,-0.08841016452868783,-0.1028096266192018,-0.0022162837109243583,-0.0062510966924065,0.706,0,
22,0.13865386266413673,0.149102895544465,0.007861998759636661,0.0044710183400989,0.164,0,
32,-0.05623175254518557,-0.0451622302330945,-0.004980542090460731,-0.0032128607331457,0.658,0,
34,0.227118804233703,0.2245365597551246,-0.0019588271740135998,-0.0072901480439975,0.044,1,*
38,0.014971183111485488,0.0262530580627116,-0.002735691722906059,-0.0195180014589706,0.488,0,
43,0.020888779300611872,0.0283234018186074,0.006518133614912213,0.0145986373720362,0.492,0,
