feature,true_rank,true_mean,true_std,perm_mean_same_feature,perm_std_same_feature,perm_mean_same_rank,perm_std_same_rank
P1_mean_occipitoparietal_lateral_trimmean,1,0.011001007574473668,0.0018324635848626142,0.0021967552069871144,0.0014053120896592977,0.008134055857834874,0.002044281330227467
PE_theta_mean_posterior_mid_trimmean,2,0.008696269790572635,0.0012403152346830728,0.0018671799053602296,0.0010794282881026384,0.00650558336754605,0.0012301020094985244
N1_mean_occipitoparietal_lateral_trimmean,3,0.007658604864460622,0.0011869979617610683,0.0021839059862829562,0.0014737491330378016,0.005755153962770637,0.0009309796198901094
kolmogorov_complexity_mean_frontal_mid_trimmean,4,0.007602077214259612,0.00124938628284221,0.0020703350569512818,0.001331008341275317,0.005267849636415743,0.0007541493445253722
PE_theta_mean_posterior_right_trimmean,5,0.006421844729366268,0.0009108516131247003,0.00176870341493657,0.0009714759577290321,0.004899099706381635,0.0006285965118808743
slowwaves_Density_mean_frontal_mid_trimmean,6,0.004992485611478051,0.001020669947214394,0.0016440791389348557,0.0009016758608589669,0.004594513863823745,0.0005439405480754762
psd_relative_gamma_mean_central_mid_trimmean,7,0.0049411994324633345,0.0008996957238291819,0.0018207251739088986,0.0012402846955748305,0.004378955399668278,0.0004992238950992612
psd_relative_alpha_mean_frontal_right_trimmean,8,0.004771598155277457,0.0008612809473983231,0.0016765574245838966,0.0009393297291438891,0.00419413308878318,0.0004554530329811376
psd_relative_alpha_mean_posterior_mid_trimmean,9,0.004670728426730666,0.0008591617672627952,0.0017593847610658016,0.0008974734157310165,0.0040091231851087554,0.0004057583907378315
slowwaves_Density_mean_central_mid_trimmean,10,0.004647587217827688,0.0009086226698245142,0.0017226866024795215,0.0011018301388525966,0.003854518729792109,0.0003469151558278825
psd_relative_beta_mean_central_mid_trimmean,11,0.004396910880179596,0.0008893959261136192,0.001943927083627309,0.00115004412870014,0.0037304169448847653,0.000320876208290254
psd_relative_beta_mean_central_right_trimmean,12,0.004261205193987766,0.0008715032439598434,0.0020586685204969147,0.0012867667867534596,0.003621697822865133,0.00029476877856300795
psd_relative_theta_mean_frontal_mid_trimmean,13,0.003934157184120807,0.0007966706231226559,0.0019819914816778857,0.0012260936511530938,0.0035219487140955618,0.0002677509813508685
PE_alpha_mean_central_right_trimmean,14,0.003923010028972796,0.0006875908448364323,0.0020089849368591256,0.0012203179653912303,0.0034178038271932185,0.00025152588182380956
slowwaves_Density_mean_central_left_trimmean,15,0.003815174781479676,0.0009211869155002895,0.0016435594484880708,0.0009172661241586982,0.0033360693119545673,0.00023571287940591236
PE_beta_mean_frontal_mid_trimmean,16,0.0037811442264298585,0.0005663151796371962,0.0017640278876682068,0.001009886904694361,0.0032602197551185727,0.00022791277933110392
P3a_mean_frontocentral_midline_trimmean,17,0.003747898400919229,0.0006003450496055987,0.0022305751857227265,0.0014060801813432365,0.0031893803112103764,0.00022124907991190085
wsmi_theta_mean_central_left_trimmean,18,0.00351208464098452,0.0007175703184807976,0.0020144806791119086,0.0013274779218354366,0.003121021139546648,0.00021234400895019882
slowwaves_Slope_mean_central_mid_trimmean,19,0.0033768695703277206,0.0005777817465902344,0.001817233974823699,0.0009757976156656671,0.003057538054797169,0.00020167397579964088
psd_relative_beta_mean_posterior_left_trimmean,20,0.0033599183501163755,0.000647465270916849,0.0018406819895286052,0.0010862974933918525,0.0029976772043087026,0.00019108058875635456
