subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
5,0.5000153846153846,0.5015384615384615,0.5058584615384616,0.51,0.548,0,
6,0.47403703703703703,0.4722222222222222,0.5007777777777778,0.4981481481481481,0.604,0,
8,0.5110526315789474,0.5178947368421053,0.5018105263157895,0.5031578947368422,0.47,0,
9,0.5096825396825397,0.5095238095238095,0.4949968253968254,0.4952380952380952,0.438,0,
12,0.5599999999999999,0.5584795321637428,0.49953801169590645,0.5,0.262,0,
13,0.39239999999999997,0.4,0.5053866666666667,0.5066666666666667,0.766,0,
14,0.5379862700228832,0.5366132723112128,0.4997711670480549,0.4988558352402746,0.346,0,
18,0.45561011904761906,0.4538690476190476,0.49848511904761905,0.4985119047619047,0.696,0,
22,0.6057185185185184,0.605925925925926,0.5042755555555555,0.5037037037037037,0.104,0,
32,0.45238782051282045,0.45352564102564097,0.4976217948717948,0.5016025641025641,0.716,0,
34,0.6323,0.635,0.5004885714285714,0.49857142857142855,0.036,1,*
38,0.5388095238095238,0.5428571428571429,0.4955285714285715,0.5,0.32,0,
43,0.5243956043956044,0.5210622710622711,0.5005824175824176,0.5054945054945055,0.426,0,
