feature_name,mean_importance,std_importance,rank
psd_relative_gamma_mean_central_left_trimmean,0.005465383362433216,,68
psd_relative_theta_mean_posterior_left_trimmean,0.005356733912872704,,69
wsmi_gamma_mean_frontal_mid_trimmean,0.0052914699336469445,,70
wsmi_gamma_mean_posterior_left_trimmean,0.005270180585828701,,71
psd_relative_delta_mean_frontal_mid_trimmean,0.005265064428349407,,72
slowwaves_Density_mean_posterior_right_trimmean,0.005258240621514498,,73
psd_relative_delta_mean_frontal_left_trimmean,0.005257444693331492,,74
slowwaves_Duration_mean_posterior_left_trimmean,0.0052498375691586345,,75
wsmi_theta_mean_posterior_right_trimmean,0.005232136379943999,,76
P1_mean_occipitoparietal_lateral_trimmean,0.0052315497979850455,,77
wsmi_beta_mean_frontal_left_trimmean,0.005224126630996004,,78
PE_alpha_mean_central_right_trimmean,0.005179610921725335,,79
wsmi_theta_mean_posterior_mid_trimmean,0.005161478775257037,,80
psd_relative_beta_mean_central_left_trimmean,0.005133795869273903,,81
slowwaves_Frequency_mean_central_mid_trimmean,0.005131184497006368,,82
psd_relative_theta_mean_frontal_left_trimmean,0.0051212486841313255,,83
PE_beta_mean_frontal_left_trimmean,0.005113908435248123,,84
slowwaves_Slope_mean_central_left_trimmean,0.005109873809496718,,85
psd_relative_beta_mean_frontal_mid_trimmean,0.005074979279328802,,86
psd_relative_theta_mean_frontal_right_trimmean,0.0050685467110203565,,87
wsmi_gamma_mean_central_left_trimmean,0.0050646733419290576,,88
slowwaves_PTP_mean_frontal_mid_trimmean,0.005044235541358223,,89
N1_mean_occipitoparietal_lateral_trimmean,0.005041276993967398,,90
kolmogorov_complexity_mean_central_left_trimmean,0.005013844700444756,,91
PE_beta_mean_posterior_left_trimmean,0.005011527004904038,,92
slowwaves_Density_mean_frontal_right_trimmean,0.005010906356784884,,93
slowwaves_Frequency_mean_posterior_mid_trimmean,0.004998108519040523,,94
wsmi_theta_mean_frontal_left_trimmean,0.004979711957529108,,95
wsmi_alpha_mean_central_left_trimmean,0.00497416276709802,,96
PE_alpha_mean_posterior_left_trimmean,0.004964479354160735,,97
slowwaves_Duration_mean_posterior_mid_trimmean,0.0049579854488058205,,98
slowwaves_Frequency_mean_posterior_left_trimmean,0.004946202813766411,,99
P3a_mean_frontocentral_midline_trimmean,0.004941376192336879,,100
kolmogorov_complexity_mean_posterior_left_trimmean,0.004937061359632911,,101
PE_alpha_mean_frontal_mid_trimmean,0.004936070701172695,,102
PE_theta_mean_frontal_left_trimmean,0.0049155868180245635,,103
psd_relative_theta_mean_frontal_mid_trimmean,0.004894404047372797,,104
psd_relative_beta_mean_frontal_right_trimmean,0.004873783260903078,,105
PE_beta_mean_central_left_trimmean,0.004866309769353902,,106
wsmi_theta_mean_central_right_trimmean,0.004850544049604791,,107
wsmi_gamma_mean_frontal_left_trimmean,0.004834169697972335,,108
wsmi_alpha_mean_frontal_mid_trimmean,0.004821683562297892,,109
wsmi_theta_mean_frontal_mid_trimmean,0.004804913766987556,,110
wsmi_theta_mean_frontal_right_trimmean,0.0047728328743370865,,111
psd_relative_theta_mean_posterior_mid_trimmean,0.00476432108363164,,112
wsmi_beta_mean_posterior_right_trimmean,0.00476346849513705,,113
wsmi_theta_mean_central_mid_trimmean,0.004747275581458173,,114
psd_relative_gamma_mean_frontal_mid_trimmean,0.004722903605505104,,115
slowwaves_Duration_mean_central_mid_trimmean,0.004714058743925136,,116
slowwaves_Slope_mean_frontal_left_trimmean,0.0046966288016193,,117
wsmi_beta_mean_central_left_trimmean,0.004687488198295374,,118
slowwaves_Density_mean_frontal_left_trimmean,0.004618453066103783,,119
slowwaves_Frequency_mean_central_right_trimmean,0.004614630844540367,,120
wsmi_beta_mean_frontal_mid_trimmean,0.004593821766504184,,121
slowwaves_Density_mean_posterior_mid_trimmean,0.004593383849432556,,122
wsmi_alpha_mean_posterior_mid_trimmean,0.004547032015882903,,123
wsmi_gamma_mean_posterior_right_trimmean,0.004528994180536118,,124
psd_relative_beta_mean_posterior_right_trimmean,0.004524944604447967,,125
slowwaves_Density_mean_frontal_mid_trimmean,0.004524098514722594,,126
PE_gamma_mean_central_left_trimmean,0.0045110893819340905,,127
psd_relative_delta_mean_posterior_left_trimmean,0.0045079144198172305,,128
slowwaves_Frequency_mean_central_left_trimmean,0.004504272291953804,,129
kolmogorov_complexity_mean_central_right_trimmean,0.004489163930777507,,130
wsmi_alpha_mean_central_right_trimmean,0.004484940225216046,,131
psd_relative_delta_mean_central_mid_trimmean,0.0044626624838997745,,132
slowwaves_Duration_mean_frontal_mid_trimmean,0.004462023471898057,,133
slowwaves_Density_mean_central_right_trimmean,0.004439073090167552,,134
PE_gamma_mean_posterior_right_trimmean,0.004434225220467158,,135
PE_beta_mean_posterior_right_trimmean,0.004415441035651452,,136
PE_theta_mean_posterior_right_trimmean,0.004413168037070909,,137
slowwaves_Frequency_mean_frontal_right_trimmean,0.0044040301402426246,,138
slowwaves_Slope_mean_posterior_right_trimmean,0.004397894421965066,,139
slowwaves_Slope_mean_frontal_right_trimmean,0.0043935466053944,,140
slowwaves_Slope_mean_central_mid_trimmean,0.004361928247675677,,141
slowwaves_Duration_mean_frontal_left_trimmean,0.004334600450355003,,142
wsmi_gamma_mean_frontal_right_trimmean,0.0043100527343597995,,143
psd_relative_beta_mean_frontal_left_trimmean,0.0042916378179032625,,144
slowwaves_Frequency_mean_frontal_mid_trimmean,0.0042767595089874865,,145
slowwaves_Duration_mean_central_right_trimmean,0.00420258913935084,,146
PE_beta_mean_posterior_mid_trimmean,0.004195562260855428,,147
wsmi_beta_mean_frontal_right_trimmean,0.0041947929139616895,,148
PE_alpha_mean_frontal_right_trimmean,0.004134677078076997,,149
slowwaves_Duration_mean_frontal_right_trimmean,0.004122469257697423,,150
slowwaves_Frequency_mean_frontal_left_trimmean,0.004117426734562588,,151
slowwaves_Slope_mean_posterior_left_trimmean,0.004096928416725613,,152
psd_relative_delta_mean_central_right_trimmean,0.004089667912610816,,153
psd_relative_alpha_mean_posterior_right_trimmean,0.0040146057396896,,154
psd_relative_alpha_mean_central_right_trimmean,0.00400644098756374,,155
PE_theta_mean_frontal_mid_trimmean,0.0039918069319015955,,156
psd_relative_delta_mean_posterior_mid_trimmean,0.00398600437869941,,157
PE_gamma_mean_central_mid_trimmean,0.0039814444861546155,,158
wsmi_theta_mean_central_left_trimmean,0.003970730153815193,,159
PE_beta_mean_frontal_mid_trimmean,0.003921692163953096,,160
PE_theta_mean_central_right_trimmean,0.003871878056637251,,161
PE_gamma_mean_posterior_mid_trimmean,0.0038613818690266797,,162
psd_relative_delta_mean_posterior_right_trimmean,0.0038101885559569493,,163
PE_theta_mean_frontal_right_trimmean,0.003799156431722264,,164
kolmogorov_complexity_mean_frontal_right_trimmean,0.0037984495755401357,,165
psd_relative_alpha_mean_frontal_right_trimmean,0.0037787974605740424,,166
kolmogorov_complexity_mean_posterior_right_trimmean,0.0037497169045624273,,167
psd_relative_alpha_mean_frontal_left_trimmean,0.00374288097472918,,168
PE_gamma_mean_frontal_mid_trimmean,0.003721877192676283,,169
slowwaves_Duration_mean_central_left_trimmean,0.003707156274837482,,170
psd_relative_alpha_mean_frontal_mid_trimmean,0.003696061583236492,,171
slowwaves_Slope_mean_frontal_mid_trimmean,0.0036791489507947447,,172
slowwaves_Density_mean_central_left_trimmean,0.0036637724161761743,,173
kolmogorov_complexity_mean_posterior_mid_trimmean,0.0035764877862517566,,174
PE_beta_mean_central_mid_trimmean,0.0034977294832039666,,175
