subject,auc,label_std,label_mean
02,0.6857142857142858,12.996919381911754,87.4090909090909
04,0.6428571428571429,22.68796133952079,75.07692307692308
05,0.4903381642512077,23.507471567827004,62.26829268292683
06,0.6063492063492064,20.43332168103451,58.27777777777778
08,0.6873065015479876,16.423632798066155,68.75
11,0.56,13.46823423219738,70.32
12,0.5666666666666667,22.478059477960656,37.526315789473685
15,0.7142857142857143,13.662601021279464,58.0
21,0.38636363636363635,20.14542367978631,56.86666666666667
24,0.5042735042735043,16.94488218483871,68.06451612903226
25,0.5112781954887218,19.999935897333174,60.05
26,0.6007905138339921,19.062682355478174,73.02222222222223
27,0.5944444444444446,15.603071507105277,88.92592592592592
28,0.725,18.97130086236198,50.07692307692308
29,0.6578947368421052,21.335377178004872,51.51428571428571
30,0.5933014354066986,22.02245458043055,47.666666666666664
32,0.5227272727272727,19.083573976038263,64.87096774193549
34,0.6682692307692308,23.94572945607783,72.1
35,0.6149068322981366,21.55337672032037,28.7027027027027
36,0.48148148148148145,16.71697170115278,50.8
37,0.5488721804511278,19.762270833202557,42.21212121212121
38,0.41999999999999993,20.482977834103636,63.46666666666667
40,0.6728778467908902,22.911851951138015,56.52272727272727
43,0.5535714285714286,18.23728218618283,81.03846153846153
