feature_name,mean_abs_shap_value
N1_mean_occipitoparietal_lateral_trimmean,0.0010306000856454393
P1_mean_occipitoparietal_lateral_trimmean,0.0012424601652611892
P3a_mean_frontocentral_midline_trimmean,0.0016534737384132556
P3b_mean_centroparietal_midline_trimmean,0.004458161619858511
PE_alpha_mean_central_left_trimmean,0.002944572149966908
PE_alpha_mean_central_mid_trimmean,0.010205824305680775
PE_alpha_mean_central_right_trimmean,0.0016665388682134742
PE_alpha_mean_frontal_left_trimmean,0.0015703062684928974
PE_alpha_mean_frontal_mid_trimmean,0.0014260340280790428
PE_alpha_mean_frontal_right_trimmean,0.0009601409994236125
PE_alpha_mean_posterior_left_trimmean,0.0022803740878471483
PE_alpha_mean_posterior_mid_trimmean,0.003608961820474294
PE_alpha_mean_posterior_right_trimmean,0.0023216456510593004
PE_beta_mean_central_left_trimmean,0.002022330590965628
PE_beta_mean_central_mid_trimmean,0.0008161608639537755
PE_beta_mean_central_right_trimmean,0.0029971455032993
PE_beta_mean_frontal_left_trimmean,0.001810897922342567
PE_beta_mean_frontal_mid_trimmean,0.0007844306112852984
PE_beta_mean_frontal_right_trimmean,0.002523920827770127
PE_beta_mean_posterior_left_trimmean,0.0018911666034080858
PE_beta_mean_posterior_mid_trimmean,0.0011358847988080078
PE_beta_mean_posterior_right_trimmean,0.0009107035502429661
PE_gamma_mean_central_left_trimmean,0.0013400188587978862
PE_gamma_mean_central_mid_trimmean,0.0009139831110116044
PE_gamma_mean_central_right_trimmean,0.0030403646823142084
PE_gamma_mean_frontal_left_trimmean,0.0030542115149317286
PE_gamma_mean_frontal_mid_trimmean,0.0007768745533206136
PE_gamma_mean_frontal_right_trimmean,0.0029094596238091654
PE_gamma_mean_posterior_left_trimmean,0.0029450978689288623
PE_gamma_mean_posterior_mid_trimmean,0.0009806010611383283
PE_gamma_mean_posterior_right_trimmean,0.0012990280347791791
PE_theta_mean_central_left_trimmean,0.002653833877484972
PE_theta_mean_central_mid_trimmean,0.0030335931347600198
PE_theta_mean_central_right_trimmean,0.0009337521098290467
PE_theta_mean_frontal_left_trimmean,0.0015391223395204985
PE_theta_mean_frontal_mid_trimmean,0.0010972673178261444
PE_theta_mean_frontal_right_trimmean,0.0007899423264921429
PE_theta_mean_posterior_left_trimmean,0.0022240247928105835
PE_theta_mean_posterior_mid_trimmean,0.0036083242124604134
PE_theta_mean_posterior_right_trimmean,0.001148523767734618
kolmogorov_complexity_mean_central_left_trimmean,0.001491734840333897
kolmogorov_complexity_mean_central_mid_trimmean,0.0022209901070204584
kolmogorov_complexity_mean_central_right_trimmean,0.0012882212015420463
kolmogorov_complexity_mean_frontal_left_trimmean,0.002193692413618303
kolmogorov_complexity_mean_frontal_mid_trimmean,0.0025735174311505554
kolmogorov_complexity_mean_frontal_right_trimmean,0.000850625432357246
kolmogorov_complexity_mean_posterior_left_trimmean,0.0010271413646575553
kolmogorov_complexity_mean_posterior_mid_trimmean,0.0007954093171270444
kolmogorov_complexity_mean_posterior_right_trimmean,0.0008683358310763948
psd_relative_alpha_mean_central_left_trimmean,0.0037045932062258462
psd_relative_alpha_mean_central_mid_trimmean,0.0031808757641212638
psd_relative_alpha_mean_central_right_trimmean,0.0010015337737815193
psd_relative_alpha_mean_frontal_left_trimmean,0.0008372060849727834
psd_relative_alpha_mean_frontal_mid_trimmean,0.000936363877136725
psd_relative_alpha_mean_frontal_right_trimmean,0.000954552371320373
psd_relative_alpha_mean_posterior_left_trimmean,0.00708236415770074
psd_relative_alpha_mean_posterior_mid_trimmean,0.0026314833432548165
psd_relative_alpha_mean_posterior_right_trimmean,0.0011750024913873872
psd_relative_beta_mean_central_left_trimmean,0.0012611232129883965
psd_relative_beta_mean_central_mid_trimmean,0.009459760587189187
psd_relative_beta_mean_central_right_trimmean,0.0023506116251954855
psd_relative_beta_mean_frontal_left_trimmean,0.0011688665157069981
psd_relative_beta_mean_frontal_mid_trimmean,0.0012814201199143715
psd_relative_beta_mean_frontal_right_trimmean,0.0015169853220805376
psd_relative_beta_mean_posterior_left_trimmean,0.003919308944007879
psd_relative_beta_mean_posterior_mid_trimmean,0.002772822377309168
psd_relative_beta_mean_posterior_right_trimmean,0.0008570167922147649
psd_relative_delta_mean_central_left_trimmean,0.00675596085636248
psd_relative_delta_mean_central_mid_trimmean,0.0010400890763656739
psd_relative_delta_mean_central_right_trimmean,0.0009074569154291577
psd_relative_delta_mean_frontal_left_trimmean,0.002046728923459482
psd_relative_delta_mean_frontal_mid_trimmean,0.0013133463465874096
psd_relative_delta_mean_frontal_right_trimmean,0.0020585673545789446
psd_relative_delta_mean_posterior_left_trimmean,0.0012008538056990522
psd_relative_delta_mean_posterior_mid_trimmean,0.0011540217185443144
psd_relative_delta_mean_posterior_right_trimmean,0.0010669432047370293
psd_relative_gamma_mean_central_left_trimmean,0.001463007080603844
psd_relative_gamma_mean_central_mid_trimmean,0.00146689338188605
psd_relative_gamma_mean_central_right_trimmean,0.002440082512679526
psd_relative_gamma_mean_frontal_left_trimmean,0.0033845708138653167
psd_relative_gamma_mean_frontal_mid_trimmean,0.001001590142090526
psd_relative_gamma_mean_frontal_right_trimmean,0.007606040035417594
psd_relative_gamma_mean_posterior_left_trimmean,0.0036438257891276324
psd_relative_gamma_mean_posterior_mid_trimmean,0.0018379593058878898
psd_relative_gamma_mean_posterior_right_trimmean,0.0024719313874002175
psd_relative_theta_mean_central_left_trimmean,0.0018165339537554574
psd_relative_theta_mean_central_mid_trimmean,0.0024290395106034393
psd_relative_theta_mean_central_right_trimmean,0.0014781720140814823
psd_relative_theta_mean_frontal_left_trimmean,0.0016199220668009755
psd_relative_theta_mean_frontal_mid_trimmean,0.0010014146248853964
psd_relative_theta_mean_frontal_right_trimmean,0.0017110717816802774
psd_relative_theta_mean_posterior_left_trimmean,0.0014074961756976618
psd_relative_theta_mean_posterior_mid_trimmean,0.001399269157432272
psd_relative_theta_mean_posterior_right_trimmean,0.002261965172522903
slowwaves_Density_mean_central_left_trimmean,0.0008269065837438367
slowwaves_Density_mean_central_mid_trimmean,0.001809291279342197
slowwaves_Density_mean_central_right_trimmean,0.001062359640255573
slowwaves_Density_mean_frontal_left_trimmean,0.0013613192922098294
slowwaves_Density_mean_frontal_mid_trimmean,0.0010948481685233808
slowwaves_Density_mean_frontal_right_trimmean,0.001334671683485173
slowwaves_Density_mean_posterior_left_trimmean,0.0020534244999431905
slowwaves_Density_mean_posterior_mid_trimmean,0.001029138772648336
slowwaves_Density_mean_posterior_right_trimmean,0.0014284708089402649
slowwaves_Duration_mean_central_left_trimmean,0.0008049980841351495
slowwaves_Duration_mean_central_mid_trimmean,0.0012115302066093736
slowwaves_Duration_mean_central_right_trimmean,0.0009823180354181112
slowwaves_Duration_mean_frontal_left_trimmean,0.0010110026103476383
slowwaves_Duration_mean_frontal_mid_trimmean,0.000991482487070608
slowwaves_Duration_mean_frontal_right_trimmean,0.0010031224132264912
slowwaves_Duration_mean_posterior_left_trimmean,0.0017052652365223248
slowwaves_Duration_mean_posterior_mid_trimmean,0.0015255916184029493
slowwaves_Duration_mean_posterior_right_trimmean,0.001987675380065899
slowwaves_Frequency_mean_central_left_trimmean,0.0013580663444675443
slowwaves_Frequency_mean_central_mid_trimmean,0.0012980240805921467
slowwaves_Frequency_mean_central_right_trimmean,0.0009318422046632342
slowwaves_Frequency_mean_frontal_left_trimmean,0.000788619436144759
slowwaves_Frequency_mean_frontal_mid_trimmean,0.0009613033925173001
slowwaves_Frequency_mean_frontal_right_trimmean,0.0010943079092845152
slowwaves_Frequency_mean_posterior_left_trimmean,0.0014730123255647346
slowwaves_Frequency_mean_posterior_mid_trimmean,0.0015581868323289293
slowwaves_Frequency_mean_posterior_right_trimmean,0.0019584191957957133
