aic,bic,log_likelihood,log_likelihood_restricted,n_observations,n_groups,n_parameters,n_fixed_effects,n_random_effects,converged,scale,deviance,rsquared_within,rsquared_between
3887.2040176570104,3911.516552670557,-1937.6020088285052,,425,24,6,5,1,True,528.2591457348984,3875.2040176570104,,
