Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,inclusion,104,45.125,24.98220240277474,2.4497064912360185,2.24579534182267,25.068287746906577,2.4581478537276067
Controls,exclusion,130,49.36153846153846,26.26549121228347,2.3036359698771522,6.737560699908878,26.942478391502615,2.363011673327372
Risk of Depression,inclusion,105,55.31428571428572,30.003305678680668,2.9280228200521603,0.5152200152242981,23.623489980124685,2.3054165594902623
Risk of Depression,exclusion,104,47.68269230769231,30.398730307886066,2.980840750545297,-0.6846149540115056,19.06819701939728,1.8697905517488178
