predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,p_fdr,significant_fdr
Intercept,0.02930952855727931,0.10434586567190145,0.28088825914232524,0.7787961061256258,-0.1752046100953019,0.2338236672098605,,
onoff,-0.0028866498810118132,0.0005337662944697201,-5.408078237460851,6.370459720343882e-08,-0.003932812594333866,-0.001840487167689761,3.8222758322063294e-07,True
valence,-0.00018062506797267833,0.0011136889607960406,-0.162186278513142,0.8711591649006066,-0.0023634153211127586,0.0020021651851674016,0.8746135825797758,False
selfother,-0.00010426492752532115,0.000660736649279699,-0.1578010356153021,0.8746135825797758,-0.001399284963379204,0.001190755108328562,0.8746135825797758,False
time,0.0008347757886841472,0.0011187562133112366,0.7461641586896052,0.4555682561994866,-0.0013579460968862864,0.003027497674254581,0.8090581589021267,False
confidence,0.0007444480526540891,0.0012129247574576337,0.6137627648185686,0.5393721059347512,-0.0016328407879198535,0.0031217368932280314,0.8090581589021267,False
time_on_task,0.0018857717943148286,0.0011679578379105485,1.614588928730881,0.10639974457544413,-0.00040338350345111673,0.004174927092080774,0.3191992337263324,False
subject Var,4.658138804995473e-08,,,,,,,
