Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,30.0,8.546666666666669,2.3247889534667268,0.42444645041751805,-0.17333333333333326,0.7385602645470553,0.1348420389898017
Controls,inclusion,27.0,8.662962962962963,2.004446623835683,0.38575593261592267,-0.1814814814814815,1.4832493013746846,0.2854514611413328
Risk of Depression,exclusion,11.0,7.027272727272727,3.613610634556775,1.0895446012057188,0.7363636363636367,2.0358156730277557,0.6138215208870834
Risk of Depression,inclusion,12.0,7.708333333333333,2.6969539495624697,0.7785435443859582,-0.08333333333333297,2.3540423002816135,0.6795534778756778
