marker,moderator,interaction_term,estimate,std_error,t_value,p_value,n_obs,n_subjects,converged,p_fdr,significant_fdr,marker_label,moderator_label
omission_rate,valence,onoff:valence,0.0458503125224216,0.0417844184898909,1.09730646445431,0.272507445955323,2460,42,True,0.6888756851049621,False,Omission Rate,Valence
omission_rate,selfother,onoff:selfother,-0.0775686414485875,0.037576173312364,-2.06430390885664,0.0389889106434133,2460,42,True,0.1950025832778095,False,Omission Rate,Self/Other
omission_rate,time,onoff:time,-0.0368602662816181,0.0363071450515518,-1.01523450079264,0.309994058297233,2460,42,True,0.6888756851049621,False,Omission Rate,Time
omission_rate,confidence,onoff:confidence,0.0090336830125703,0.0391583848811854,0.230696006486999,0.817550976214794,2460,42,True,0.848110216533088,False,Omission Rate,Confidence
omission_rate,time_on_task,onoff:time_on_task,-0.160492580160368,0.0339260319684618,-4.73066170277634,2.23789186028987e-06,2460,42,True,4.4757837205797396e-05,True,Omission Rate,Time on Task
commission_rate,valence,onoff:valence,-0.027521969040173,0.0886971452721925,-0.310291486334921,0.756339304800379,1613,42,True,0.8403770053337545,False,Commission Rate,Valence
commission_rate,selfother,onoff:selfother,0.0264389527495033,0.0782219058348026,0.33799934260538,0.735363683180133,1613,42,True,0.8403770053337545,False,Commission Rate,Self/Other
commission_rate,time,onoff:time,0.0594494173444162,0.0801637750384758,0.741599523174682,0.45833001253402,1613,42,True,0.7640257876389116,False,Commission Rate,Time
commission_rate,confidence,onoff:confidence,-0.0434093850236185,0.0907085039233049,-0.478559155383289,0.632252281305705,1613,42,True,0.8403770053337545,False,Commission Rate,Confidence
commission_rate,time_on_task,onoff:time_on_task,0.0780396888923452,0.0721069880688088,1.08227636436395,0.279129745104662,1613,42,True,0.6888756851049621,False,Commission Rate,Time on Task
total_errors,valence,onoff:valence,0.0275983953333654,0.0372217656680674,0.741458521325389,0.458415472583347,2460,42,True,0.7640257876389116,False,Total Errors,Valence
total_errors,selfother,onoff:selfother,-0.0689280576966607,0.0333924413758158,-2.06418143917387,0.0390005166555619,2460,42,True,0.1950025832778095,False,Total Errors,Self/Other
total_errors,time,onoff:time,-0.0219036445948578,0.032554406916132,-0.672831934898609,0.501054218536886,2460,42,True,0.7708526439029015,False,Total Errors,Time
total_errors,confidence,onoff:confidence,0.0067918689822737,0.0354610850997751,0.19153020735727,0.848110216533088,2460,42,True,0.848110216533088,False,Total Errors,Confidence
total_errors,time_on_task,onoff:time_on_task,-0.115339022919614,0.0297716651193547,-3.87412065993687,0.0001070103869035,2460,42,True,0.001070103869035,True,Total Errors,Time on Task
rtcv,valence,onoff:valence,-0.0162583798311526,0.0118615151398042,-1.37068322550074,0.170473726187911,2444,42,True,0.65126855342599,False,RTCV (RT Variability),Valence
rtcv,selfother,onoff:selfother,-0.014099392700449,0.0108890324547116,-1.29482511500352,0.195380566027797,2444,42,True,0.65126855342599,False,RTCV (RT Variability),Self/Other
rtcv,time,onoff:time,-0.0041593088177428,0.0114656834101054,-0.362761526633208,0.716783034179574,2444,42,True,0.8403770053337545,False,RTCV (RT Variability),Time
rtcv,confidence,onoff:confidence,0.0109184094737372,0.0120594078061988,0.905385210385282,0.365261348128967,2444,42,True,0.730522696257934,False,RTCV (RT Variability),Confidence
rtcv,time_on_task,onoff:time_on_task,-0.0039995070614206,0.0091098367466684,-0.439031694270842,0.660638571194635,2444,42,True,0.8403770053337545,False,RTCV (RT Variability),Time on Task
