predictor,estimate,std_error,z_value,p_value,conf_lower,conf_upper,t_value,p_fdr,significant_fdr,converged,conv_message,singular,re_sd,max_grad,dispersion,n_obs
Intercept,-4.39872138083677,0.255991537322701,-17.1830734204771,3.55564059813439e-66,-4.90046479398927,-3.89697796768428,-17.1830734204771,,,True,nan,False,subject=1.5617,0.0002109845809172,1.21392920357951,2460
onoff,-0.59995466087356,0.0649567383594074,-9.23621899785045,2.55361530036642e-20,-0.727269868057998,-0.472639453689121,-9.23621899785045,1.532169180219852e-19,True,True,nan,False,subject=1.5617,0.0002109845809172,1.21392920357951,2460
valence,-0.0621065612815161,0.055279318963399,-1.12350445783599,0.261223308380623,-0.170454026449778,0.0462409038867459,-1.12350445783599,0.261223308380623,False,True,nan,False,subject=1.5617,0.0002109845809172,1.21392920357951,2460
selfother,-0.0600224236587781,0.0445038821402315,-1.34870084972919,0.177433072493825,-0.147250032653632,0.0272051853360756,-1.34870084972919,0.21291968699259,False,True,nan,False,subject=1.5617,0.0002109845809172,1.21392920357951,2460
time,0.060217891610758,0.0393315421220567,1.5310330681641,0.125761220158958,-0.0168719309484732,0.137307714169989,1.5310330681641,0.188641830238437,False,True,nan,False,subject=1.5617,0.0002109845809172,1.21392920357951,2460
confidence,-0.0804093344102029,0.0396456533868501,-2.02820050979091,0.0425397879094301,-0.158114815048429,-0.0027038537719767,-2.02820050979091,0.0953982084793392,False,True,nan,False,subject=1.5617,0.0002109845809172,1.21392920357951,2460
time_on_task,0.0777843473980367,0.0392842426835179,1.98003937672119,0.0476991042396696,0.0007872317383416,0.154781463057732,1.98003937672119,0.0953982084793392,False,True,nan,False,subject=1.5617,0.0002109845809172,1.21392920357951,2460
