predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-0.366314431403206,0.18131130736525672,-2.0203617563975493,0.04334587728172138,-0.721678063828981,-0.010950798977431009,True,False
inclusion_exclusion[T.inclusion],0.030996115518206985,0.17390183765239997,0.17823914880165279,0.8585351656464378,-0.30984522312582846,0.3718374541622424,False,False
subject_id Var,1.3171580498569406,0.5832527644968474,2.258297139822747,0.02392714049472871,0.17400363755969783,2.4603124621541834,True,False
