trace_index,trace_type,trace_name,row_label,col_label,x,y,subject
0,scatter,,,,0.0014550362571693,0.0017615574786099,N1
0,scatter,,,,0.0016864830228408,0.0017426814346093,P1
0,scatter,,,,0.0019846696227052,0.0020745547616694,PE alpha
0,scatter,,,,0.0023847595523935,0.0018619416984922,Kolmogorov
0,scatter,,,,0.0022732060421529,0.0018979765517071,PSD alpha
0,scatter,,,,0.002157545390011,0.0020032662522201,PSD beta
0,scatter,,,,0.0023803555909555,0.0019850192104305,PSD gamma
0,scatter,,,,0.0021836815996855,0.0015731974459189,SW Density
0,scatter,,,,0.001217923577067,0.0014201218791627,SW Duration
0,scatter,,,,0.0013902279973081,0.0015492492382038,SW Frequency
0,scatter,,,,0.0015831981311494,0.0016207531997894,SW PTP
0,scatter,,,,0.0014931291913524,0.0015897587570591,SW Slope
0,scatter,,,,0.0018235713379038,0.0020343689670037,wSMI alpha
0,scatter,,,,0.0019523311385038,0.0021768945483519,wSMI beta
0,scatter,,,,0.0020795437987528,0.0020995995465769,wSMI gamma
0,scatter,,,,0.0019997544764382,0.0020780662203217,wSMI theta
1,scatter,,,,0.0021118670204807,0.0025964206531014,
1,scatter,,,,0.0026188524288444,0.0019411901088708,
1,scatter,,,,0.0027121241609172,0.0021167429615226,
1,scatter,,,,0.0027263548501906,0.0021834721111473,
1,scatter,,,,0.0030777831537671,0.0024873690027527,
1,scatter,,,,0.0026043903342241,0.0023082347950638,
1,scatter,,,,0.0023068623167038,0.0022854357201815,
2,scatter,,,,0.0015940388620441,0.0015875145750677,N1
2,scatter,,,,0.0022865335655399,0.0014036118983227,P1
2,scatter,,,,0.0008569595735371,0.0010149127412952,P3a
2,scatter,,,,0.0022406784446602,0.0020771353326493,PE beta
2,scatter,,,,0.0015852578614241,0.0010298317056765,PE theta
2,scatter,,,,0.0022378976617315,0.0016119243320375,Kolmogorov
2,scatter,,,,0.0024234598565657,0.0015603968066695,PSD beta
2,scatter,,,,0.0017763321077108,0.0016071354948529,PSD delta
2,scatter,,,,0.0010338295086569,0.0012862247778154,SW Duration
2,scatter,,,,0.0011202596184941,0.0013695881560599,SW Frequency
2,scatter,,,,0.001411670561688,0.0014017389879949,SW PTP
2,scatter,,,,0.0012129314170633,0.0014053861417944,SW Slope
2,scatter,,,,0.0011334659114124,0.0012213598538479,wSMI alpha
2,scatter,,,,0.0015522612399978,0.0015749430023061,wSMI beta
2,scatter,,,,0.0020542579616832,0.0013054715862132,wSMI gamma
2,scatter,,,,0.0021693641648038,0.0019456619560685,wSMI theta
3,scatter,,,,0.0026223369667075,0.0045332347707817,
3,scatter,,,,0.0032806163039155,0.0032671576234224,
3,scatter,,,,0.002572986730098,0.0023082461228043,
3,scatter,,,,0.0029547525554495,0.0021910055277745,
3,scatter,,,,0.0025333815064965,0.0023466888714995,
3,scatter,,,,0.0024002681597411,0.0027750732990536,
3,scatter,,,,0.003445037536268,0.0018358612257725,
