trace_index,trace_type,trace_name,row_label,col_label,x,y,subject
0,scatter,,,,0.001915004016368,0.0014929234288862,N1
0,scatter,,,,0.0021267735930073,0.0018932063699949,P3a
0,scatter,,,,0.0018047736215401,0.0017676721450429,P3b
0,scatter,,,,0.0020661940035683,0.0018449380204576,PE alpha
0,scatter,,,,0.002051038685813,0.0018524809150717,PE theta
0,scatter,,,,0.0017554619048998,0.0014438686432824,PSD alpha
0,scatter,,,,0.002042980285748,0.0017191355774329,PSD theta
0,scatter,,,,0.0018472470435802,0.0015337213367036,SW Density
0,scatter,,,,0.0015243306104296,0.0016490541858494,SW Duration
0,scatter,,,,0.00146422726046,0.0016172219853666,SW Frequency
0,scatter,,,,0.0016407194063237,0.001531864091102,SW PTP
0,scatter,,,,0.0016136470006459,0.0015237007598912,SW Slope
0,scatter,,,,0.0018769939983906,0.0020754922595054,wSMI alpha
0,scatter,,,,0.0019528716731804,0.0020291208724968,wSMI gamma
0,scatter,,,,0.0018397906864216,0.0019487928295474,wSMI theta
1,scatter,,,,0.0018521925994682,0.002167871663268,
1,scatter,,,,0.0021951180900905,0.0018198290479638,
1,scatter,,,,0.0023440310740331,0.0019244189621735,
1,scatter,,,,0.0028533381558313,0.0023512349300953,
1,scatter,,,,0.0021790416714652,0.0021845525805425,
1,scatter,,,,0.0024071145253285,0.0016921849239645,
1,scatter,,,,0.0023979229327015,0.0021282962842961,
1,scatter,,,,0.0017927819462742,0.0020812320728171,
2,scatter,,,,0.0012996760283875,0.0010645676447862,N1
2,scatter,,,,0.0014188791345694,0.0013145574555871,P1
2,scatter,,,,0.0016057056564253,0.0019209093482542,PE alpha
2,scatter,,,,0.0017436991521945,0.0018181897200846,PE beta
2,scatter,,,,0.0017179894627914,0.0016260460347123,PE gamma
2,scatter,,,,0.0017019362172466,0.001940867683386,PSD beta
2,scatter,,,,0.0020913245025398,0.0015599133810404,PSD gamma
2,scatter,,,,0.0016293663185836,0.0015435831435329,PSD theta
2,scatter,,,,0.0016009373416849,0.0018327170837392,SW Density
2,scatter,,,,0.0013505540100711,0.0012128651053564,SW Duration
2,scatter,,,,0.0011083719611051,0.0013343609821937,SW Frequency
2,scatter,,,,0.0011117560744471,0.0013546359599164,SW Slope
2,scatter,,,,0.0015232820065294,0.0019833143241537,wSMI alpha
2,scatter,,,,0.0015152274428414,0.0011944954716512,wSMI beta
2,scatter,,,,0.0013042627225356,0.0012253939290966,wSMI gamma
2,scatter,,,,0.0018946983866758,0.0013109431485274,wSMI theta
3,scatter,,,,0.0034254372585226,0.002066404353509,
3,scatter,,,,0.0009989384611707,0.0021972695335963,
3,scatter,,,,0.0022536675322361,0.0022644007105161,
3,scatter,,,,0.0035713688174369,0.0017316796111152,
3,scatter,,,,0.0030904646335546,0.0021629903916397,
3,scatter,,,,0.0048076032848356,0.0019196998637558,
3,scatter,,,,0.001741580491198,0.0020499799561781,
