channel,mean_auc,auc_single,n_features,std_auc,perm_p,sig,fwer_threshold,dimension,pipeline,contrast
F8,0.5850863374485596,0.6099115226337448,19,0.1639011585121947,0.0159680638722554,True,0.5985876543209876,Time,WS,Full
FC1,0.5601983950617284,0.5771687242798355,23,0.1509009251792411,0.3333333333333333,False,0.5985876543209876,Time,WS,Full
FC2,0.5470711934156379,0.554835390946502,23,0.1656946470220141,0.8023952095808383,False,0.5985876543209876,Time,WS,Full
FC3,0.557891316872428,0.5832283950617284,19,0.1643637129301504,0.217564870259481,False,0.5985876543209876,Time,WS,Full
FC4,0.5672746502057613,0.5481707818930042,19,0.167711908822826,0.8802395209580839,False,0.5985876543209876,Time,WS,Full
FC5,0.5510170987654321,0.5525884773662552,19,0.1610763004187281,0.844311377245509,False,0.5985876543209876,Time,WS,Full
FC6,0.5970255349794238,0.5612263374485597,19,0.1411997561260098,0.6866267465069861,False,0.5985876543209876,Time,WS,Full
FT10,0.5396429835390947,0.522940329218107,19,0.1614096048565908,0.998003992015968,False,0.5985876543209876,Time,WS,Full
FT7,0.6201076543209878,0.6083580246913581,19,0.126203238641101,0.0239520958083832,True,0.5985876543209876,Time,WS,Full
FT8,0.564736502057613,0.5672263374485597,19,0.1401867285592528,0.5508982035928144,False,0.5985876543209876,Time,WS,Full
FT9,0.5544527160493827,0.5696851851851852,19,0.1456007211147466,0.4950099800399201,False,0.5985876543209876,Time,WS,Full
Fp1,0.5877730864197531,0.6077777777777778,19,0.1541622328805974,0.0239520958083832,True,0.5985876543209876,Time,WS,Full
Fp2,0.5670845884773663,0.5714074074074075,19,0.1553392830265453,0.4550898203592814,False,0.5985876543209876,Time,WS,Full
Fz,0.5360159465020575,0.5592242798353909,23,0.1695216117202693,0.720558882235529,False,0.5985876543209876,Time,WS,Full
Iz,0.537317366255144,0.5310884773662552,19,0.170792208891767,0.9920159680638724,False,0.5985876543209876,Time,WS,Full
O1,0.5430600205761317,0.5548930041152264,19,0.1308115553872333,0.8023952095808383,False,0.5985876543209876,Time,WS,Full
O2,0.5409991358024692,0.551537037037037,19,0.1742335315637765,0.8562874251497006,False,0.5985876543209876,Time,WS,Full
Oz,0.54002670781893,0.555866255144033,19,0.1545852502746983,0.782435129740519,False,0.5985876543209876,Time,WS,Full
P1,0.535562757201646,0.5444958847736626,31,0.1675191643083045,0.9161676646706588,False,0.5985876543209876,Time,WS,Full
P2,0.5383467695473252,0.5429135802469135,19,0.1780974157824355,0.936127744510978,False,0.5985876543209876,Time,WS,Full
P3,0.5365543209876543,0.5725740740740741,19,0.1625891450675216,0.4271457085828343,False,0.5985876543209876,Time,WS,Full
P4,0.5747965020576132,0.5749876543209876,19,0.1782578549832229,0.3692614770459081,False,0.5985876543209876,Time,WS,Full
P5,0.5400159053497943,0.5503333333333333,19,0.1545096782507544,0.8682634730538922,False,0.5985876543209876,Time,WS,Full
P6,0.5195388683127572,0.5183621399176955,19,0.2098971628522989,0.998003992015968,False,0.5985876543209876,Time,WS,Full
P7,0.5570720576131687,0.5763703703703704,19,0.1464358535418699,0.3493013972055888,False,0.5985876543209876,Time,WS,Full
P8,0.551760925925926,0.5544938271604939,19,0.1684006972766364,0.8043912175648703,False,0.5985876543209876,Time,WS,Full
PO3,0.565403024691358,0.5779156378600823,19,0.1356931366765781,0.3093812375249501,False,0.5985876543209876,Time,WS,Full
PO4,0.5362509670781893,0.5416769547325103,19,0.1543015878779047,0.9441117764471058,False,0.5985876543209876,Time,WS,Full
PO7,0.5195768106995884,0.5246522633744856,19,0.1879106729610964,0.998003992015968,False,0.5985876543209876,Time,WS,Full
PO8,0.5198480452674897,0.5158662551440328,19,0.156010406245982,1.0,False,0.5985876543209876,Time,WS,Full
POz,0.5412520164609054,0.5402222222222223,19,0.1327072329334125,0.9520958083832336,False,0.5985876543209876,Time,WS,Full
Pz,0.5535497530864197,0.5666975308641976,19,0.1775916899935249,0.5588822355289421,False,0.5985876543209876,Time,WS,Full
T7,0.6093560288065843,0.6184238683127573,19,0.1455765276156601,0.0059880239520958,True,0.5985876543209876,Time,WS,Full
T8,0.5976975102880658,0.6079403292181069,19,0.1475424562192591,0.0239520958083832,True,0.5985876543209876,Time,WS,Full
TP10,0.5832666666666667,0.5785987654320988,19,0.1651550594220672,0.2974051896207584,False,0.5985876543209876,Time,WS,Full
TP7,0.6079754732510289,0.6053477366255144,19,0.1697804023183042,0.0279441117764471,True,0.5985876543209876,Time,WS,Full
TP8,0.5930380041152263,0.5969691358024691,19,0.1697523634284949,0.0578842315369261,False,0.5985876543209876,Time,WS,Full
TP9,0.5425014814814815,0.5583621399176955,19,0.2003216668866357,0.7365269461077845,False,0.5985876543209876,Time,WS,Full
AF3,0.6416391062801932,0.6184299516908213,19,0.1782627596280916,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
AF4,0.6098091062801932,0.6119685990338166,19,0.166273665381007,0.0219560878243512,True,0.6020582125603866,Confidence,WS,Full
AF7,0.6349170772946859,0.6310362318840579,19,0.1829570423132727,0.0039920159680638,True,0.6020582125603866,Confidence,WS,Full
AF8,0.6045877777777778,0.6095507246376812,19,0.1761251940026125,0.0239520958083832,True,0.6020582125603866,Confidence,WS,Full
AFz,0.5946809903381642,0.5970724637681158,19,0.1916738803985744,0.091816367265469,False,0.6020582125603866,Confidence,WS,Full
C1,0.5713750724637682,0.5974782608695651,23,0.1452516853564398,0.0858283433133732,False,0.6020582125603866,Confidence,WS,Full
C2,0.6310267632850242,0.6128526570048308,23,0.1472123452093366,0.0199600798403193,True,0.6020582125603866,Confidence,WS,Full
C3,0.631586304347826,0.6477584541062803,19,0.1536022607087092,0.0019960079840319,True,0.6020582125603866,Confidence,WS,Full
C4,0.5875651932367149,0.5851086956521739,19,0.1815345375867348,0.2035928143712574,False,0.6020582125603866,Confidence,WS,Full
C5,0.626457463768116,0.6545048309178744,19,0.1626355543012126,0.0019960079840319,True,0.6020582125603866,Confidence,WS,Full
C6,0.6004705555555556,0.606840579710145,19,0.1450604205888309,0.0259481037924151,True,0.6020582125603866,Confidence,WS,Full
CP1,0.6012268840579711,0.5882463768115942,19,0.1519988870568435,0.1536926147704591,False,0.6020582125603866,Confidence,WS,Full
CP2,0.5944264492753625,0.5898309178743961,19,0.1690088148415831,0.1377245508982036,False,0.6020582125603866,Confidence,WS,Full
CP3,0.5649724879227054,0.5727367149758454,19,0.1447652688658627,0.4311377245508982,False,0.6020582125603866,Confidence,WS,Full
CP4,0.5959929951690822,0.6161497584541064,19,0.1580854178972885,0.0159680638722554,True,0.6020582125603866,Confidence,WS,Full
CP5,0.6106199275362318,0.6060942028985508,19,0.1549437059073946,0.0259481037924151,True,0.6020582125603866,Confidence,WS,Full
CP6,0.5983261835748792,0.5910048309178745,19,0.1647112655019616,0.12375249500998,False,0.6020582125603866,Confidence,WS,Full
CPz,0.5959545410628019,0.6003550724637681,23,0.1511618360648011,0.0638722554890219,False,0.6020582125603866,Confidence,WS,Full
Cz,0.5905066183574881,0.5986739130434784,23,0.1703136032073054,0.0798403193612774,False,0.6020582125603866,Confidence,WS,Full
F1,0.5889285265700483,0.6044033816425121,23,0.1899871955092779,0.0359281437125748,True,0.6020582125603866,Confidence,WS,Full
F2,0.5879268357487922,0.5757391304347828,23,0.1776779781142679,0.3672654690618762,False,0.6020582125603866,Confidence,WS,Full
F3,0.619239734299517,0.6184806763285025,19,0.1561061351103025,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
F4,0.628390579710145,0.6418526570048309,19,0.1353695175746639,0.0019960079840319,True,0.6020582125603866,Confidence,WS,Full
F5,0.6309351690821258,0.6243478260869565,19,0.1777644350905572,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
F6,0.5959713285024154,0.5783260869565218,19,0.150021204884429,0.3233532934131736,False,0.6020582125603866,Confidence,WS,Full
F7,0.5875280676328503,0.584852657004831,19,0.1841193184270403,0.2035928143712574,False,0.6020582125603866,Confidence,WS,Full
F8,0.581239734299517,0.5799371980676329,19,0.1435247444136483,0.2914171656686626,False,0.6020582125603866,Confidence,WS,Full
FC1,0.5939641304347827,0.6023937198067632,23,0.1797081914025569,0.0479041916167664,True,0.6020582125603866,Confidence,WS,Full
FC2,0.5961040579710144,0.5902270531400965,23,0.191525545790456,0.1357285429141716,False,0.6020582125603866,Confidence,WS,Full
FC3,0.6254707487922706,0.6107850241545895,19,0.1814430162623567,0.0219560878243512,True,0.6020582125603866,Confidence,WS,Full
FC4,0.5968721980676328,0.5928429951690822,19,0.1636426612152166,0.1097804391217564,False,0.6020582125603866,Confidence,WS,Full
FC5,0.6394101690821256,0.6343019323671497,19,0.1937353479911075,0.0019960079840319,True,0.6020582125603866,Confidence,WS,Full
FC6,0.5802298792270532,0.5677971014492753,19,0.1588356729669789,0.5429141716566867,False,0.6020582125603866,Confidence,WS,Full
FT10,0.5891474396135267,0.6043502415458937,19,0.13805719622206,0.0359281437125748,True,0.6020582125603866,Confidence,WS,Full
FT7,0.632348768115942,0.6265072463768118,19,0.1729753662777325,0.0099800399201596,True,0.6020582125603866,Confidence,WS,Full
FT8,0.5806383333333333,0.5899299516908214,19,0.1527903702205306,0.1357285429141716,False,0.6020582125603866,Confidence,WS,Full
FT9,0.6726540579710144,0.675536231884058,19,0.1437726258354858,0.0019960079840319,True,0.6020582125603866,Confidence,WS,Full
Fp1,0.6077733333333333,0.6154371980676329,19,0.1728043109630133,0.0179640718562874,True,0.6020582125603866,Confidence,WS,Full
Fp2,0.61180538647343,0.6255700483091787,19,0.1508802933360878,0.0099800399201596,True,0.6020582125603866,Confidence,WS,Full
Fz,0.5696204106280193,0.5665579710144929,23,0.2109518663293463,0.5868263473053892,False,0.6020582125603866,Confidence,WS,Full
Iz,0.6361426570048309,0.6093864734299518,19,0.1416903217474882,0.0239520958083832,True,0.6020582125603866,Confidence,WS,Full
O1,0.5459143719806763,0.5411811594202899,19,0.1825698647993827,0.9600798403193612,False,0.6020582125603866,Confidence,WS,Full
O2,0.6175755555555555,0.6058743961352656,19,0.1594670833884774,0.0259481037924151,True,0.6020582125603866,Confidence,WS,Full
Oz,0.5838232367149757,0.5791376811594203,19,0.1627227530958792,0.3053892215568862,False,0.6020582125603866,Confidence,WS,Full
P1,0.6351463768115942,0.6634468599033816,31,0.1314768076696066,0.0019960079840319,True,0.6020582125603866,Confidence,WS,Full
P2,0.6168597826086958,0.6294927536231882,19,0.1303920664852485,0.0079840319361277,True,0.6020582125603866,Confidence,WS,Full
P3,0.6055684057971015,0.5954685990338164,19,0.1453516234040301,0.1017964071856287,False,0.6020582125603866,Confidence,WS,Full
P4,0.6001859178743962,0.5916594202898551,19,0.134801406315059,0.1217564870259481,False,0.6020582125603866,Confidence,WS,Full
P5,0.5816049033816426,0.5713285024154588,19,0.1499313176234746,0.4590818363273453,False,0.6020582125603866,Confidence,WS,Full
P6,0.621154154589372,0.6327439613526572,19,0.1779830637768955,0.0019960079840319,True,0.6020582125603866,Confidence,WS,Full
P7,0.5644914975845411,0.5669541062801933,19,0.1819556733564378,0.5728542914171657,False,0.6020582125603866,Confidence,WS,Full
P8,0.6114386231884058,0.6135169082125603,19,0.1909883168467065,0.0199600798403193,True,0.6020582125603866,Confidence,WS,Full
PO3,0.5843306280193236,0.5944903381642511,19,0.1259288280787302,0.1037924151696606,False,0.6020582125603866,Confidence,WS,Full
PO4,0.6072839613526569,0.6178091787439614,19,0.1534465195268067,0.0139720558882235,True,0.6020582125603866,Confidence,WS,Full
PO7,0.5872577536231883,0.5791956521739129,19,0.1839928015388403,0.3033932135728543,False,0.6020582125603866,Confidence,WS,Full
PO8,0.6266344685990339,0.6205362318840579,19,0.1942507634608421,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
POz,0.6119612077294686,0.6256690821256038,19,0.1562924626878461,0.0099800399201596,True,0.6020582125603866,Confidence,WS,Full
Pz,0.5789295410628018,0.6189951690821255,19,0.1281695800967123,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
T7,0.6232333816425121,0.6221908212560386,19,0.1839873014790779,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
T8,0.6080147101449274,0.6214806763285025,19,0.171988619141727,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
TP10,0.6285349758454107,0.6168260869565217,19,0.1437086386175621,0.0159680638722554,True,0.6020582125603866,Confidence,WS,Full
TP7,0.6150432367149758,0.6210772946859905,19,0.1756804254774042,0.0119760479041916,True,0.6020582125603866,Confidence,WS,Full
TP8,0.5802678985507245,0.5502391304347827,19,0.1761773443358647,0.8822355289421158,False,0.6020582125603866,Confidence,WS,Full
TP9,0.6046091304347826,0.6102173913043479,19,0.1268182105992095,0.0219560878243512,True,0.6020582125603866,Confidence,WS,Full
AF3,0.5897885784313727,0.6171519607843137,19,0.1581158953166926,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
AF4,0.5845984313725491,0.6047091503267972,19,0.1642596207691809,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
AF7,0.5885564705882352,0.5892042483660132,19,0.1519979907114549,0.0199600798403193,True,0.5807747549019608,On/Off-Task,WS,Residualized
AF8,0.5870319607843137,0.581295751633987,19,0.1358740141416741,0.0439121756487025,True,0.5807747549019608,On/Off-Task,WS,Residualized
AFz,0.5828169607843137,0.5910000000000001,19,0.1416039657227929,0.0139720558882235,True,0.5807747549019608,On/Off-Task,WS,Residualized
C1,0.5776300326797387,0.5885147058823529,23,0.1356556861339408,0.0219560878243512,True,0.5807747549019608,On/Off-Task,WS,Residualized
C2,0.5969283006535948,0.6018872549019607,23,0.1255963596234126,0.0059880239520958,True,0.5807747549019608,On/Off-Task,WS,Residualized
C3,0.5537561601307189,0.554843137254902,19,0.1551801881837952,0.5828343313373253,False,0.5807747549019608,On/Off-Task,WS,Residualized
C4,0.5797690359477123,0.5944591503267974,19,0.1438032252624765,0.0099800399201596,True,0.5807747549019608,On/Off-Task,WS,Residualized
C5,0.5864077450980392,0.6155653594771243,19,0.1284210461512219,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
C6,0.5865476633986928,0.5970702614379085,19,0.1678979081546749,0.0099800399201596,True,0.5807747549019608,On/Off-Task,WS,Residualized
CP1,0.6022296895424837,0.589343137254902,19,0.1768495529975145,0.0199600798403193,True,0.5807747549019608,On/Off-Task,WS,Residualized
CP2,0.5685285784313725,0.5657500000000001,19,0.1281386199755576,0.2914171656686626,False,0.5807747549019608,On/Off-Task,WS,Residualized
CP3,0.554713022875817,0.5646699346405228,19,0.1434629644367728,0.3193612774451098,False,0.5807747549019608,On/Off-Task,WS,Residualized
CP4,0.5900861437908498,0.5822369281045752,19,0.1404346800054765,0.0379241516966067,True,0.5807747549019608,On/Off-Task,WS,Residualized
CP5,0.5787277287581699,0.5979673202614378,19,0.1489538632884033,0.0079840319361277,True,0.5807747549019608,On/Off-Task,WS,Residualized
CP6,0.5966609640522875,0.5942990196078431,19,0.1350250059458725,0.0099800399201596,True,0.5807747549019608,On/Off-Task,WS,Residualized
CPz,0.5914875490196079,0.5844624183006536,23,0.1449732011334452,0.0359281437125748,True,0.5807747549019608,On/Off-Task,WS,Residualized
Cz,0.5782370588235296,0.5666013071895424,23,0.1355542720830204,0.2594810379241516,False,0.5807747549019608,On/Off-Task,WS,Residualized
F1,0.5914728431372549,0.6128333333333333,23,0.13209545595757,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
F2,0.6265757189542485,0.6378218954248367,23,0.1159752327443705,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
F3,0.5896388562091505,0.6055718954248367,19,0.1387891564858761,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
F4,0.5817365032679739,0.592763071895425,23,0.1659366403405553,0.0119760479041916,True,0.5807747549019608,On/Off-Task,WS,Residualized
F5,0.6177079738562091,0.6269722222222223,19,0.1374103749761375,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
F6,0.569914133986928,0.5489346405228758,19,0.1627148525935756,0.7365269461077845,False,0.5807747549019608,On/Off-Task,WS,Residualized
F7,0.569744477124183,0.575468954248366,19,0.1456679589319758,0.1017964071856287,False,0.5807747549019608,On/Off-Task,WS,Residualized
F8,0.61899045751634,0.6413496732026144,19,0.1331040037254811,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
FC1,0.5888253758169935,0.5993676470588236,23,0.149729376341433,0.0079840319361277,True,0.5807747549019608,On/Off-Task,WS,Residualized
FC2,0.6007033169934641,0.5924738562091504,23,0.140011152472226,0.0119760479041916,True,0.5807747549019608,On/Off-Task,WS,Residualized
FC3,0.5739663071895426,0.590843137254902,19,0.148172246989337,0.0139720558882235,True,0.5807747549019608,On/Off-Task,WS,Residualized
FC4,0.57946272875817,0.5837794117647058,19,0.1479746483379379,0.0379241516966067,True,0.5807747549019608,On/Off-Task,WS,Residualized
FC5,0.6017115849673202,0.6328594771241829,19,0.1331234013909228,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
FC6,0.6079485784313727,0.621890522875817,19,0.1101071188348445,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
FT10,0.6025950816993464,0.6240669934640524,19,0.1261668089121103,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
FT7,0.6061635294117647,0.6147173202614379,19,0.1506568773372092,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
FT8,0.5730777124183007,0.5804754901960784,19,0.1446778891793482,0.0538922155688622,False,0.5807747549019608,On/Off-Task,WS,Residualized
FT9,0.5886102614379085,0.6016356209150326,19,0.1686412195320495,0.0059880239520958,True,0.5807747549019608,On/Off-Task,WS,Residualized
Fp1,0.5670042810457516,0.609235294117647,19,0.1577608319503662,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
Fp2,0.5792961764705882,0.5608839869281047,19,0.1494420935854402,0.4211576846307385,False,0.5807747549019608,On/Off-Task,WS,Residualized
Fz,0.5764017647058823,0.568764705882353,23,0.1376151634804896,0.2135728542914171,False,0.5807747549019608,On/Off-Task,WS,Residualized
Iz,0.5790859640522875,0.5458888888888889,19,0.1312850904231728,0.7984031936127745,False,0.5807747549019608,On/Off-Task,WS,Residualized
O1,0.5589949183006536,0.5474444444444445,19,0.1504243430101529,0.7704590818363274,False,0.5807747549019608,On/Off-Task,WS,Residualized
O2,0.6136989215686276,0.6182026143790851,19,0.1424388167700027,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
Oz,0.5707829411764704,0.571921568627451,19,0.1468085446889499,0.1497005988023952,False,0.5807747549019608,On/Off-Task,WS,Residualized
P1,0.6181863398692811,0.6268284313725491,31,0.1303327371680083,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
P2,0.6033496241830065,0.6049787581699347,19,0.1307210610164998,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
P3,0.5593366339869279,0.5693267973856209,19,0.1329600844748545,0.2035928143712574,False,0.5807747549019608,On/Off-Task,WS,Residualized
P4,0.5882314705882352,0.5992532679738561,19,0.1462622977626765,0.0079840319361277,True,0.5807747549019608,On/Off-Task,WS,Residualized
P5,0.5782934803921568,0.5572140522875816,19,0.1215940623239832,0.5229540918163673,False,0.5807747549019608,On/Off-Task,WS,Residualized
P6,0.6022584803921569,0.6184035947712418,19,0.1364386280069771,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
P7,0.5623032352941176,0.5738480392156863,19,0.1504523477100692,0.1197604790419161,False,0.5807747549019608,On/Off-Task,WS,Residualized
P8,0.6201758823529413,0.6496241830065359,19,0.1222706472367904,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
PO3,0.5780334640522876,0.5716339869281046,19,0.1156605237336309,0.1576846307385229,False,0.5807747549019608,On/Off-Task,WS,Residualized
PO4,0.588896568627451,0.5596944444444445,19,0.1382194387267822,0.4570858283433133,False,0.5807747549019608,On/Off-Task,WS,Residualized
PO7,0.5736934477124183,0.5822990196078431,19,0.1611047695745315,0.0379241516966067,True,0.5807747549019608,On/Off-Task,WS,Residualized
PO8,0.5814153267973856,0.6021666666666666,19,0.1525691007926207,0.0059880239520958,True,0.5807747549019608,On/Off-Task,WS,Residualized
POz,0.5720043790849673,0.5626699346405227,19,0.120526225695379,0.3672654690618762,False,0.5807747549019608,On/Off-Task,WS,Residualized
Pz,0.5853107189542484,0.6122222222222221,19,0.1375442047969434,0.0019960079840319,True,0.5807747549019608,On/Off-Task,WS,Residualized
T7,0.5983294117647059,0.6006405228758169,19,0.1526142344126521,0.0079840319361277,True,0.5807747549019608,On/Off-Task,WS,Residualized
T8,0.5977639215686275,0.5933464052287583,19,0.151324299086661,0.0099800399201596,True,0.5807747549019608,On/Off-Task,WS,Residualized
TP10,0.5872195261437909,0.5966372549019608,19,0.141592517930493,0.0099800399201596,True,0.5807747549019608,On/Off-Task,WS,Residualized
TP7,0.5562621732026144,0.5576307189542484,19,0.1429540950391612,0.5109780439121756,False,0.5807747549019608,On/Off-Task,WS,Residualized
TP8,0.5679229248366013,0.5681960784313725,19,0.1673330832707311,0.2255489021956087,False,0.5807747549019608,On/Off-Task,WS,Residualized
TP9,0.5612269444444443,0.5779640522875817,19,0.1569274023643353,0.0758483033932135,False,0.5807747549019608,On/Off-Task,WS,Residualized
AF3,0.5713947701149424,0.5961475095785441,19,0.1333138040031789,0.0179640718562874,True,0.5891095785440613,Valence,WS,Residualized
AF4,0.6330027777777779,0.6248927203065134,19,0.1519646360572583,0.0019960079840319,True,0.5891095785440613,Valence,WS,Residualized
AF7,0.5780901532567051,0.5878639846743295,19,0.1276172714426079,0.0578842315369261,False,0.5891095785440613,Valence,WS,Residualized
AF8,0.5997504980842912,0.6095919540229886,19,0.1258709903154169,0.0019960079840319,True,0.5891095785440613,Valence,WS,Residualized
AFz,0.577291245210728,0.5598352490421457,23,0.1478699638609134,0.564870259481038,False,0.5891095785440613,Valence,WS,Residualized
C1,0.5257073180076628,0.5071149425287356,23,0.1762896056070388,1.0,False,0.5891095785440613,Valence,WS,Residualized
C2,0.5224487164750958,0.5297030651340996,23,0.0975614049023662,0.994011976047904,False,0.5891095785440613,Valence,WS,Residualized
C3,0.5416839655172414,0.5249003831417625,19,0.1450327325027565,1.0,False,0.5891095785440613,Valence,WS,Residualized
C4,0.540340785440613,0.5451666666666667,19,0.1042892057180912,0.8682634730538922,False,0.5891095785440613,Valence,WS,Residualized
C5,0.5708946168582376,0.5671436781609195,19,0.1358688113760554,0.4011976047904191,False,0.5891095785440613,Valence,WS,Residualized
C6,0.5040505555555556,0.5086724137931035,19,0.1486293949712337,1.0,False,0.5891095785440613,Valence,WS,Residualized
CP1,0.5511513218390806,0.5687854406130268,23,0.1394280454076409,0.3672654690618762,False,0.5891095785440613,Valence,WS,Residualized
CP2,0.4963361302681993,0.5066781609195402,23,0.1438617366282127,1.0,False,0.5891095785440613,Valence,WS,Residualized
CP3,0.5181292911877395,0.5037931034482759,19,0.156013236501902,1.0,False,0.5891095785440613,Valence,WS,Residualized
CP4,0.5550637356321839,0.582955938697318,19,0.1275041033185635,0.1057884231536926,False,0.5891095785440613,Valence,WS,Residualized
CP5,0.565825459770115,0.5581858237547893,19,0.1565461062697793,0.6167664670658682,False,0.5891095785440613,Valence,WS,Residualized
CP6,0.5380832567049808,0.5462471264367816,19,0.1634708192863511,0.8502994011976048,False,0.5891095785440613,Valence,WS,Residualized
CPz,0.5444005938697318,0.5478486590038315,23,0.1534752662777858,0.8343313373253493,False,0.5891095785440613,Valence,WS,Residualized
Cz,0.5314074712643678,0.5360134099616858,23,0.1509731811587064,0.9560878243512974,False,0.5891095785440613,Valence,WS,Residualized
F1,0.5518183524904214,0.5464003831417624,23,0.1291032137809296,0.8502994011976048,False,0.5891095785440613,Valence,WS,Residualized
F2,0.5347850191570881,0.5611743295019158,23,0.1230111069238058,0.530938123752495,False,0.5891095785440613,Valence,WS,Residualized
F3,0.5284812452107279,0.5299310344827586,23,0.108469064796704,0.994011976047904,False,0.5891095785440613,Valence,WS,Residualized
F4,0.5648351340996168,0.5777911877394636,23,0.1308477949087717,0.155688622754491,False,0.5891095785440613,Valence,WS,Residualized
F5,0.5481,0.5471072796934865,19,0.125013779606451,0.844311377245509,False,0.5891095785440613,Valence,WS,Residualized
F6,0.5724215900383143,0.5689291187739464,19,0.1480180377360543,0.3612774451097804,False,0.5891095785440613,Valence,WS,Residualized
F7,0.5660094636015326,0.5516513409961686,19,0.1361821216575791,0.7544910179640718,False,0.5891095785440613,Valence,WS,Residualized
F8,0.5378272030651342,0.5465708812260536,19,0.1259727016943223,0.846307385229541,False,0.5891095785440613,Valence,WS,Residualized
FC1,0.5345146168582376,0.5178218390804598,23,0.1285538088600369,1.0,False,0.5891095785440613,Valence,WS,Residualized
FC2,0.5491233333333333,0.5369750957854407,23,0.1130608340590414,0.9520958083832336,False,0.5891095785440613,Valence,WS,Residualized
FC3,0.5318878544061303,0.5288582375478927,19,0.1528067721118231,0.996007984031936,False,0.5891095785440613,Valence,WS,Residualized
FC4,0.5305955172413793,0.5426283524904214,23,0.114643437723542,0.9041916167664672,False,0.5891095785440613,Valence,WS,Residualized
FC5,0.5567135440613027,0.5631436781609195,19,0.1420731562213001,0.497005988023952,False,0.5891095785440613,Valence,WS,Residualized
FC6,0.5429778352490422,0.548691570881226,19,0.125553731846246,0.8143712574850299,False,0.5891095785440613,Valence,WS,Residualized
FT10,0.546625785440613,0.5528275862068965,19,0.1544067176069845,0.7345309381237525,False,0.5891095785440613,Valence,WS,Residualized
FT7,0.5690543486590038,0.5807490421455938,19,0.1302414072563363,0.12375249500998,False,0.5891095785440613,Valence,WS,Residualized
FT8,0.5215586973180076,0.5066934865900383,19,0.1545618879832908,1.0,False,0.5891095785440613,Valence,WS,Residualized
FT9,0.5663153065134099,0.5859214559386973,19,0.1549666296813079,0.0758483033932135,False,0.5891095785440613,Valence,WS,Residualized
Fp1,0.5642851149425288,0.5679022988505747,19,0.1329983881531318,0.3812375249500998,False,0.5891095785440613,Valence,WS,Residualized
Fp2,0.5952499616858237,0.5762567049808428,19,0.1275297212057934,0.18562874251497,False,0.5891095785440613,Valence,WS,Residualized
Fz,0.519979540229885,0.5478486590038313,23,0.1209568979941948,0.8343313373253493,False,0.5891095785440613,Valence,WS,Residualized
Iz,0.5324717816091954,0.5559386973180077,19,0.1313489540769607,0.6726546906187625,False,0.5891095785440613,Valence,WS,Residualized
O1,0.527342796934866,0.5431360153256705,19,0.1299246853051491,0.8982035928143712,False,0.5891095785440613,Valence,WS,Residualized
O2,0.5031665134099617,0.5059137931034483,19,0.1518076884074377,1.0,False,0.5891095785440613,Valence,WS,Residualized
Oz,0.5466113026819923,0.5624961685823755,19,0.1421552555000198,0.5069860279441117,False,0.5891095785440613,Valence,WS,Residualized
P1,0.5781600957854406,0.5958850574712643,31,0.1407243814503779,0.0179640718562874,True,0.5891095785440613,Valence,WS,Residualized
P2,0.5471733333333333,0.5431590038314176,19,0.1201400368642281,0.8982035928143712,False,0.5891095785440613,Valence,WS,Residualized
P3,0.5243672030651341,0.5310766283524905,19,0.1518941895442898,0.9880239520958084,False,0.5891095785440613,Valence,WS,Residualized
P4,0.510496877394636,0.507544061302682,19,0.1358021058163124,1.0,False,0.5891095785440613,Valence,WS,Residualized
P5,0.5362148084291188,0.5522835249042145,19,0.1425686765786445,0.7405189620758483,False,0.5891095785440613,Valence,WS,Residualized
P6,0.4915210536398467,0.4923409961685823,19,0.1137313904165381,1.0,False,0.5891095785440613,Valence,WS,Residualized
P7,0.5358190996168581,0.551124521072797,19,0.158385438677563,0.7664670658682635,False,0.5891095785440613,Valence,WS,Residualized
