trace_index,trace_type,trace_name,row_label,col_label,x,y,subject
0,scatter,,,,0.001513739895631553,0.001053184663721811,P1
0,scatter,,,,0.001404949658607073,0.0010491458402092939,P3a
0,scatter,,,,0.0022908136179514457,0.0011682150114898022,P3b
0,scatter,,,,0.0019861012966217633,0.0019666267110772565,PE beta
0,scatter,,,,0.0016883664005121655,0.0018326741816691405,PE theta
0,scatter,,,,0.0018197947047909047,0.0021171959396815306,PSD alpha
0,scatter,,,,0.0016760497823192094,0.0020703690185206046,PSD delta
0,scatter,,,,0.0021595855532177636,0.001564980468299424,PSD theta
0,scatter,,,,0.001610803387998249,0.0014257016811084786,SW Duration
0,scatter,,,,0.0016057096918380839,0.0012675388512373843,SW Frequency
0,scatter,,,,0.001683895380646762,0.0016777235511651156,SW PTP
0,scatter,,,,0.0018072369397819654,0.0011542946513898819,SW Slope
0,scatter,,,,0.0019022546169640603,0.001566482795424864,wSMI alpha
0,scatter,,,,0.0015856306645108827,0.0011795973556452265,wSMI beta
0,scatter,,,,0.0015828179465121187,0.0010786944951457266,wSMI gamma
1,scatter,,,,0.002310033217488601,0.001705124544114017,
1,scatter,,,,0.0021627637509433737,0.003048455282666956,
1,scatter,,,,0.0020787541589610075,0.002230018232072405,
1,scatter,,,,0.0018649231080995541,0.0021744302425054543,
1,scatter,,,,0.0019840149750297055,0.0020071716131957454,
1,scatter,,,,0.0024579543623382437,0.0019123631080614821,
1,scatter,,,,0.0022554157160035223,0.006038232487880233,
1,scatter,,,,0.0015875217444831667,0.003736985210958829,
