pipeline,dimension,series,auc
ws,Self/Other,Residualized_Shuffled,0.5331079365079365
ws,Self/Other,Residualized_Shuffled,0.4816238095238095
ws,Self/Other,Residualized_Shuffled,0.4869460317460315
ws,Self/Other,Residualized_Shuffled,0.5032777777777778
ws,Self/Other,Residualized_Shuffled,0.4906984126984127
ws,Self/Other,Residualized_Shuffled,0.493920634920635
ws,Self/Other,Residualized_Shuffled,0.5298126984126985
ws,Self/Other,Residualized_Shuffled,0.4959349206349206
ws,Self/Other,Residualized_Shuffled,0.4771365079365079
ws,Self/Other,Residualized_Shuffled,0.4995539682539684
ws,Self/Other,Residualized_Shuffled,0.5010730158730159
ws,Self/Other,Residualized_Shuffled,0.5026539682539682
ws,Self/Other,Residualized_Shuffled,0.4961063492063492
ws,Self/Other,Residualized_Shuffled,0.495515873015873
ws,Self/Other,Residualized_Shuffled,0.5304238095238095
ws,Self/Other,Residualized_Shuffled,0.5042904761904761
ws,Self/Other,Residualized_Shuffled,0.5459126984126984
ws,Self/Other,Residualized_Shuffled,0.4835190476190476
ws,Self/Other,Residualized_Shuffled,0.5070809523809524
ws,Self/Other,Residualized_Shuffled,0.5142920634920636
ws,Self/Other,Residualized_Shuffled,0.5131333333333334
ws,Self/Other,Residualized_Shuffled,0.5002809523809524
ws,Self/Other,Residualized_Shuffled,0.5199317460317461
ws,Self/Other,Residualized_Shuffled,0.4739634920634921
ws,Self/Other,Residualized_Shuffled,0.4893444444444444
ws,Self/Other,Residualized_Shuffled,0.4941539682539683
ws,Self/Other,Residualized_Shuffled,0.5080285714285714
ws,Self/Other,Residualized_Shuffled,0.4923079365079365
ws,Self/Other,Residualized_Shuffled,0.4792095238095237
ws,Self/Other,Residualized_Shuffled,0.5087777777777778
ws,Self/Other,Residualized_Shuffled,0.5535587301587301
ws,Self/Other,Residualized_Shuffled,0.5144888888888888
ws,Self/Other,Residualized_Shuffled,0.4839158730158729
ws,Self/Other,Residualized_Shuffled,0.4850444444444444
ws,Self/Other,Residualized_Shuffled,0.5303222222222221
ws,Self/Other,Residualized_Shuffled,0.4570126984126983
ws,Self/Other,Residualized_Shuffled,0.4960507936507937
ws,Self/Other,Residualized_Shuffled,0.498347619047619
ws,Self/Other,Residualized_Shuffled,0.4998873015873016
ws,Self/Other,Residualized_Shuffled,0.5013555555555556
ws,Self/Other,Residualized_Shuffled,0.4935365079365079
ws,Self/Other,Residualized_Shuffled,0.5129380952380954
ws,Self/Other,Residualized_Shuffled,0.5489190476190475
ws,Self/Other,Residualized_Shuffled,0.5305269841269842
ws,Self/Other,Residualized_Shuffled,0.4999888888888888
ws,Self/Other,Residualized_Shuffled,0.5115365079365078
ws,Self/Other,Residualized_Shuffled,0.5037063492063492
ws,Self/Other,Residualized_Shuffled,0.4946301587301588
ws,Self/Other,Residualized_Shuffled,0.5398920634920633
ws,Self/Other,Residualized_Shuffled,0.545720634920635
ws,Self/Other,Residualized_Shuffled,0.4712777777777778
ws,Self/Other,Residualized_Shuffled,0.5030634920634921
ws,Self/Other,Residualized_Shuffled,0.4806746031746032
ws,Self/Other,Residualized_Shuffled,0.4823174603174603
ws,Self/Other,Residualized_Shuffled,0.4816285714285714
ws,Self/Other,Residualized_Shuffled,0.5353809523809524
ws,Self/Other,Residualized_Shuffled,0.5250317460317462
ws,Self/Other,Residualized_Shuffled,0.485604761904762
ws,Self/Other,Residualized_Shuffled,0.5170079365079366
ws,Self/Other,Residualized_Shuffled,0.5229920634920635
ws,Self/Other,Residualized_Shuffled,0.4583301587301587
ws,Self/Other,Residualized_Shuffled,0.4913111111111112
ws,Self/Other,Residualized_Shuffled,0.5001396825396827
ws,Self/Other,Residualized_Shuffled,0.5629920634920635
ws,Self/Other,Residualized_Shuffled,0.4798650793650793
ws,Self/Other,Residualized_Shuffled,0.4695571428571428
ws,Self/Other,Residualized_Shuffled,0.502431746031746
ws,Self/Other,Residualized_Shuffled,0.5005841269841269
ws,Self/Other,Residualized_Shuffled,0.4835015873015874
ws,Self/Other,Residualized_Shuffled,0.535188888888889
ws,Self/Other,Residualized_Shuffled,0.5020682539682539
ws,Self/Other,Residualized_Shuffled,0.4559380952380952
ws,Self/Other,Residualized_Shuffled,0.5321238095238096
ws,Self/Other,Residualized_Shuffled,0.5559428571428573
ws,Self/Other,Residualized_Shuffled,0.4931793650793651
ws,Self/Other,Residualized_Shuffled,0.5170888888888887
ws,Self/Other,Residualized_Shuffled,0.4585396825396824
ws,Self/Other,Residualized_Shuffled,0.5001825396825397
ws,Self/Other,Residualized_Shuffled,0.4809238095238095
ws,Self/Other,Residualized_Shuffled,0.5204571428571428
ws,Time,Full_True,0.5539855967078189
ws,Time,Full_True,0.5532201646090535
ws,Time,Full_True,0.5476995884773663
ws,Time,Full_True,0.572619341563786
ws,Time,Full_True,0.5628621399176955
ws,Time,Full_True,0.5397798353909465
ws,Time,Full_True,0.5555884773662553
ws,Time,Full_True,0.5618251028806585
ws,Time,Full_True,0.5560349794238684
ws,Time,Full_True,0.5473991769547325
ws,Time,Full_True,0.5332839506172841
ws,Time,Full_True,0.530985596707819
ws,Time,Full_True,0.5546851851851852
ws,Time,Full_True,0.5663353909465021
ws,Time,Full_True,0.5778477366255144
ws,Time,Full_True,0.5528518518518519
ws,Time,Full_True,0.5546172839506173
ws,Time,Full_True,0.5612119341563786
ws,Time,Full_True,0.561477366255144
ws,Time,Full_True,0.5646975308641976
ws,Time,Full_True,0.5582860082304526
ws,Time,Full_True,0.5726296296296296
ws,Time,Full_True,0.5523724279835391
ws,Time,Full_True,0.5350329218106996
ws,Time,Full_True,0.5728600823045268
ws,Time,Full_True,0.5490596707818929
ws,Time,Full_True,0.5117222222222223
ws,Time,Full_True,0.5351069958847737
ws,Time,Full_True,0.566261316872428
ws,Time,Full_True,0.5577674897119341
ws,Time,Full_True,0.5494382716049383
ws,Time,Full_True,0.5829176954732511
ws,Time,Full_True,0.5894156378600823
ws,Time,Full_True,0.5592037037037036
ws,Time,Full_True,0.5574465020576133
ws,Time,Full_True,0.5526893004115225
ws,Time,Full_True,0.567156378600823
ws,Time,Full_True,0.5714814814814816
ws,Time,Full_True,0.5651481481481481
ws,Time,Full_True,0.5670555555555556
ws,Time,Full_True,0.555037037037037
ws,Time,Full_True,0.5482716049382717
ws,Time,Full_True,0.5526131687242798
ws,Time,Full_True,0.5758497942386831
ws,Time,Full_True,0.4993539094650205
ws,Time,Full_True,0.5392510288065844
ws,Time,Full_True,0.5347448559670782
ws,Time,Full_True,0.5725576131687242
ws,Time,Full_True,0.5897407407407408
ws,Time,Full_True,0.5629320987654322
ws,Time,Full_True,0.541395061728395
ws,Time,Full_True,0.523962962962963
ws,Time,Full_True,0.5799958847736625
ws,Time,Full_True,0.5587798353909464
ws,Time,Full_True,0.5751851851851852
ws,Time,Full_True,0.554761316872428
ws,Time,Full_True,0.5601131687242799
ws,Time,Full_True,0.5332736625514403
ws,Time,Full_True,0.5401502057613169
ws,Time,Full_True,0.5355267489711933
ws,Time,Full_True,0.5728724279835391
ws,Time,Full_True,0.5245781893004114
ws,Time,Full_True,0.5274012345679012
ws,Time,Full_True,0.5884465020576132
ws,Time,Full_True,0.5864218106995884
ws,Time,Full_True,0.5462572016460906
ws,Time,Full_True,0.5754711934156379
ws,Time,Full_True,0.5190843621399177
ws,Time,Full_True,0.5649506172839507
ws,Time,Full_True,0.5400679012345679
ws,Time,Full_True,0.545
ws,Time,Full_True,0.5496604938271606
ws,Time,Full_True,0.5698148148148148
ws,Time,Full_True,0.5763765432098766
ws,Time,Full_True,0.542462962962963
ws,Time,Full_True,0.5711316872427984
ws,Time,Full_True,0.5442942386831275
ws,Time,Full_True,0.5502901234567902
ws,Time,Full_True,0.5224465020576132
ws,Time,Full_True,0.5756399176954733
ws,Time,Full_True,0.5674732510288065
ws,Time,Full_True,0.5403045267489711
ws,Time,Full_True,0.540619341563786
ws,Time,Full_True,0.539761316872428
ws,Time,Full_True,0.5619732510288066
ws,Time,Full_True,0.5691893004115227
ws,Time,Full_True,0.5496028806584362
ws,Time,Full_True,0.5601172839506173
ws,Time,Full_True,0.5354814814814814
ws,Time,Full_True,0.5625534979423868
ws,Time,Full_True,0.5654259259259259
ws,Time,Full_True,0.5238271604938272
ws,Time,Full_True,0.538179012345679
ws,Time,Full_True,0.5314526748971193
ws,Time,Full_True,0.5626213991769548
ws,Time,Full_True,0.5441152263374485
ws,Time,Full_True,0.555448559670782
ws,Time,Full_True,0.5633312757201646
ws,Time,Full_True,0.5339526748971194
ws,Time,Full_True,0.5769958847736625
ws,Time,Full_Shuffled,0.5146289682539683
ws,Time,Full_Shuffled,0.5500714285714284
ws,Time,Full_Shuffled,0.5045515873015872
ws,Time,Full_Shuffled,0.5141964285714287
ws,Time,Full_Shuffled,0.5569543650793651
ws,Time,Full_Shuffled,0.5109285714285715
ws,Time,Full_Shuffled,0.5081051587301587
ws,Time,Full_Shuffled,0.485625
ws,Time,Full_Shuffled,0.4811468253968254
ws,Time,Full_Shuffled,0.5200694444444444
ws,Time,Full_Shuffled,0.5404027777777778
ws,Time,Full_Shuffled,0.4970079365079365
ws,Time,Full_Shuffled,0.5211448412698413
ws,Time,Full_Shuffled,0.4386785714285715
ws,Time,Full_Shuffled,0.496111111111111
ws,Time,Full_Shuffled,0.4541805555555556
ws,Time,Full_Shuffled,0.4338313492063491
ws,Time,Full_Shuffled,0.4842539682539682
ws,Time,Full_Shuffled,0.5540376984126983
ws,Time,Full_Shuffled,0.4614345238095238
ws,Time,Full_Shuffled,0.5167996031746032
ws,Time,Full_Shuffled,0.5137857142857143
ws,Time,Full_Shuffled,0.5445813492063493
ws,Time,Full_Shuffled,0.503125
ws,Time,Full_Shuffled,0.5350515873015873
ws,Time,Full_Shuffled,0.4258392857142857
ws,Time,Full_Shuffled,0.4923888888888889
ws,Time,Full_Shuffled,0.5333075396825396
ws,Time,Full_Shuffled,0.5091329365079366
ws,Time,Full_Shuffled,0.5375
ws,Time,Full_Shuffled,0.4838353174603175
ws,Time,Full_Shuffled,0.4866845238095237
ws,Time,Full_Shuffled,0.4918690476190476
ws,Time,Full_Shuffled,0.4952480158730158
ws,Time,Full_Shuffled,0.4990218253968254
ws,Time,Full_Shuffled,0.4592996031746031
ws,Time,Full_Shuffled,0.4890138888888889
ws,Time,Full_Shuffled,0.4933571428571429
ws,Time,Full_Shuffled,0.4559662698412698
ws,Time,Full_Shuffled,0.4876567460317461
ws,Time,Full_Shuffled,0.5001845238095237
ws,Time,Full_Shuffled,0.5050555555555556
ws,Time,Full_Shuffled,0.488640873015873
ws,Time,Full_Shuffled,0.5424761904761904
ws,Time,Full_Shuffled,0.5510198412698414
ws,Time,Full_Shuffled,0.4910654761904761
ws,Time,Full_Shuffled,0.4904801587301587
ws,Time,Full_Shuffled,0.5208353174603175
ws,Time,Full_Shuffled,0.5117380952380952
ws,Time,Full_Shuffled,0.4773730158730159
ws,Time,Full_Shuffled,0.4728849206349205
ws,Time,Full_Shuffled,0.5154503968253968
ws,Time,Full_Shuffled,0.5218789682539683
ws,Time,Full_Shuffled,0.4578829365079365
ws,Time,Full_Shuffled,0.4806369047619048
ws,Time,Full_Shuffled,0.4805813492063492
ws,Time,Full_Shuffled,0.5365178571428572
ws,Time,Full_Shuffled,0.4885654761904762
ws,Time,Full_Shuffled,0.5146428571428572
ws,Time,Full_Shuffled,0.5030873015873015
ws,Time,Full_Shuffled,0.449593253968254
ws,Time,Full_Shuffled,0.4677678571428571
ws,Time,Full_Shuffled,0.5215753968253968
ws,Time,Full_Shuffled,0.4468492063492063
ws,Time,Full_Shuffled,0.5298293650793651
ws,Time,Full_Shuffled,0.4846230158730158
ws,Time,Full_Shuffled,0.48
ws,Time,Full_Shuffled,0.5086785714285714
ws,Time,Full_Shuffled,0.545672619047619
ws,Time,Full_Shuffled,0.5079722222222223
ws,Time,Full_Shuffled,0.5052460317460318
ws,Time,Full_Shuffled,0.5329821428571428
ws,Time,Full_Shuffled,0.5196230158730158
ws,Time,Full_Shuffled,0.4897539682539683
ws,Time,Full_Shuffled,0.4916587301587302
ws,Time,Full_Shuffled,0.5035357142857143
ws,Time,Full_Shuffled,0.4916706349206349
ws,Time,Full_Shuffled,0.4921944444444444
ws,Time,Full_Shuffled,0.498484126984127
ws,Time,Full_Shuffled,0.4561527777777778
ws,Time,Full_Shuffled,0.5220079365079365
ws,Time,Full_Shuffled,0.5291785714285715
ws,Time,Full_Shuffled,0.5243670634920635
ws,Time,Full_Shuffled,0.5534722222222223
ws,Time,Full_Shuffled,0.5060595238095239
ws,Time,Full_Shuffled,0.4962063492063492
ws,Time,Full_Shuffled,0.511843253968254
ws,Time,Full_Shuffled,0.4700912698412698
ws,Time,Full_Shuffled,0.4831805555555556
ws,Time,Full_Shuffled,0.5009702380952381
ws,Time,Full_Shuffled,0.5264087301587301
ws,Time,Full_Shuffled,0.5275436507936508
ws,Time,Full_Shuffled,0.4982976190476191
ws,Time,Full_Shuffled,0.4579325396825396
ws,Time,Full_Shuffled,0.4695694444444444
ws,Time,Full_Shuffled,0.4324940476190476
ws,Time,Full_Shuffled,0.4931567460317461
ws,Time,Full_Shuffled,0.5217361111111111
ws,Time,Full_Shuffled,0.5293988095238096
ws,Time,Full_Shuffled,0.5306865079365078
ws,Time,Full_Shuffled,0.4816567460317461
ws,Time,Full_Shuffled,0.506047619047619
ws,Time,Full_Shuffled,0.4650674603174603
ws,Time,Full_Shuffled,0.4536765873015873
ws,Time,Full_Shuffled,0.4674841269841269
ws,Time,Full_Shuffled,0.5131130952380952
ws,Time,Full_Shuffled,0.5360535714285714
ws,Time,Full_Shuffled,0.4990952380952381
ws,Time,Full_Shuffled,0.4498134920634921
ws,Time,Full_Shuffled,0.5258511904761904
ws,Time,Full_Shuffled,0.4569503968253968
ws,Time,Full_Shuffled,0.5366507936507937
ws,Time,Full_Shuffled,0.5408214285714285
ws,Time,Full_Shuffled,0.4361488095238094
ws,Time,Full_Shuffled,0.4854464285714286
ws,Time,Full_Shuffled,0.4544206349206349
ws,Time,Full_Shuffled,0.5358015873015873
ws,Time,Full_Shuffled,0.5013293650793651
ws,Time,Full_Shuffled,0.5262321428571429
ws,Time,Full_Shuffled,0.5198313492063492
ws,Time,Full_Shuffled,0.5451111111111111
ws,Time,Full_Shuffled,0.4744444444444445
ws,Time,Full_Shuffled,0.5320674603174602
ws,Time,Full_Shuffled,0.4941825396825397
ws,Time,Full_Shuffled,0.4409404761904761
ws,Time,Full_Shuffled,0.5703968253968255
ws,Time,Full_Shuffled,0.4728888888888889
ws,Time,Full_Shuffled,0.4763055555555555
ws,Time,Full_Shuffled,0.551470238095238
ws,Time,Full_Shuffled,0.5897837301587302
ws,Time,Full_Shuffled,0.4790257936507936
ws,Time,Full_Shuffled,0.4925793650793651
ws,Time,Full_Shuffled,0.4657420634920636
ws,Time,Full_Shuffled,0.5030912698412698
ws,Time,Full_Shuffled,0.4524623015873016
ws,Time,Full_Shuffled,0.520968253968254
ws,Time,Full_Shuffled,0.4838035714285714
ws,Time,Full_Shuffled,0.5688035714285714
ws,Time,Full_Shuffled,0.5337222222222223
ws,Time,Full_Shuffled,0.5591646825396824
ws,Time,Full_Shuffled,0.5411071428571428
ws,Time,Full_Shuffled,0.5297123015873015
ws,Time,Full_Shuffled,0.4581448412698412
ws,Time,Full_Shuffled,0.5471904761904761
ws,Time,Full_Shuffled,0.5104087301587301
ws,Time,Full_Shuffled,0.5294920634920636
ws,Time,Full_Shuffled,0.4687361111111111
ws,Time,Full_Shuffled,0.5138253968253967
ws,Time,Full_Shuffled,0.5057341269841269
ws,Time,Full_Shuffled,0.5058908730158731
ws,Time,Full_Shuffled,0.5251269841269841
ws,Time,Full_Shuffled,0.5074543650793651
ws,Time,Full_Shuffled,0.432265873015873
ws,Time,Full_Shuffled,0.5001031746031747
ws,Time,Full_Shuffled,0.5632380952380952
ws,Time,Full_Shuffled,0.5326746031746032
ws,Time,Full_Shuffled,0.4521825396825396
ws,Time,Full_Shuffled,0.4702996031746031
ws,Time,Full_Shuffled,0.4771646825396825
ws,Time,Full_Shuffled,0.5454662698412699
ws,Time,Full_Shuffled,0.4757797619047618
ws,Time,Full_Shuffled,0.4745773809523809
ws,Time,Full_Shuffled,0.5017916666666667
ws,Time,Full_Shuffled,0.5160535714285714
ws,Time,Full_Shuffled,0.4230019841269841
ws,Time,Full_Shuffled,0.5394424603174603
ws,Time,Full_Shuffled,0.5171468253968253
ws,Time,Full_Shuffled,0.5173194444444446
ws,Time,Full_Shuffled,0.5048452380952381
ws,Time,Full_Shuffled,0.540563492063492
ws,Time,Full_Shuffled,0.4889623015873016
ws,Time,Full_Shuffled,0.5034265873015873
ws,Time,Full_Shuffled,0.492345238095238
ws,Time,Full_Shuffled,0.4897162698412697
ws,Time,Full_Shuffled,0.5012896825396825
ws,Time,Full_Shuffled,0.4223849206349206
ws,Time,Full_Shuffled,0.4957916666666667
ws,Time,Full_Shuffled,0.4691527777777778
ws,Time,Full_Shuffled,0.4924603174603174
ws,Time,Full_Shuffled,0.4656448412698412
ws,Time,Full_Shuffled,0.5247519841269841
ws,Time,Full_Shuffled,0.4680694444444445
ws,Time,Full_Shuffled,0.4925515873015872
ws,Time,Full_Shuffled,0.5240119047619046
ws,Time,Full_Shuffled,0.5466527777777778
ws,Time,Full_Shuffled,0.5614702380952382
ws,Time,Full_Shuffled,0.5034087301587301
ws,Time,Full_Shuffled,0.547873015873016
ws,Time,Full_Shuffled,0.5110436507936508
ws,Time,Full_Shuffled,0.4503273809523809
ws,Time,Full_Shuffled,0.3979563492063492
ws,Time,Full_Shuffled,0.5688055555555556
ws,Time,Full_Shuffled,0.4691071428571428
ws,Time,Full_Shuffled,0.5230357142857143
ws,Time,Full_Shuffled,0.530154761904762
ws,Time,Full_Shuffled,0.4401448412698411
ws,Time,Full_Shuffled,0.5291369047619048
ws,Time,Full_Shuffled,0.4974503968253968
ws,Time,Full_Shuffled,0.4789821428571428
ws,Time,Full_Shuffled,0.4676944444444445
ws,Time,Full_Shuffled,0.5151785714285715
ws,Time,Full_Shuffled,0.4923313492063492
ws,Time,Full_Shuffled,0.4954384920634921
ws,Time,Full_Shuffled,0.5579464285714285
ws,Time,Full_Shuffled,0.4823015873015873
ws,Time,Full_Shuffled,0.5044603174603176
ws,Time,Full_Shuffled,0.5126349206349207
ws,Time,Full_Shuffled,0.4904642857142857
ws,Time,Full_Shuffled,0.5006309523809523
ws,Time,Full_Shuffled,0.4556527777777778
ws,Time,Full_Shuffled,0.5132718253968254
ws,Time,Full_Shuffled,0.5131845238095238
ws,Time,Full_Shuffled,0.4929265873015873
ws,Time,Full_Shuffled,0.4687718253968254
ws,Time,Full_Shuffled,0.5433452380952382
ws,Time,Full_Shuffled,0.495061507936508
ws,Time,Full_Shuffled,0.5217281746031746
ws,Time,Full_Shuffled,0.4791964285714286
ws,Time,Full_Shuffled,0.4615813492063492
ws,Time,Full_Shuffled,0.4589444444444445
ws,Time,Full_Shuffled,0.5452896825396826
ws,Time,Full_Shuffled,0.4990892857142857
ws,Time,Full_Shuffled,0.5119603174603176
ws,Time,Full_Shuffled,0.4528333333333333
ws,Time,Full_Shuffled,0.5309960317460317
ws,Time,Full_Shuffled,0.5113690476190477
ws,Time,Full_Shuffled,0.5261011904761904
ws,Time,Full_Shuffled,0.5149980158730159
ws,Time,Full_Shuffled,0.507343253968254
ws,Time,Full_Shuffled,0.4697361111111112
ws,Time,Full_Shuffled,0.5201924603174604
ws,Time,Full_Shuffled,0.4581388888888889
ws,Time,Full_Shuffled,0.4966666666666666
ws,Time,Full_Shuffled,0.5131587301587301
ws,Time,Full_Shuffled,0.5365833333333334
ws,Time,Full_Shuffled,0.5090436507936508
ws,Time,Full_Shuffled,0.5078809523809523
ws,Time,Full_Shuffled,0.4986329365079366
ws,Time,Full_Shuffled,0.5141488095238096
ws,Time,Full_Shuffled,0.4739960317460317
ws,Time,Full_Shuffled,0.4754285714285715
ws,Time,Full_Shuffled,0.4860813492063491
ws,Time,Full_Shuffled,0.5421805555555556
ws,Time,Full_Shuffled,0.5437123015873015
ws,Time,Full_Shuffled,0.5485436507936509
ws,Time,Full_Shuffled,0.4923035714285715
ws,Time,Full_Shuffled,0.4668075396825397
ws,Time,Full_Shuffled,0.4924206349206349
ws,Time,Full_Shuffled,0.5249742063492063
ws,Time,Full_Shuffled,0.5042757936507937
ws,Time,Full_Shuffled,0.4697718253968254
ws,Time,Full_Shuffled,0.5247519841269842
ws,Time,Full_Shuffled,0.4779484126984127
ws,Time,Full_Shuffled,0.5406964285714285
ws,Time,Full_Shuffled,0.5529186507936509
ws,Time,Full_Shuffled,0.4853015873015874
ws,Time,Full_Shuffled,0.5092698412698413
ws,Time,Full_Shuffled,0.4685039682539682
ws,Time,Full_Shuffled,0.5369603174603175
ws,Time,Full_Shuffled,0.5399761904761905
ws,Time,Full_Shuffled,0.4197757936507937
ws,Time,Full_Shuffled,0.5185813492063491
ws,Time,Full_Shuffled,0.5042876984126984
ws,Time,Full_Shuffled,0.5700238095238096
ws,Time,Full_Shuffled,0.4723650793650794
ws,Time,Full_Shuffled,0.532547619047619
ws,Time,Full_Shuffled,0.474968253968254
ws,Time,Full_Shuffled,0.4893611111111111
ws,Time,Full_Shuffled,0.4838511904761904
ws,Time,Full_Shuffled,0.5263174603174603
ws,Time,Full_Shuffled,0.5063829365079365
ws,Time,Full_Shuffled,0.5030277777777777
ws,Time,Full_Shuffled,0.4958789682539682
ws,Time,Full_Shuffled,0.470765873015873
ws,Time,Full_Shuffled,0.5120039682539683
ws,Time,Full_Shuffled,0.4853115079365079
ws,Time,Full_Shuffled,0.5299642857142858
ws,Time,Full_Shuffled,0.4403452380952381
ws,Time,Full_Shuffled,0.5273412698412698
ws,Time,Full_Shuffled,0.5018710317460318
ws,Time,Full_Shuffled,0.486829365079365
ws,Time,Full_Shuffled,0.4868630952380952
ws,Time,Full_Shuffled,0.4757400793650793
ws,Time,Full_Shuffled,0.5180317460317461
ws,Time,Full_Shuffled,0.5204285714285716
ws,Time,Full_Shuffled,0.5353829365079366
ws,Time,Full_Shuffled,0.5131230158730159
ws,Time,Full_Shuffled,0.5002936507936508
ws,Time,Full_Shuffled,0.4552242063492064
ws,Time,Full_Shuffled,0.5143492063492063
ws,Time,Full_Shuffled,0.4555694444444444
ws,Time,Full_Shuffled,0.4940773809523809
ws,Time,Full_Shuffled,0.4767142857142857
ws,Time,Full_Shuffled,0.5525992063492063
ws,Time,Full_Shuffled,0.4998571428571429
ws,Time,Full_Shuffled,0.5365932539682541
ws,Time,Full_Shuffled,0.4509146825396825
ws,Time,Full_Shuffled,0.4972996031746031
ws,Time,Full_Shuffled,0.4762063492063492
ws,Time,Full_Shuffled,0.4698015873015873
ws,Time,Full_Shuffled,0.5146845238095238
ws,Time,Full_Shuffled,0.4598611111111111
ws,Time,Full_Shuffled,0.489015873015873
ws,Time,Full_Shuffled,0.5176785714285715
ws,Time,Full_Shuffled,0.508359126984127
ws,Time,Full_Shuffled,0.4785218253968254
ws,Time,Full_Shuffled,0.5053055555555556
ws,Time,Full_Shuffled,0.5115535714285715
ws,Time,Full_Shuffled,0.4861428571428572
ws,Time,Full_Shuffled,0.5114027777777778
ws,Time,Full_Shuffled,0.5137956349206348
ws,Time,Full_Shuffled,0.4261190476190476
ws,Time,Full_Shuffled,0.4832103174603174
ws,Time,Full_Shuffled,0.4400853174603175
ws,Time,Full_Shuffled,0.5084623015873015
ws,Time,Full_Shuffled,0.5226051587301587
ws,Time,Full_Shuffled,0.4979861111111111
ws,Time,Full_Shuffled,0.5008948412698413
ws,Time,Full_Shuffled,0.5156587301587302
ws,Time,Full_Shuffled,0.5096884920634921
ws,Time,Full_Shuffled,0.5454424603174604
ws,Time,Full_Shuffled,0.4789047619047619
ws,Time,Full_Shuffled,0.552138888888889
ws,Time,Full_Shuffled,0.4869940476190477
ws,Time,Full_Shuffled,0.4728333333333334
ws,Time,Full_Shuffled,0.5088432539682539
ws,Time,Full_Shuffled,0.5053174603174604
ws,Time,Full_Shuffled,0.5037936507936508
ws,Time,Full_Shuffled,0.5403730158730159
ws,Time,Full_Shuffled,0.5393551587301587
ws,Time,Full_Shuffled,0.542063492063492
ws,Time,Full_Shuffled,0.5153829365079365
ws,Time,Full_Shuffled,0.4247777777777776
ws,Time,Full_Shuffled,0.5095575396825397
ws,Time,Full_Shuffled,0.5146825396825396
ws,Time,Full_Shuffled,0.4813472222222222
ws,Time,Full_Shuffled,0.5414861111111111
ws,Time,Full_Shuffled,0.484670634920635
ws,Time,Full_Shuffled,0.4996884920634921
ws,Time,Full_Shuffled,0.499079365079365
ws,Time,Full_Shuffled,0.4582499999999999
ws,Time,Full_Shuffled,0.4998928571428571
ws,Time,Full_Shuffled,0.4975218253968254
ws,Time,Full_Shuffled,0.5082738095238095
ws,Time,Full_Shuffled,0.4833273809523809
ws,Time,Full_Shuffled,0.479922619047619
ws,Time,Full_Shuffled,0.4989146825396825
ws,Time,Full_Shuffled,0.4636448412698413
ws,Time,Full_Shuffled,0.4473650793650794
ws,Time,Full_Shuffled,0.5363829365079366
ws,Time,Full_Shuffled,0.4749900793650793
ws,Time,Full_Shuffled,0.5214940476190477
ws,Time,Full_Shuffled,0.4991130952380952
ws,Time,Full_Shuffled,0.4982698412698413
ws,Time,Full_Shuffled,0.5548869047619048
ws,Time,Full_Shuffled,0.4803630952380952
ws,Time,Full_Shuffled,0.4677857142857143
ws,Time,Full_Shuffled,0.5188293650793651
ws,Time,Full_Shuffled,0.5141984126984128
ws,Time,Full_Shuffled,0.4230317460317461
ws,Time,Full_Shuffled,0.5560178571428571
ws,Time,Full_Shuffled,0.5190853174603175
ws,Time,Full_Shuffled,0.5333690476190476
ws,Time,Full_Shuffled,0.491093253968254
ws,Time,Full_Shuffled,0.4525753968253969
ws,Time,Full_Shuffled,0.4763313492063492
ws,Time,Full_Shuffled,0.4473015873015872
ws,Time,Full_Shuffled,0.5418373015873016
ws,Time,Full_Shuffled,0.495125
ws,Time,Full_Shuffled,0.5253948412698413
ws,Time,Full_Shuffled,0.5116686507936509
ws,Time,Full_Shuffled,0.490672619047619
ws,Time,Full_Shuffled,0.4848492063492063
ws,Time,Full_Shuffled,0.503936507936508
ws,Time,Full_Shuffled,0.4710853174603175
ws,Time,Full_Shuffled,0.4414722222222222
ws,Time,Full_Shuffled,0.5177817460317461
ws,Time,Full_Shuffled,0.4860575396825397
ws,Time,Full_Shuffled,0.4909265873015873
ws,Time,Full_Shuffled,0.5036666666666667
ws,Time,Full_Shuffled,0.4809742063492064
ws,Time,Full_Shuffled,0.4659623015873016
ws,Time,Full_Shuffled,0.4574186507936508
ws,Time,Full_Shuffled,0.5390714285714285
ws,Time,Full_Shuffled,0.5320555555555556
ws,Time,Full_Shuffled,0.4913472222222222
ws,Time,Full_Shuffled,0.4957619047619048
ws,Time,Full_Shuffled,0.4540753968253968
ws,Time,Full_Shuffled,0.5064761904761904
ws,Time,Full_Shuffled,0.516827380952381
ws,Time,Full_Shuffled,0.4634345238095237
ws,Time,Full_Shuffled,0.5212876984126984
ws,Time,Full_Shuffled,0.502061507936508
ws,Time,Full_Shuffled,0.5357420634920635
ws,Time,Full_Shuffled,0.5115357142857143
ws,Time,Full_Shuffled,0.4754722222222223
ws,Time,Full_Shuffled,0.5485555555555556
ws,Time,Full_Shuffled,0.4699107142857142
ws,Time,Full_Shuffled,0.5291289682539683
ws,Time,Full_Shuffled,0.5066964285714286
ws,Time,Full_Shuffled,0.4799583333333333
ws,Time,Full_Shuffled,0.4970496031746031
ws,Time,Full_Shuffled,0.5168670634920636
ws,Time,Full_Shuffled,0.4774702380952381
ws,Time,Full_Shuffled,0.5568690476190475
ws,Time,Full_Shuffled,0.5629920634920634
