trace_index,trace_type,trace_name,row_label,col_label,x,y,subject
0,scatter,,,,0.0024290231452719917,0.0014030662081635445,P3a
0,scatter,,,,0.002013636039125483,0.0012632370752394821,PE alpha
0,scatter,,,,0.0017453068978045014,0.001382467265894792,PE beta
0,scatter,,,,0.0018436653226139577,0.0012077400115000582,PE gamma
0,scatter,,,,0.0017355660158798942,0.0020562545606603484,PE theta
0,scatter,,,,0.0018868858101853622,0.001953021666788056,PSD alpha
0,scatter,,,,0.0019616391404595314,0.0016466802925166517,PSD beta
0,scatter,,,,0.0020177525159473003,0.0017609347961762124,PSD delta
0,scatter,,,,0.0017738518996959476,0.001468922729994787,PSD theta
0,scatter,,,,0.0020023814271880923,0.0013957812204863165,SW Density
0,scatter,,,,0.0013996741659975818,0.0017581030862966176,SW Duration
0,scatter,,,,0.0014876687612332894,0.0017493878003804603,SW Frequency
0,scatter,,,,0.0017348443892558824,0.0017501885186485362,SW PTP
0,scatter,,,,0.0018849121916906875,0.0015324468248090347,wSMI beta
0,scatter,,,,0.0019733729053678095,0.0014401316892050915,wSMI gamma
1,scatter,,,,0.0024955455872629775,0.0019387554828570496,
1,scatter,,,,0.0022840646208924574,0.0016996933974936792,
1,scatter,,,,0.0020787667222434748,0.003829988190817212,
1,scatter,,,,0.0023853595897139045,0.0036956734885314913,
1,scatter,,,,0.0021833984144037136,0.0021953624003255906,
1,scatter,,,,0.0016374932957201715,0.002273390423831184,
1,scatter,,,,0.0018518394903443629,0.002081900259975107,
1,scatter,,,,0.0020408586456356495,0.0018386681402872526,
