trace_index,trace_type,trace_name,row_label,col_label,x,y,subject
0,scatter,,,,0.0023766771322712025,0.000826640802987443,N1
0,scatter,,,,0.0018863949975159821,0.0010194535365244057,P1
0,scatter,,,,0.0019766192997299433,0.0016410481771512138,PE alpha
0,scatter,,,,0.002061614479423966,0.000965498886591558,PE theta
0,scatter,,,,0.0020654890863550748,0.0012914604129701211,PSD alpha
0,scatter,,,,0.0017917824906509541,0.001782524638906414,PSD beta
0,scatter,,,,0.002238148559714153,0.0014733292274329247,PSD delta
0,scatter,,,,0.002132569022835982,0.0010672118598556496,PSD theta
0,scatter,,,,0.0015780317490887191,0.001196036906769871,SW Duration
0,scatter,,,,0.0015610332527788693,0.001072876548965528,SW Frequency
0,scatter,,,,0.001841811746068659,0.0014777210423283968,SW Slope
0,scatter,,,,0.0020048203712508556,0.0011649428221164526,wSMI alpha
0,scatter,,,,0.0021783728660518305,0.0014468626873777553,wSMI beta
0,scatter,,,,0.0021257399521271802,0.001557123783707763,wSMI gamma
0,scatter,,,,0.002177366314791097,0.0015324752386768527,wSMI theta
1,scatter,,,,0.0020605723680976414,0.0018276836080251607,
1,scatter,,,,0.0023160128123300467,0.0034261440639668478,
1,scatter,,,,0.0021150107462150364,0.0024681935638772054,
1,scatter,,,,0.0021759246810146384,0.0023656574016629093,
1,scatter,,,,0.0024026150552763814,0.0019094837384247335,
1,scatter,,,,0.002308661916330518,0.0021529219273750443,
1,scatter,,,,0.0020645501835898517,0.0019044818707047951,
1,scatter,,,,0.002111766220865375,0.0017923931635678266,
