trace_index,trace_type,trace_name,row_label,col_label,x,y,subject,label,value
0,violin,Permuted,,On/Off-Task,0.4622222222222222,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.5442857142857143,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.5329861111111112,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.5177777777777778,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.5348148148148149,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.576923076923077,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.4236842105263158,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.5404411764705883,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.575,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.625,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.6266666666666667,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.4235588972431078,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.7058823529411765,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.6666666666666666,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.4535147392290249,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.504469987228608,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.3984674329501915,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.4590909090909091,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.51994301994302,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.6309523809523809,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.648829431438127,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.3563636363636364,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.506868131868132,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.3626543209876543,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.5584,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.3777173913043478,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.5473684210526316,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.4552631578947368,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.4320175438596491,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.56,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.5385714285714286,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.515625,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.4688888888888889,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.6222222222222222,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.5366300366300366,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.3605263157894736,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.4852941176470589,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.3916666666666667,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.5875,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.9333333333333332,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.5087719298245614,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.4453781512605042,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.6851851851851851,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.6099773242630385,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.5057471264367817,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.5351213282247764,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.6795454545454546,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.4045584045584046,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.4047619047619047,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.5535117056856188,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.4890909090909091,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.4848901098901099,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.6944444444444444,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.408,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.6983695652173914,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.5421052631578948,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.5078947368421052,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.6710526315789473,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.4688888888888889,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.4828571428571429,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.4774305555555556,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.3022222222222223,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.3807407407407407,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.4597069597069597,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.4078947368421052,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.4558823529411765,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.4083333333333333,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.225,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.5066666666666667,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.6441102756892231,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.4985994397759103,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.5061728395061729,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.5351473922902494,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.3180076628352491,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.4367816091954022,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.3568181818181818,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.527065527065527,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.4404761904761905,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.6304347826086956,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.3218181818181818,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.5741758241758241,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.566358024691358,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.3775999999999999,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.5434782608695652,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.4789473684210527,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.5026315789473684,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.5,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.52,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.4228571428571429,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.5416666666666666,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.5133333333333334,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.4237037037037037,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.4395604395604395,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.5368421052631579,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.2757352941176471,10.2,14,,
