channel,mean_auc,auc_single,n_features,std_auc,perm_p,sig,fwer_threshold,pipeline,dimension
Fp1,0.5877730864197531,0.6077777777777778,19,0.1541622328805974,0.0239520958083832,True,0.5985876543209876,ws,Time
Fp2,0.5670845884773663,0.5714074074074075,19,0.1553392830265453,0.4550898203592814,False,0.5985876543209876,ws,Time
Fz,0.5360159465020575,0.5592242798353909,23,0.1695216117202693,0.720558882235529,False,0.5985876543209876,ws,Time
Iz,0.537317366255144,0.5310884773662552,19,0.170792208891767,0.9920159680638724,False,0.5985876543209876,ws,Time
O1,0.5430600205761317,0.5548930041152264,19,0.1308115553872333,0.8023952095808383,False,0.5985876543209876,ws,Time
O2,0.5409991358024692,0.551537037037037,19,0.1742335315637765,0.8562874251497006,False,0.5985876543209876,ws,Time
Oz,0.54002670781893,0.555866255144033,19,0.1545852502746983,0.782435129740519,False,0.5985876543209876,ws,Time
P1,0.535562757201646,0.5444958847736626,31,0.1675191643083045,0.9161676646706588,False,0.5985876543209876,ws,Time
P2,0.5383467695473252,0.5429135802469135,19,0.1780974157824355,0.936127744510978,False,0.5985876543209876,ws,Time
P3,0.5365543209876543,0.5725740740740741,19,0.1625891450675216,0.4271457085828343,False,0.5985876543209876,ws,Time
P4,0.5747965020576132,0.5749876543209876,19,0.1782578549832229,0.3692614770459081,False,0.5985876543209876,ws,Time
P5,0.5400159053497943,0.5503333333333333,19,0.1545096782507544,0.8682634730538922,False,0.5985876543209876,ws,Time
P6,0.5195388683127572,0.5183621399176955,19,0.2098971628522989,0.998003992015968,False,0.5985876543209876,ws,Time
P7,0.5570720576131687,0.5763703703703704,19,0.1464358535418699,0.3493013972055888,False,0.5985876543209876,ws,Time
P8,0.551760925925926,0.5544938271604939,19,0.1684006972766364,0.8043912175648703,False,0.5985876543209876,ws,Time
PO3,0.565403024691358,0.5779156378600823,19,0.1356931366765781,0.3093812375249501,False,0.5985876543209876,ws,Time
PO4,0.5362509670781893,0.5416769547325103,19,0.1543015878779047,0.9441117764471058,False,0.5985876543209876,ws,Time
PO7,0.5195768106995884,0.5246522633744856,19,0.1879106729610964,0.998003992015968,False,0.5985876543209876,ws,Time
PO8,0.5198480452674897,0.5158662551440328,19,0.156010406245982,1.0,False,0.5985876543209876,ws,Time
POz,0.5412520164609054,0.5402222222222223,19,0.1327072329334125,0.9520958083832336,False,0.5985876543209876,ws,Time
Pz,0.5535497530864197,0.5666975308641976,19,0.1775916899935249,0.5588822355289421,False,0.5985876543209876,ws,Time
T7,0.6093560288065843,0.6184238683127573,19,0.1455765276156601,0.0059880239520958,True,0.5985876543209876,ws,Time
T8,0.5976975102880658,0.6079403292181069,19,0.1475424562192591,0.0239520958083832,True,0.5985876543209876,ws,Time
TP10,0.5832666666666667,0.5785987654320988,19,0.1651550594220672,0.2974051896207584,False,0.5985876543209876,ws,Time
TP7,0.6079754732510289,0.6053477366255144,19,0.1697804023183042,0.0279441117764471,True,0.5985876543209876,ws,Time
TP8,0.5930380041152263,0.5969691358024691,19,0.1697523634284949,0.0578842315369261,False,0.5985876543209876,ws,Time
TP9,0.5425014814814815,0.5583621399176955,19,0.2003216668866357,0.7365269461077845,False,0.5985876543209876,ws,Time
AF3,0.6416391062801932,0.6184299516908213,19,0.1782627596280916,0.0119760479041916,True,0.6020582125603866,ws,Confidence
AF4,0.6098091062801932,0.6119685990338166,19,0.166273665381007,0.0219560878243512,True,0.6020582125603866,ws,Confidence
AF7,0.6349170772946859,0.6310362318840579,19,0.1829570423132727,0.0039920159680638,True,0.6020582125603866,ws,Confidence
AF8,0.6045877777777778,0.6095507246376812,19,0.1761251940026125,0.0239520958083832,True,0.6020582125603866,ws,Confidence
AFz,0.5946809903381642,0.5970724637681158,19,0.1916738803985744,0.091816367265469,False,0.6020582125603866,ws,Confidence
C1,0.5713750724637682,0.5974782608695651,23,0.1452516853564398,0.0858283433133732,False,0.6020582125603866,ws,Confidence
C2,0.6310267632850242,0.6128526570048308,23,0.1472123452093366,0.0199600798403193,True,0.6020582125603866,ws,Confidence
C3,0.631586304347826,0.6477584541062803,19,0.1536022607087092,0.0019960079840319,True,0.6020582125603866,ws,Confidence
C4,0.5875651932367149,0.5851086956521739,19,0.1815345375867348,0.2035928143712574,False,0.6020582125603866,ws,Confidence
C5,0.626457463768116,0.6545048309178744,19,0.1626355543012126,0.0019960079840319,True,0.6020582125603866,ws,Confidence
C6,0.6004705555555556,0.606840579710145,19,0.1450604205888309,0.0259481037924151,True,0.6020582125603866,ws,Confidence
CP1,0.6012268840579711,0.5882463768115942,19,0.1519988870568435,0.1536926147704591,False,0.6020582125603866,ws,Confidence
CP2,0.5944264492753625,0.5898309178743961,19,0.1690088148415831,0.1377245508982036,False,0.6020582125603866,ws,Confidence
CP3,0.5649724879227054,0.5727367149758454,19,0.1447652688658627,0.4311377245508982,False,0.6020582125603866,ws,Confidence
CP4,0.5959929951690822,0.6161497584541064,19,0.1580854178972885,0.0159680638722554,True,0.6020582125603866,ws,Confidence
CP5,0.6106199275362318,0.6060942028985508,19,0.1549437059073946,0.0259481037924151,True,0.6020582125603866,ws,Confidence
CP6,0.5983261835748792,0.5910048309178745,19,0.1647112655019616,0.12375249500998,False,0.6020582125603866,ws,Confidence
CPz,0.5959545410628019,0.6003550724637681,23,0.1511618360648011,0.0638722554890219,False,0.6020582125603866,ws,Confidence
Cz,0.5905066183574881,0.5986739130434784,23,0.1703136032073054,0.0798403193612774,False,0.6020582125603866,ws,Confidence
F1,0.5889285265700483,0.6044033816425121,23,0.1899871955092779,0.0359281437125748,True,0.6020582125603866,ws,Confidence
F2,0.5879268357487922,0.5757391304347828,23,0.1776779781142679,0.3672654690618762,False,0.6020582125603866,ws,Confidence
F3,0.619239734299517,0.6184806763285025,19,0.1561061351103025,0.0119760479041916,True,0.6020582125603866,ws,Confidence
F4,0.628390579710145,0.6418526570048309,19,0.1353695175746639,0.0019960079840319,True,0.6020582125603866,ws,Confidence
F5,0.6309351690821258,0.6243478260869565,19,0.1777644350905572,0.0119760479041916,True,0.6020582125603866,ws,Confidence
F6,0.5959713285024154,0.5783260869565218,19,0.150021204884429,0.3233532934131736,False,0.6020582125603866,ws,Confidence
F7,0.5875280676328503,0.584852657004831,19,0.1841193184270403,0.2035928143712574,False,0.6020582125603866,ws,Confidence
F8,0.581239734299517,0.5799371980676329,19,0.1435247444136483,0.2914171656686626,False,0.6020582125603866,ws,Confidence
FC1,0.5939641304347827,0.6023937198067632,23,0.1797081914025569,0.0479041916167664,True,0.6020582125603866,ws,Confidence
FC2,0.5961040579710144,0.5902270531400965,23,0.191525545790456,0.1357285429141716,False,0.6020582125603866,ws,Confidence
FC3,0.6254707487922706,0.6107850241545895,19,0.1814430162623567,0.0219560878243512,True,0.6020582125603866,ws,Confidence
FC4,0.5968721980676328,0.5928429951690822,19,0.1636426612152166,0.1097804391217564,False,0.6020582125603866,ws,Confidence
FC5,0.6394101690821256,0.6343019323671497,19,0.1937353479911075,0.0019960079840319,True,0.6020582125603866,ws,Confidence
FC6,0.5802298792270532,0.5677971014492753,19,0.1588356729669789,0.5429141716566867,False,0.6020582125603866,ws,Confidence
FT10,0.5891474396135267,0.6043502415458937,19,0.13805719622206,0.0359281437125748,True,0.6020582125603866,ws,Confidence
FT7,0.632348768115942,0.6265072463768118,19,0.1729753662777325,0.0099800399201596,True,0.6020582125603866,ws,Confidence
FT8,0.5806383333333333,0.5899299516908214,19,0.1527903702205306,0.1357285429141716,False,0.6020582125603866,ws,Confidence
FT9,0.6726540579710144,0.675536231884058,19,0.1437726258354858,0.0019960079840319,True,0.6020582125603866,ws,Confidence
Fp1,0.6077733333333333,0.6154371980676329,19,0.1728043109630133,0.0179640718562874,True,0.6020582125603866,ws,Confidence
Fp2,0.61180538647343,0.6255700483091787,19,0.1508802933360878,0.0099800399201596,True,0.6020582125603866,ws,Confidence
Fz,0.5696204106280193,0.5665579710144929,23,0.2109518663293463,0.5868263473053892,False,0.6020582125603866,ws,Confidence
Iz,0.6361426570048309,0.6093864734299518,19,0.1416903217474882,0.0239520958083832,True,0.6020582125603866,ws,Confidence
O1,0.5459143719806763,0.5411811594202899,19,0.1825698647993827,0.9600798403193612,False,0.6020582125603866,ws,Confidence
O2,0.6175755555555555,0.6058743961352656,19,0.1594670833884774,0.0259481037924151,True,0.6020582125603866,ws,Confidence
Oz,0.5838232367149757,0.5791376811594203,19,0.1627227530958792,0.3053892215568862,False,0.6020582125603866,ws,Confidence
P1,0.6351463768115942,0.6634468599033816,31,0.1314768076696066,0.0019960079840319,True,0.6020582125603866,ws,Confidence
P2,0.6168597826086958,0.6294927536231882,19,0.1303920664852485,0.0079840319361277,True,0.6020582125603866,ws,Confidence
P3,0.6055684057971015,0.5954685990338164,19,0.1453516234040301,0.1017964071856287,False,0.6020582125603866,ws,Confidence
P4,0.6001859178743962,0.5916594202898551,19,0.134801406315059,0.1217564870259481,False,0.6020582125603866,ws,Confidence
P5,0.5816049033816426,0.5713285024154588,19,0.1499313176234746,0.4590818363273453,False,0.6020582125603866,ws,Confidence
P6,0.621154154589372,0.6327439613526572,19,0.1779830637768955,0.0019960079840319,True,0.6020582125603866,ws,Confidence
P7,0.5644914975845411,0.5669541062801933,19,0.1819556733564378,0.5728542914171657,False,0.6020582125603866,ws,Confidence
P8,0.6114386231884058,0.6135169082125603,19,0.1909883168467065,0.0199600798403193,True,0.6020582125603866,ws,Confidence
PO3,0.5843306280193236,0.5944903381642511,19,0.1259288280787302,0.1037924151696606,False,0.6020582125603866,ws,Confidence
PO4,0.6072839613526569,0.6178091787439614,19,0.1534465195268067,0.0139720558882235,True,0.6020582125603866,ws,Confidence
PO7,0.5872577536231883,0.5791956521739129,19,0.1839928015388403,0.3033932135728543,False,0.6020582125603866,ws,Confidence
PO8,0.6266344685990339,0.6205362318840579,19,0.1942507634608421,0.0119760479041916,True,0.6020582125603866,ws,Confidence
POz,0.6119612077294686,0.6256690821256038,19,0.1562924626878461,0.0099800399201596,True,0.6020582125603866,ws,Confidence
Pz,0.5789295410628018,0.6189951690821255,19,0.1281695800967123,0.0119760479041916,True,0.6020582125603866,ws,Confidence
T7,0.6232333816425121,0.6221908212560386,19,0.1839873014790779,0.0119760479041916,True,0.6020582125603866,ws,Confidence
T8,0.6080147101449274,0.6214806763285025,19,0.171988619141727,0.0119760479041916,True,0.6020582125603866,ws,Confidence
TP10,0.6285349758454107,0.6168260869565217,19,0.1437086386175621,0.0159680638722554,True,0.6020582125603866,ws,Confidence
TP7,0.6150432367149758,0.6210772946859905,19,0.1756804254774042,0.0119760479041916,True,0.6020582125603866,ws,Confidence
TP8,0.5802678985507245,0.5502391304347827,19,0.1761773443358647,0.8822355289421158,False,0.6020582125603866,ws,Confidence
TP9,0.6046091304347826,0.6102173913043479,19,0.1268182105992095,0.0219560878243512,True,0.6020582125603866,ws,Confidence
AF3,0.5555137652629277,0.5580779659630023,19,0.0054024679013651,0.3233532934131736,False,0.5739621521355509,loso,On/Off-Task
AF4,0.5859405530158321,0.5785676603578047,19,0.005161979903958,0.0199600798403193,True,0.5739621521355509,loso,On/Off-Task
AF7,0.5733741471978753,0.5758460418362075,19,0.0048963360000212,0.0399201596806387,True,0.5739621521355509,loso,On/Off-Task
AF8,0.5654765512148208,0.5630817594802219,19,0.0051710117708543,0.1836327345309381,False,0.5739621521355509,loso,On/Off-Task
AFz,0.5986450662963115,0.6024588112953869,19,0.0046812906038955,0.0019960079840319,True,0.5739621521355509,loso,On/Off-Task
C1,0.5581468343965792,0.5585400504157516,23,0.0056858020675551,0.311377245508982,False,0.5739621521355509,loso,On/Off-Task
C2,0.6020532172631142,0.593848497540553,23,0.005087860339003,0.0059880239520958,True,0.5739621521355509,loso,On/Off-Task
C3,0.5779731291762618,0.5734309110851273,19,0.0056965695424504,0.0538922155688622,False,0.5739621521355509,loso,On/Off-Task
C4,0.5582985832798802,0.5497485691875721,19,0.0057361610650685,0.5668662674650699,False,0.5739621521355509,loso,On/Off-Task
C5,0.5414278539376284,0.532813467605077,19,0.0067915766138909,0.9720558882235528,False,0.5739621521355509,loso,On/Off-Task
C6,0.5425646142081179,0.5470240907323087,19,0.0054483874100105,0.6786427145708582,False,0.5739621521355509,loso,On/Off-Task
CP1,0.602451814817819,0.6074238115932917,19,0.0047092695733689,0.0019960079840319,True,0.5739621521355509,loso,On/Off-Task
CP2,0.6106569756449448,0.6163997377028669,19,0.0043391400947676,0.0019960079840319,True,0.5739621521355509,loso,On/Off-Task
CP3,0.5669780435738723,0.5689246552851173,19,0.004892203934121,0.0938123752495009,False,0.5739621521355509,loso,On/Off-Task
CP4,0.5760901298505078,0.5853642378204004,19,0.0052386992558789,0.0079840319361277,True,0.5739621521355509,loso,On/Off-Task
CP5,0.5184557903546442,0.5246107271186923,19,0.0064110292991873,1.0,False,0.5739621521355509,loso,On/Off-Task
CP6,0.5590315601912694,0.5619621739229144,19,0.0055448325505385,0.2155688622754491,False,0.5739621521355509,loso,On/Off-Task
CPz,0.5860617886395796,0.5867703604231493,23,0.0059540066738906,0.0059880239520958,True,0.5739621521355509,loso,On/Off-Task
Cz,0.5845798886520687,0.5829372759007758,23,0.0057109668851768,0.0079840319361277,True,0.5739621521355509,loso,On/Off-Task
F1,0.6012990830367678,0.6064212819977767,23,0.0055988123686943,0.0019960079840319,True,0.5739621521355509,loso,On/Off-Task
F2,0.5477208825873215,0.5551298175541916,23,0.0054044159250584,0.4091816367265469,False,0.5739621521355509,loso,On/Off-Task
F3,0.590005165532684,0.590653919810771,19,0.0052063695964718,0.0059880239520958,True,0.5739621521355509,loso,On/Off-Task
F4,0.5731134007990432,0.5730490049824063,23,0.0051033778109642,0.06187624750499,False,0.5739621521355509,loso,On/Off-Task
F5,0.5632644757078658,0.5613349161080199,19,0.0049319377936876,0.2375249500998004,False,0.5739621521355509,loso,On/Off-Task
F6,0.5680564995560217,0.5667140722546515,19,0.0055198340927899,0.1277445109780439,False,0.5739621521355509,loso,On/Off-Task
F7,0.5373587569083259,0.5386140969216812,19,0.0052521630445041,0.9041916167664672,False,0.5739621521355509,loso,On/Off-Task
F8,0.5654604672548748,0.5651180102439666,19,0.0054196459040908,0.1536926147704591,False,0.5739621521355509,loso,On/Off-Task
FC1,0.5702298203409396,0.5711464105569672,23,0.0055825543570257,0.0778443113772455,False,0.5739621521355509,loso,On/Off-Task
FC2,0.549875840842037,0.5564585069036925,23,0.0057420497441245,0.3712574850299401,False,0.5739621521355509,loso,On/Off-Task
FC3,0.6063771093321325,0.6158432076108266,19,0.0051177894068195,0.0019960079840319,True,0.5739621521355509,loso,On/Off-Task
FC4,0.5762150210785792,0.5745027482090496,19,0.0049184878958968,0.0518962075848303,False,0.5739621521355509,loso,On/Off-Task
FC5,0.5639364390378071,0.5590017596089788,19,0.0054486744617078,0.3053892215568862,False,0.5739621521355509,loso,On/Off-Task
FC6,0.5485018729965154,0.5515015675239755,19,0.0061419871594503,0.5109780439121756,False,0.5739621521355509,loso,On/Off-Task
FT10,0.5159298810733018,0.5090965918156303,19,0.0067530423195517,1.0,False,0.5739621521355509,loso,On/Off-Task
FT7,0.4956200077191405,0.4961532026719506,19,0.0070915825498566,1.0,False,0.5739621521355509,loso,On/Off-Task
FT8,0.517126237831871,0.5207395913083657,19,0.0067355248653248,1.0,False,0.5739621521355509,loso,On/Off-Task
FT9,0.492742319823071,0.4983812985570162,19,0.0065514133751367,1.0,False,0.5739621521355509,loso,On/Off-Task
Fp1,0.5774877253996117,0.5685800128878489,19,0.0052399103706845,0.0978043912175648,False,0.5739621521355509,loso,On/Off-Task
Fp2,0.5681511502845735,0.5674495373117578,19,0.0047238466509565,0.1157684630738523,False,0.5739621521355509,loso,On/Off-Task
Fz,0.5596855067693697,0.5655333955519505,23,0.0050150255498224,0.1516966067864271,False,0.5739621521355509,loso,On/Off-Task
Iz,0.5656241584382719,0.5751803072737292,19,0.0062779841231543,0.0479041916167664,True,0.5739621521355509,loso,On/Off-Task
O1,0.5400031803421544,0.544588828672856,19,0.005584050046889,0.7724550898203593,False,0.5739621521355509,loso,On/Off-Task
O2,0.5533218272152286,0.547241521481954,19,0.0059293281037077,0.6726546906187625,False,0.5739621521355509,loso,On/Off-Task
Oz,0.5389066123593412,0.5323005217616376,19,0.0063101422599718,0.9740518962075848,False,0.5739621521355509,loso,On/Off-Task
P1,0.5950244412413306,0.5893763749958185,31,0.0046494233800816,0.0059880239520958,True,0.5739621521355509,loso,On/Off-Task
P2,0.5887641644107584,0.5826752097221799,19,0.0049182111695946,0.0079840319361277,True,0.5739621521355509,loso,On/Off-Task
P3,0.588069452462826,0.5890576982805475,19,0.0048791314933317,0.0059880239520958,True,0.5739621521355509,loso,On/Off-Task
P4,0.5844542205435403,0.5823196856433038,19,0.0044685342955522,0.0079840319361277,True,0.5739621521355509,loso,On/Off-Task
P5,0.5519803656004414,0.553913659936642,19,0.0054876544998135,0.4431137724550898,False,0.5739621521355509,loso,On/Off-Task
P6,0.5799702647156973,0.5746346252188804,19,0.0047096353568615,0.0499001996007984,True,0.5739621521355509,loso,On/Off-Task
P7,0.5778631877942495,0.5784601733285715,19,0.00556232078601,0.0199600798403193,True,0.5739621521355509,loso,On/Off-Task
P8,0.573585835403875,0.561002684985781,19,0.0057033160836101,0.24750499001996,False,0.5739621521355509,loso,On/Off-Task
PO3,0.5538269254815628,0.5546673338701341,19,0.0060325032059122,0.4231536926147705,False,0.5739621521355509,loso,On/Off-Task
PO4,0.5695681665476949,0.5720348908502174,19,0.0046722371509327,0.0718562874251497,False,0.5739621521355509,loso,On/Off-Task
PO7,0.5749296925884176,0.5776587557920432,19,0.0050117275978347,0.0259481037924151,True,0.5739621521355509,loso,On/Off-Task
PO8,0.5741824215587787,0.5805773120840997,19,0.005136658551973,0.0099800399201596,True,0.5739621521355509,loso,On/Off-Task
POz,0.5594532773608826,0.5636665163475276,19,0.0053328210468932,0.1696606786427145,False,0.5739621521355509,loso,On/Off-Task
Pz,0.5874390313711711,0.5800918251056978,19,0.0047736383400274,0.0179640718562874,True,0.5739621521355509,loso,On/Off-Task
T7,0.5063242424224282,0.5132313182490802,19,0.0066138862323321,1.0,False,0.5739621521355509,loso,On/Off-Task
T8,0.5216846628890005,0.5157717777973745,19,0.0064826880825438,1.0,False,0.5739621521355509,loso,On/Off-Task
TP10,0.5222246770660157,0.5160188930232879,19,0.0070536648895205,1.0,False,0.5739621521355509,loso,On/Off-Task
TP7,0.527353656794251,0.5345122232674671,19,0.0058674253793142,0.9660678642714572,False,0.5739621521355509,loso,On/Off-Task
TP8,0.5321070829770842,0.5188644185683406,19,0.005975007186627,1.0,False,0.5739621521355509,loso,On/Off-Task
TP9,0.5407910450345995,0.5316385126339503,19,0.0060623143902224,0.9800399201596808,False,0.5739621521355509,loso,On/Off-Task
AF3,0.5289287164159858,0.518204125279278,19,0.0093139491912571,1.0,False,0.5955506090884976,loso,Valence
AF4,0.5555956796701763,0.5596708514718516,19,0.0085579764568121,0.6966067864271457,False,0.5955506090884976,loso,Valence
AF7,0.5348687870449678,0.5329229873733232,19,0.0094735384260997,0.9900199600798404,False,0.5955506090884976,loso,Valence
AF8,0.5312793179782576,0.5247128418539867,19,0.0076917850233458,1.0,False,0.5955506090884976,loso,Valence
AFz,0.5187478866176058,0.5126937450363501,23,0.0095632151394078,1.0,False,0.5955506090884976,loso,Valence
C1,0.4905415326608737,0.4875705626279601,23,0.011955590027036,1.0,False,0.5955506090884976,loso,Valence
C2,0.5026946529354014,0.4961880542296495,23,0.0104798288744408,1.0,False,0.5955506090884976,loso,Valence
C3,0.5092958403420902,0.5053666344274822,19,0.0084633071249898,1.0,False,0.5955506090884976,loso,Valence
C4,0.4813324801956488,0.4740195720221923,19,0.010644484470103,1.0,False,0.5955506090884976,loso,Valence
C5,0.5179980596181203,0.5151954719259634,19,0.0080070448745429,1.0,False,0.5955506090884976,loso,Valence
C6,0.5046829081539301,0.509167879258636,19,0.0079069416995188,1.0,False,0.5955506090884976,loso,Valence
CP1,0.4866137867175226,0.4873115741811958,23,0.0109166460622999,1.0,False,0.5955506090884976,loso,Valence
CP2,0.5498885564396222,0.5323031786970277,23,0.009242650784317,0.9900199600798404,False,0.5955506090884976,loso,Valence
CP3,0.4973555747514935,0.5057622152347124,19,0.0121661221962282,1.0,False,0.5955506090884976,loso,Valence
CP4,0.5173500180482336,0.5095975785812064,19,0.0098194900761139,1.0,False,0.5955506090884976,loso,Valence
CP5,0.5127384454225701,0.5078412911292192,19,0.0108635160573401,1.0,False,0.5955506090884976,loso,Valence
CP6,0.5258985865991322,0.520215097946759,19,0.0080872593297712,1.0,False,0.5955506090884976,loso,Valence
CPz,0.5660540492514119,0.5585183721778992,23,0.0064894140942587,0.718562874251497,False,0.5955506090884976,loso,Valence
Cz,0.4927356619984182,0.4842027196708969,23,0.0098067469439829,1.0,False,0.5955506090884976,loso,Valence
F1,0.5505688334494492,0.5567366346643264,23,0.0100521753118842,0.7724550898203593,False,0.5955506090884976,loso,Valence
F2,0.5626387617686422,0.5647023739725568,23,0.0079220558663304,0.5988023952095808,False,0.5955506090884976,loso,Valence
F3,0.5039717567826595,0.5261714506142391,23,0.0091704930763372,1.0,False,0.5955506090884976,loso,Valence
F4,0.5444507211269226,0.5449764370932128,23,0.0087840703062478,0.936127744510978,False,0.5955506090884976,loso,Valence
F5,0.5577769075378826,0.5519900288452998,19,0.0079820614743777,0.8542914171656687,False,0.5955506090884976,loso,Valence
F6,0.5113939757255188,0.4981896410452638,19,0.0089657532649919,1.0,False,0.5955506090884976,loso,Valence
F7,0.5640371769809139,0.5593336127649022,19,0.0080704438227419,0.7045908183632734,False,0.5955506090884976,loso,Valence
F8,0.5574052353589654,0.5612237351836479,19,0.0098829914603602,0.6586826347305389,False,0.5955506090884976,loso,Valence
FC1,0.5006723577596366,0.513031471267581,23,0.0090393721402921,1.0,False,0.5955506090884976,loso,Valence
FC2,0.5301761082100812,0.5268803344610242,23,0.0096834551742741,1.0,False,0.5955506090884976,loso,Valence
FC3,0.5210121029330976,0.5361154563788388,19,0.0107999983121091,0.9880239520958084,False,0.5955506090884976,loso,Valence
FC4,0.4874827115074673,0.4733727040677263,23,0.0111013171693732,1.0,False,0.5955506090884976,loso,Valence
FC5,0.5635839786300744,0.5731851459440566,19,0.0096333552042081,0.3812375249500998,False,0.5955506090884976,loso,Valence
FC6,0.53945593194453,0.515747341564572,19,0.0083116220460343,1.0,False,0.5955506090884976,loso,Valence
FT10,0.483818497957169,0.4717138220291155,19,0.0108237775239241,1.0,False,0.5955506090884976,loso,Valence
FT7,0.547510859965967,0.5543632657382764,19,0.0083545829539431,0.8263473053892215,False,0.5955506090884976,loso,Valence
FT8,0.5380757415493824,0.5516266410043913,19,0.0080433379028434,0.8542914171656687,False,0.5955506090884976,loso,Valence
FT9,0.5540630618316151,0.5667170141687746,19,0.0082355218612935,0.5508982035928144,False,0.5955506090884976,loso,Valence
Fp1,0.5503266612572202,0.5516836261088282,19,0.0071517439678167,0.8542914171656687,False,0.5955506090884976,loso,Valence
Fp2,0.5597004953567426,0.5524095908104731,19,0.0095801605496265,0.8502994011976048,False,0.5955506090884976,loso,Valence
Fz,0.5456009036968898,0.5508306674842139,23,0.0083171876497545,0.8682634730538922,False,0.5955506090884976,loso,Valence
Iz,0.5701025454059953,0.5532511579163272,19,0.0092343829288208,0.8483033932135728,False,0.5955506090884976,loso,Valence
O1,0.5129615355244064,0.5140360465760808,19,0.0086973521011991,1.0,False,0.5955506090884976,loso,Valence
O2,0.5532186214148916,0.5500673949065611,19,0.0074244241523376,0.8802395209580839,False,0.5955506090884976,loso,Valence
Oz,0.5272808676535464,0.5390739426017934,19,0.0101149012106362,0.9820359281437124,False,0.5955506090884976,loso,Valence
P1,0.5482750841552706,0.5553812240714326,31,0.0097594839221555,0.8043912175648703,False,0.5955506090884976,loso,Valence
P2,0.5773792258336128,0.5868898447950212,19,0.0093812543245061,0.1117764471057884,False,0.5955506090884976,loso,Valence
P3,0.5332854500318627,0.5462193065817379,19,0.0099837922354146,0.934131736526946,False,0.5955506090884976,loso,Valence
P4,0.5235225028187561,0.5158231446812532,19,0.0108657232452703,1.0,False,0.5955506090884976,loso,Valence
P5,0.5360563557082422,0.5324848482829383,19,0.0091831776800058,0.9900199600798404,False,0.5955506090884976,loso,Valence
P6,0.5454716609737251,0.5472736888120079,19,0.0101760826412244,0.9261477045908184,False,0.5955506090884976,loso,Valence
P7,0.5562019756166268,0.5495854771244942,19,0.0094420782112741,0.8942115768463074,False,0.5955506090884976,loso,Valence
P8,0.55699647911751,0.5598313986977168,19,0.008975272839855,0.6946107784431138,False,0.5955506090884976,loso,Valence
PO3,0.5017395874343237,0.5105290431948472,19,0.0106692601010276,1.0,False,0.5955506090884976,loso,Valence
PO4,0.5508360924646248,0.5613865348935528,19,0.0092621272006404,0.656686626746507,False,0.5955506090884976,loso,Valence
PO7,0.5593452827683905,0.5604667694501191,19,0.0092357963465145,0.6806387225548902,False,0.5955506090884976,loso,Valence
PO8,0.5440439977105043,0.5380373372409449,19,0.0088516000478082,0.9860279441117764,False,0.5955506090884976,loso,Valence
POz,0.5231943011649455,0.533206574572686,19,0.0093945308583378,0.9900199600798404,False,0.5955506090884976,loso,Valence
Pz,0.5370134065700639,0.5472835534955978,19,0.0093687110230205,0.9261477045908184,False,0.5955506090884976,loso,Valence
T7,0.5094357329031807,0.5095595733920893,19,0.0104931224173509,1.0,False,0.5955506090884976,loso,Valence
T8,0.51186210889902,0.5100750563419182,19,0.0091452907210622,1.0,False,0.5955506090884976,loso,Valence
TP10,0.5405951477115156,0.5431678870099211,19,0.0083730292759034,0.9560878243512974,False,0.5955506090884976,loso,Valence
TP7,0.5438650467310271,0.5476913222111311,19,0.0104826107057896,0.9241516966067864,False,0.5955506090884976,loso,Valence
TP8,0.5066582934351144,0.5070245820286535,19,0.0102393171886482,1.0,False,0.5955506090884976,loso,Valence
TP9,0.4919788099654483,0.4895106820708751,19,0.0120450927387707,1.0,False,0.5955506090884976,loso,Valence
AF3,0.5537968141923688,0.5517121998135457,19,0.0059756458859729,0.4451097804391217,False,0.5705214567415683,loso,Self/Other
AF4,0.5244674203683669,0.5181722021594615,19,0.0070730932105773,1.0,False,0.5705214567415683,loso,Self/Other
AF7,0.5061551323783522,0.5123043892251552,19,0.0072910541647576,1.0,False,0.5705214567415683,loso,Self/Other
AF8,0.5325635749091302,0.5277947358973099,19,0.0065897071487021,0.9920159680638724,False,0.5705214567415683,loso,Self/Other
AFz,0.542292361492201,0.5429536940053814,23,0.0061394835517679,0.7504990019960079,False,0.5705214567415683,loso,Self/Other
C1,0.5231154669819437,0.520159037650962,23,0.0077331420727159,1.0,False,0.5705214567415683,loso,Self/Other
C2,0.5109317717926755,0.4952755922293924,23,0.0076077998607943,1.0,False,0.5705214567415683,loso,Self/Other
C3,0.5469524557346012,0.5398592775852985,19,0.0063279109680233,0.8483033932135728,False,0.5705214567415683,loso,Self/Other
C4,0.5204098849603841,0.5270834700013283,19,0.0063999722449881,0.9920159680638724,False,0.5705214567415683,loso,Self/Other
C5,0.5192440828133704,0.5127959362011625,19,0.0068735523269394,1.0,False,0.5705214567415683,loso,Self/Other
C6,0.5016494488428811,0.5131371373888294,19,0.0075095142116277,1.0,False,0.5705214567415683,loso,Self/Other
CP1,0.5440044439299393,0.5522854758433724,23,0.0073264111067474,0.4351297405189621,False,0.5705214567415683,loso,Self/Other
CP2,0.5350883111421385,0.535565813037657,23,0.006432070482226,0.9261477045908184,False,0.5705214567415683,loso,Self/Other
CP3,0.5143615074199605,0.5001744663401397,19,0.0081247394347529,1.0,False,0.5705214567415683,loso,Self/Other
