trace_index,trace_type,trace_name,row_label,col_label,x,y,subject
0,scatter,,,,0.0018863949975159,0.0018604183839224,P1
0,scatter,,,,0.0019766192997299,0.0019096737040424,PE alpha
0,scatter,,,,0.002115010746215,0.0017869636786762,PE beta
0,scatter,,,,0.0021759246810146,0.001861388086449,PE gamma
0,scatter,,,,0.0020616144794239,0.002000952175849,PE theta
0,scatter,,,,0.002065489086355,0.0018372243334061,PSD alpha
0,scatter,,,,0.0017917824906509,0.0019133171120318,PSD beta
0,scatter,,,,0.0021325690228359,0.0021316483252426,PSD theta
0,scatter,,,,0.0020645501835898,0.0016856249024675,SW Density
0,scatter,,,,0.0015780317490887,0.0016417373846042,SW Duration
0,scatter,,,,0.0015610332527788,0.0016491678850639,SW Frequency
0,scatter,,,,0.0021117662208653,0.0018627676527314,SW PTP
0,scatter,,,,0.0018418117460686,0.001818397727817,SW Slope
0,scatter,,,,0.0021783728660518,0.0021015610881507,wSMI beta
0,scatter,,,,0.0021257399521271,0.0020315966903927,wSMI gamma
1,scatter,,,,0.0023766771322712,0.0022072382871049,
1,scatter,,,,0.0020605723680976,0.0021615377880704,
1,scatter,,,,0.00231601281233,0.0021899626076676,
1,scatter,,,,0.0024026150552763,0.0020657790608961,
1,scatter,,,,0.0022381485597141,0.0020048426080197,
1,scatter,,,,0.0023086619163305,0.0019945176564325,
1,scatter,,,,0.0020048203712508,0.0021629341311629,
1,scatter,,,,0.002177366314791,0.0022571890773012,
2,scatter,,,,0.0008266408029874,0.0009582163940312,N1
2,scatter,,,,0.0010194535365244,0.0010984584738808,P1
2,scatter,,,,0.0018276836080251,0.001355337955071,P3a
2,scatter,,,,0.0016410481771512,0.0014051635075308,PE alpha
2,scatter,,,,0.0009654988865915,0.0015385952330188,PE theta
2,scatter,,,,0.0012914604129701,0.0011973437062825,PSD alpha
2,scatter,,,,0.0017825246389064,0.0016571763420985,PSD beta
2,scatter,,,,0.0010672118598556,0.0011091667813492,PSD theta
2,scatter,,,,0.0019044818707047,0.0015462420694493,SW Density
2,scatter,,,,0.0011960369067698,0.0010325901251823,SW Duration
2,scatter,,,,0.0010728765489655,0.0010487044474774,SW Frequency
2,scatter,,,,0.0017923931635678,0.0017426256060308,SW PTP
2,scatter,,,,0.0014777210423283,0.0011525628484088,SW Slope
2,scatter,,,,0.0011649428221164,0.0011407313776634,wSMI alpha
2,scatter,,,,0.0014468626873777,0.0014549230590228,wSMI beta
2,scatter,,,,0.0015571237837077,0.0013778525211615,wSMI gamma
2,scatter,,,,0.0015324752386768,0.0013652374925985,wSMI theta
3,scatter,,,,0.0034261440639668,0.0028051837210643,
3,scatter,,,,0.0024681935638772,0.0019348173603103,
3,scatter,,,,0.0023656574016629,0.0019714862442216,
3,scatter,,,,0.0019094837384247,0.0015011197380368,
3,scatter,,,,0.0014733292274329,0.001802526921035,
3,scatter,,,,0.002152921927375,0.001747790806743,
