trace_index,trace_type,trace_name,row_label,col_label,x,y,subject
0,scatter,On/Off-Task (other),,On/Off-Task,0.21677426766655725,0.1200234427463435,N1_mean_occipitoparietal_lateral_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.2950649092094702,0.21075065867585924,P1_mean_occipitoparietal_lateral_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.4389579810382493,0.0234549759725795,P3a_mean_frontocentral_midline_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.6104540603138277,0.2547459521182494,P3b_mean_centroparietal_midline_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.35188458464516176,0.41645589008236955,PE_alpha_mean_central_left_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.44025620685121974,0.47564427284076277,PE_alpha_mean_central_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.3699678896622916,0.038008406035136756,PE_alpha_mean_frontal_left_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.3260546541721991,0.02597542181335919,PE_alpha_mean_frontal_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.27177117145638857,0.027699178071759346,PE_alpha_mean_frontal_right_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.257199755454165,0.2516177391975966,PE_alpha_mean_posterior_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.33414638074401803,0.5338277414144436,PE_alpha_mean_posterior_right_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.6348468318868177,0.041190345372783814,PE_beta_mean_central_left_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.7052808837550417,0.08600799724825874,PE_beta_mean_central_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.5455489290272445,0.01975276135715143,PE_beta_mean_central_right_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.6217681556178105,0.3428910613988035,PE_beta_mean_frontal_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.5845275902813168,0.0391824033737436,PE_beta_mean_posterior_left_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.6892645684527308,0.15035821711538183,PE_beta_mean_posterior_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.533103455197997,0.21013707752201316,PE_beta_mean_posterior_right_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.6748948514548947,0.028211397292017472,PE_gamma_mean_central_left_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.6926550643053047,0.17757003848317165,PE_gamma_mean_central_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.5356846633924516,0.03365458417762817,PE_gamma_mean_central_right_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.5800379553557179,0.3264950636176472,PE_gamma_mean_frontal_mid_trimmean
0,scatter,On/Off-Task (other),,On/Off-Task,0.608383007221175,0.03673831990398912,PE_gamma_mean_posterior_left_trimmean
