subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.9780444444444444,0.9833333333333332,0.6421466666666666,0.6399999999999999,0.0,1,***
4,0.6763333333333331,0.6666666666666666,0.5974333333333334,0.6,0.194,0,
5,0.5912314285714286,0.5914007936507937,0.610665634920635,0.6062698412698413,0.58,0,
6,0.8554852380952381,0.8587976190476191,0.5934242857142857,0.5884126984126984,0.002,1,**
8,0.6812884920634921,0.6839880952380952,0.639418492063492,0.6372420634920635,0.336,0,
11,0.3673333333333333,0.3399999999999999,0.6527722222222222,0.651111111111111,1.0,0,
12,0.8011666666666666,0.8083333333333333,0.6665666666666666,0.6666666666666666,0.146,0,
24,0.7082968253968254,0.7048412698412698,0.6367276190476191,0.6399999999999999,0.244,0,
25,0.5183206349206348,0.5128373015873016,0.6082998412698412,0.6060515873015873,0.81,0,
26,0.6101618650793651,0.6018611111111112,0.5866907301587301,0.5853690476190476,0.384,0,
27,0.5497611111111111,0.5502777777777778,0.6077144444444444,0.6086111111111112,0.668,0,
28,0.7978333333333333,0.8,0.5935333333333334,0.6,0.006,1,**
29,0.7692404761904763,0.7706746031746031,0.6226650793650793,0.6246230158730159,0.068,0,
30,0.7670638888888887,0.7677777777777777,0.6395666666666666,0.6411111111111112,0.122,0,
32,0.44820317460317455,0.4441666666666666,0.6360431746031746,0.6353968253968254,0.976,0,
34,0.7034881746031744,0.7053015873015873,0.6109472380952381,0.614095238095238,0.154,0,
35,0.713932380952381,0.7120357142857143,0.6238719047619047,0.6234325396825396,0.188,0,
36,0.8005,0.7999999999999998,0.6518999999999999,0.6416666666666667,0.144,0,
37,0.7810722222222222,0.7852380952380951,0.5760730158730158,0.5704761904761904,0.044,1,*
38,0.7923333333333332,0.7833333333333332,0.6666,0.6666666666666666,0.218,0,
40,0.7804674206349205,0.7863928571428571,0.6001157301587302,0.5991309523809523,0.018,1,*
43,0.8195944444444446,0.8183333333333332,0.6206155555555555,0.6177777777777778,0.044,1,*
