subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.9326666666666666,0.9333333333333332,0.4953000000000001,0.5,0.002,1,**
4,0.477,0.4,0.506,0.5,0.592,0,
5,0.3632333333333333,0.365,0.498125,0.5062500000000001,0.834,0,
6,0.7408333333333335,0.7416666666666667,0.5085416666666667,0.5104166666666667,0.04,1,*
8,0.5532499999999999,0.55625,0.5103166666666666,0.5125,0.394,0,
11,0.377,0.35,0.5087333333333334,0.5000000000000001,0.772,0,
12,0.6685,0.65,0.4993,0.5,0.226,0,
24,0.5206388888888889,0.5194444444444445,0.5053333333333333,0.5166666666666666,0.488,0,
25,0.37635833333333324,0.3687499999999999,0.501375,0.5075000000000001,0.824,0,
26,0.46830000000000005,0.4600000000000001,0.49498000000000003,0.5,0.6,0,
27,0.4364444444444444,0.4444444444444445,0.49326666666666663,0.5,0.63,0,
28,0.539,0.5,0.5019,0.5,0.412,0,
29,0.6748333333333335,0.6833333333333333,0.5009333333333332,0.5,0.092,0,
30,0.5465833333333334,0.538888888888889,0.4926666666666667,0.4888888888888889,0.382,0,
32,0.3846666666666667,0.39166666666666666,0.5041777777777778,0.5111111111111111,0.798,0,
34,0.6452533333333333,0.6445000000000001,0.5046080000000001,0.512,0.106,0,
35,0.5059333333333333,0.5166666666666666,0.5095583333333333,0.51875,0.532,0,
36,0.573,0.6,0.4982,0.5,0.424,0,
37,0.6257777777777778,0.6319444444444444,0.49252222222222225,0.49166666666666664,0.18,0,
38,0.455,0.4,0.5284,0.5,0.614,0,
40,0.6747,0.6799999999999999,0.500955,0.5062500000000001,0.07,0,
43,0.7234444444444443,0.7333333333333334,0.4844888888888889,0.5,0.07,0,
