subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.6102380074628779,0.5891411538058255,-0.0015773923555912398,0.00325868544470725,0.008,1,**
4,0.006,0.0,0.0048000000000000004,0.0,0.43,0,
5,-0.22269025494212313,-0.22467746948501283,0.00018640680198719385,0.006108303729546851,0.85,0,
6,0.3230360753308004,0.318028708187524,0.01272664134683166,0.00272573700822585,0.088,0,
8,0.07054029085455876,0.0705006741296709,0.01829553588193508,0.0274077909964413,0.428,0,
11,-0.08621037349432585,-0.1,0.002980629143659129,0.00917517095361365,0.642,0,
12,0.2759452624519932,0.3154700538379251,-0.0019977786002139493,0.0,0.202,0,
24,0.011816339583670952,0.00241909252910735,0.010127427705110076,0.027065374314670147,0.518,0,
25,-0.1814404837892591,-0.20091842221263562,0.00405906776212347,0.012761915636197,0.786,0,
26,-0.053997896179449334,-0.0530125934887526,-0.004060097594251894,0.0127636743941858,0.594,0,
27,-0.11720378628186781,-0.0928067678824086,-0.0006616637974337532,0.0080880229039761,0.676,0,
28,0.012000000000000004,0.0,0.003400000000000002,0.0,0.396,0,
29,0.27973610667114324,0.2627260153347109,-0.004304828268901394,-0.0008892222549189001,0.1,0,
30,0.05364094084387601,0.05662277660168375,-0.005311552171120375,0.0,0.438,0,
32,-0.1382637399780437,-0.1132455532033676,0.0021211926478775186,0.0166666666666666,0.706,0,
34,0.22483463890235825,0.23845443854247775,0.01075421338611912,0.03336554202116265,0.126,0,
35,0.042283785465102586,0.0464800893855474,0.012878966942044967,0.02977225575051655,0.484,0,
36,0.018000000000000002,0.0,0.0015999999999999942,0.0,0.446,0,
37,0.11879297575188887,0.12996389993005042,-0.006070052998031382,0.0007953759584194,0.276,0,
38,-0.062,-0.1,0.026200000000000005,0.0,0.594,0,
40,0.28438387835966966,0.2887156070412928,0.00032938709136327306,0.0017875313475138,0.072,0,
43,0.38941948231363677,0.3859919331402223,-0.020711812932940235,-0.0033673504811214,0.056,0,
