Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,inclusion,113,76.23008849557522,19.000474077524228,1.787414247390862,-2.0377581120943957,17.25091641482519,1.6228297070167206
Controls,exclusion,144,73.84722222222223,18.696441247117466,1.5580367705931222,-2.898611111111112,16.204115602860355,1.3503429669050295
Risk of Depression,inclusion,106,58.9622641509434,26.742484312526955,2.5974596937068353,-11.179874213836476,23.82556746793688,2.314143684424625
Risk of Depression,exclusion,106,73.54716981132076,22.86529167411424,2.220873454174242,0.38553459119496913,21.244523486703553,2.063450531515201
