Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,inclusion,104,55.26923076923077,21.48435003647813,2.106713847554997,-0.18023122710622644,21.874442204722445,2.144965531746872
Controls,exclusion,119,56.23529411764706,23.718585247471555,2.174279144799268,-0.3322935234699934,20.557215906477047,1.884476892455195
Risk of Depression,inclusion,98,48.0,19.049582618476038,1.9242984354711135,-1.440343669935506,20.04224457917364,2.0245724360190005
Risk of Depression,exclusion,104,47.64423076923077,17.72712159881683,1.7382872875422912,-5.874445266272189,17.63696534705299,1.7294467397150566
