subject,auc,label_std,label_mean
02,0.85,13.3346490578896,85.57894736842105
03,0.45,9.938097880061568,47.35
04,0.7853333333333333,25.164504190209367,74.74074074074075
05,0.6799999999999999,24.68534719963174,65.45945945945945
06,0.45499999999999996,19.240659027976843,57.27272727272727
08,0.745,17.316014755569444,70.0952380952381
10,0.5,14.61381662549645,49.81818181818182
12,0.8083333333333333,19.572984109995282,40.078947368421055
15,0.7,13.560446684593924,55.8
19,0.5,7.6740412489710454,56.90909090909091
21,0.7666666666666666,16.643633206598533,61.2
22,0.6666666666666667,10.718830782008519,57.68
24,0.4,16.34388286554046,66.25925925925925
25,0.7250000000000001,19.82812786560181,62.891891891891895
26,0.5386666666666667,18.89938270596865,71.66666666666667
27,0.7333333333333334,17.0459018700323,87.9090909090909
28,0.18333333333333335,16.198471415243976,50.904761904761905
29,0.4541666666666667,22.30666222201743,52.05
30,0.5833333333333333,20.481514518579676,50.51428571428571
32,0.3691666666666667,19.785318784548505,65.58974358974359
34,0.41166666666666674,22.362541363722915,65.70212765957447
35,0.8,22.664227912963558,33.542857142857144
36,0.6666666666666666,13.077783034249693,54.18181818181818
37,0.7166666666666667,20.462239022317473,41.354838709677416
38,0.36666666666666664,16.89489897596903,63.6764705882353
39,0.5,14.420664185659254,82.8
40,0.6611111111111112,22.997103948307288,55.787234042553195
42,0.55,11.9762923706533,52.8
43,0.64,20.831272836548145,76.0952380952381
