cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,4,"AF4, AF8, F8, Fp2",11.016474663201688,0.1310737852429514,False,sleep/psd_relative_beta,sleep,fdr_bh,0.05,2026-08-13T23:28:38.609012,0.02579484103179364,0.1310737852429514,True,False,0.02579484103179364,0.1310737852429514,False,marker
2,1,FC4,2.5763046367441613,0.1310737852429514,False,sleep/psd_relative_beta,sleep,fdr_bh,0.05,2026-08-13T23:28:38.609012,0.1275744851029794,0.1310737852429514,False,False,0.02579484103179364,0.1310737852429514,False,marker
3,1,P7,2.5148494238517785,0.13817236552689463,False,sleep/psd_relative_beta,sleep,fdr_bh,0.05,2026-08-13T23:28:38.609012,0.13817236552689463,0.13817236552689463,False,False,0.02579484103179364,0.1310737852429514,False,marker
4,1,P8,2.251133741416272,0.20915816836632672,False,sleep/psd_relative_beta,sleep,fdr_bh,0.05,2026-08-13T23:28:38.609012,0.20915816836632672,0.20915816836632672,False,False,0.02579484103179364,0.1310737852429514,False,marker
