cluster_id,cluster_type,n_electrodes,electrodes,cluster_stat,p_value
0,positive,4,"AF4,AF8,F8,Fp2",11.016474663201688,0.02579484103179364
1,positive,1,FC4,2.5763046367441613,0.1275744851029794
2,positive,1,P7,2.5148494238517785,0.13817236552689463
3,positive,1,P8,2.251133741416272,0.20915816836632672
