subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
5,0.6629160317460319,0.6605634920634922,0.6123792380952381,0.6092857142857143,0.288,0,
6,0.8056315873015872,0.805825396825397,0.6040670396825396,0.6021706349206348,0.002,1,**
8,0.6232590476190476,0.626,0.5557162698412699,0.557609126984127,0.234,0,
11,0.5609333333333334,0.5808333333333333,0.6385755555555556,0.6327777777777777,0.744,0,
12,0.7265531746031745,0.7342857142857142,0.5676292063492063,0.5596031746031747,0.07,0,
18,0.6620168253968253,0.6663928571428571,0.598584626984127,0.5965992063492063,0.236,0,
22,0.5266714285714286,0.526984126984127,0.6226157936507936,0.6223015873015874,0.818,0,
25,0.7386888888888887,0.7366666666666666,0.6320977777777778,0.6266666666666667,0.202,0,
26,0.7416722222222224,0.7466666666666667,0.6421677777777777,0.6411111111111112,0.194,0,
27,0.7573555555555557,0.7577777777777777,0.6140599999999999,0.6105555555555555,0.14,0,
28,0.6894444444444444,0.6827777777777777,0.6441589682539682,0.6451190476190476,0.34,0,
29,0.6388725396825398,0.6417063492063492,0.6129787777777778,0.6121388888888889,0.382,0,
31,0.6789444444444444,0.6722222222222222,0.6852333333333334,0.6833333333333332,0.528,0,
32,0.5754505555555556,0.5765317460317461,0.6183819841269841,0.615813492063492,0.662,0,
34,0.6350773015873016,0.6365066137566138,0.6078803174603175,0.6090952380952381,0.406,0,
35,0.5613333333333332,0.5333333333333333,0.4726666666666667,0.4666666666666666,0.036,1,*
37,0.7279558730158731,0.7289007936507936,0.5634342063492063,0.553234126984127,0.056,0,
38,0.654329365079365,0.6538492063492063,0.5877684126984127,0.5821825396825396,0.258,0,
42,0.5106666666666667,0.5,0.5864666666666665,0.6333333333333333,0.842,0,
43,0.7916658730158729,0.7948214285714286,0.5877496825396824,0.589047619047619,0.018,1,*
