metric,type,value
auc,true,0.5699055555555556
auc,true,0.5510805555555556
auc,true,0.5735888888888888
auc,true,0.5798388888888889
auc,true,0.5688722222222222
auc,true,0.5622194444444445
auc,true,0.557136111111111
auc,true,0.5599222222222223
auc,true,0.5717611111111112
auc,true,0.6245472222222224
auc,true,0.6078722222222221
auc,true,0.5683777777777779
auc,true,0.5624277777777777
auc,true,0.536675
auc,true,0.579975
auc,true,0.5784638888888889
auc,true,0.5794333333333332
auc,true,0.5768638888888888
auc,true,0.6000972222222223
auc,true,0.5547638888888888
auc,true,0.5561833333333334
auc,true,0.5787555555555555
auc,true,0.5398
auc,true,0.5723277777777778
auc,true,0.5684861111111111
auc,true,0.5981444444444444
auc,true,0.5538305555555556
auc,true,0.5399638888888888
auc,true,0.5594388888888889
auc,true,0.5858777777777778
auc,true,0.5401472222222222
auc,true,0.5577555555555554
auc,true,0.5709916666666668
auc,true,0.5751777777777779
auc,true,0.5622138888888889
auc,true,0.5911000000000001
auc,true,0.5431888888888887
auc,true,0.5826888888888889
auc,true,0.5604611111111112
auc,true,0.5855277777777778
auc,true,0.5822805555555555
auc,true,0.5618194444444444
auc,true,0.5774805555555556
auc,true,0.5742666666666667
auc,true,0.5798611111111109
auc,true,0.5591805555555556
auc,true,0.5723555555555555
auc,true,0.5706111111111112
auc,true,0.570286111111111
auc,true,0.5463972222222222
auc,true,0.5813027777777777
auc,true,0.5671916666666666
auc,true,0.5710388888888888
auc,true,0.5784138888888889
auc,true,0.5636333333333333
auc,true,0.5557166666666667
auc,true,0.5737194444444444
auc,true,0.5910277777777779
auc,true,0.5786583333333334
auc,true,0.5771388888888889
auc,true,0.5338361111111112
auc,true,0.5910611111111111
auc,true,0.564175
auc,true,0.5982027777777777
auc,true,0.580963888888889
auc,true,0.5530638888888889
auc,true,0.5533083333333333
auc,true,0.5757055555555556
auc,true,0.5696305555555556
auc,true,0.5446027777777778
auc,true,0.5696749999999999
auc,true,0.58175
auc,true,0.5646222222222221
auc,true,0.5619916666666667
auc,true,0.5590916666666667
auc,true,0.5586833333333333
auc,true,0.5751
auc,true,0.5480444444444444
auc,true,0.5600444444444445
auc,true,0.566863888888889
auc,true,0.5852527777777778
auc,true,0.5789388888888888
auc,true,0.5813472222222222
auc,true,0.5587694444444444
auc,true,0.5625333333333333
auc,true,0.55435
auc,true,0.5484138888888889
auc,true,0.557025
auc,true,0.5728222222222223
auc,true,0.5645472222222222
auc,true,0.5636444444444445
auc,true,0.5412861111111111
auc,true,0.5892999999999999
auc,true,0.5798333333333333
auc,true,0.5994333333333334
auc,true,0.5607833333333333
auc,true,0.5878361111111111
auc,true,0.5805111111111112
auc,true,0.5646083333333333
auc,true,0.5522694444444445
auc,permuted,0.544
auc,permuted,0.516224537037037
auc,permuted,0.5007337962962963
auc,permuted,0.4729351851851852
auc,permuted,0.513537037037037
auc,permuted,0.5454143518518518
auc,permuted,0.4390601851851851
auc,permuted,0.4847453703703703
auc,permuted,0.5312523148148148
auc,permuted,0.4685671296296296
auc,permuted,0.479224537037037
auc,permuted,0.542525462962963
auc,permuted,0.537326388888889
auc,permuted,0.4912291666666666
auc,permuted,0.4823518518518518
auc,permuted,0.5151018518518519
auc,permuted,0.5004953703703704
auc,permuted,0.4917314814814815
auc,permuted,0.4689351851851852
auc,permuted,0.5262916666666667
auc,permuted,0.4489259259259259
auc,permuted,0.4851180555555555
auc,permuted,0.4871550925925925
auc,permuted,0.5259606481481481
auc,permuted,0.4907476851851851
auc,permuted,0.4325601851851852
auc,permuted,0.4964351851851852
auc,permuted,0.5271041666666667
auc,permuted,0.4935555555555555
auc,permuted,0.544224537037037
auc,permuted,0.4833611111111111
auc,permuted,0.4246481481481481
auc,permuted,0.4540208333333333
auc,permuted,0.5118333333333334
auc,permuted,0.5188009259259259
auc,permuted,0.4866574074074074
auc,permuted,0.5148935185185186
auc,permuted,0.4816319444444444
auc,permuted,0.5013842592592592
auc,permuted,0.5446342592592592
auc,permuted,0.5148472222222223
auc,permuted,0.467125
auc,permuted,0.5038564814814815
auc,permuted,0.4659351851851852
auc,permuted,0.4444606481481482
auc,permuted,0.4226574074074073
auc,permuted,0.5325092592592593
auc,permuted,0.5020578703703703
auc,permuted,0.5029421296296297
auc,permuted,0.4432384259259259
auc,permuted,0.5229675925925926
auc,permuted,0.5267361111111111
auc,permuted,0.5227175925925925
auc,permuted,0.4519814814814815
auc,permuted,0.510150462962963
auc,permuted,0.5128541666666667
auc,permuted,0.4964027777777778
auc,permuted,0.4793796296296297
auc,permuted,0.4773611111111111
auc,permuted,0.4966018518518518
auc,permuted,0.5939976851851853
auc,permuted,0.4963078703703703
auc,permuted,0.4925787037037037
auc,permuted,0.5190625
auc,permuted,0.4823217592592592
auc,permuted,0.5056203703703703
auc,permuted,0.4755856481481482
auc,permuted,0.550050925925926
auc,permuted,0.4525347222222222
