feature,true_rank,true_mean,true_std,perm_mean_same_feature,perm_std_same_feature,perm_mean_same_rank,perm_std_same_rank
wsmi_alpha_mean_frontal_mid_trimmean,1,0.0031432057213256538,0.000632713546364542,0.0019560776715538755,0.0005024133258540841,0.003555799615824208,0.0004191544951580901
wsmi_alpha_mean_frontal_left_trimmean,2,0.0031204275938524787,0.000619509298968007,0.001869212253698152,0.00047921644356970015,0.0032243610923645173,0.00027006317931006486
P3b_mean_centroparietal_midline_trimmean,3,0.0031041701014779804,0.0005236128422314067,0.0020078889211239477,0.0005483365931693022,0.003063698568501021,0.00020164943723810567
P3a_mean_frontocentral_midline_trimmean,4,0.0030284796701902043,0.0004990790858783968,0.002048469135209025,0.0005739948133293372,0.00295415395780704,0.00016867705816109345
PE_gamma_mean_posterior_mid_trimmean,5,0.002836577613590017,0.0005532937824599899,0.0015370346693132936,0.0004151434236975173,0.0028716862702973774,0.00014826651672344862
wsmi_alpha_mean_central_right_trimmean,6,0.0028012607975704783,0.0005195585049943826,0.0019095570114022564,0.0005481231090536803,0.002804721173665902,0.0001387086351506283
psd_relative_gamma_mean_posterior_left_trimmean,7,0.0027981791292298595,0.0005178235229998477,0.0016140453125443172,0.0004423664062423066,0.002744615737776152,0.00012847623714579276
slowwaves_Duration_mean_central_left_trimmean,8,0.0027664565518929073,0.0005636432237215523,0.0016664794139196028,0.0004884222792937875,0.0026920962247410315,0.0001161782489166178
wsmi_theta_mean_posterior_left_trimmean,9,0.002758009277687396,0.00048488591309745757,0.001929318881391691,0.0005132748192637749,0.002650332667197011,0.00011014036292282264
psd_relative_beta_mean_frontal_right_trimmean,10,0.0027502736572804177,0.0005231969203978223,0.0017157119253151038,0.00045548806173295034,0.002607189844303152,0.00010197367322806083
wsmi_alpha_mean_central_mid_trimmean,11,0.0027367664329964836,0.0004954289419658154,0.0019906402317072516,0.0005250981913922744,0.002568352154837471,9.616703245078062e-05
wsmi_alpha_mean_frontal_right_trimmean,12,0.002649662036349754,0.0005171534278090624,0.0018830205479030244,0.0004950715068327706,0.002537104751286946,9.213341446090567e-05
PE_theta_mean_posterior_mid_trimmean,13,0.0025841058372339126,0.0004966430160054347,0.0016547603608452468,0.00043291543777814964,0.0025059310707560975,8.902444563861269e-05
PE_beta_mean_posterior_left_trimmean,14,0.002565279063597014,0.0004946815013067436,0.0015310121136847487,0.0003921282052227913,0.0024753433645692854,8.490458188347599e-05
wsmi_theta_mean_frontal_left_trimmean,15,0.0025510777672727598,0.00048305322745719126,0.0018934268157004765,0.0005024142771578731,0.0024469650905958574,8.213466348611033e-05
slowwaves_PTP_mean_posterior_mid_trimmean,16,0.002518127237382388,0.0005057515667193505,0.0015528154090524867,0.0004284581239601633,0.002422013303390221,7.799298715229958e-05
psd_relative_gamma_mean_posterior_mid_trimmean,17,0.00250686330676669,0.0004785636953141044,0.0016333979766404265,0.0004517521558907573,0.0023970137427913895,7.537676745108999e-05
wsmi_gamma_mean_posterior_right_trimmean,18,0.0025052397654537727,0.0004754140221182589,0.001906732443122955,0.0005118362590291315,0.002375909846536988,7.454291904430497e-05
psd_relative_gamma_mean_posterior_right_trimmean,19,0.002457941835652076,0.00047512248402952135,0.0016433062441371723,0.00045980374070612935,0.002354095331188559,7.330360892973792e-05
slowwaves_Frequency_mean_frontal_right_trimmean,20,0.0024413999384994296,0.0004887714315181905,0.001748648853283296,0.0004696133645527196,0.002333892321752662,7.009465569822148e-05
