subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
5,0.5213,0.52,0.49928000000000006,0.505,0.422,0,
6,0.6835500000000002,0.6849999999999999,0.49160000000000004,0.49750000000000005,0.008,1,**
8,0.4590166666666667,0.4666666666666667,0.5028366666666667,0.5066666666666666,0.684,0,
11,0.5265,0.525,0.4962666666666666,0.49999999999999994,0.426,0,
12,0.6365,0.6416666666666666,0.49842,0.5016666666666666,0.098,0,
18,0.49090000000000006,0.49249999999999994,0.4916,0.495,0.51,0,
22,0.4465,0.4416666666666667,0.4999666666666666,0.5083333333333332,0.666,0,
25,0.4796666666666665,0.4833333333333333,0.5012333333333332,0.5,0.594,0,
26,0.5828333333333333,0.5833333333333333,0.4957666666666666,0.4999999999999999,0.282,0,
27,0.6725000000000001,0.6749999999999999,0.4965333333333333,0.49999999999999994,0.07,0,
28,0.5450833333333333,0.55,0.5061166666666667,0.5083333333333333,0.366,0,
29,0.5137999999999999,0.5175,0.50446,0.505,0.466,0,
31,0.4751666666666667,0.4666666666666666,0.5039,0.5,0.582,0,
32,0.46989999999999993,0.4725,0.50318,0.505,0.65,0,
34,0.5204666666666666,0.5225000000000001,0.49992,0.5,0.396,0,
35,0.523,0.5,0.5,0.5,0.02,1,*
37,0.5694499999999999,0.5700000000000001,0.49904,0.5,0.246,0,
38,0.5766666666666667,0.5833333333333333,0.49931666666666663,0.5,0.222,0,
42,0.4955,0.5,0.49839999999999995,0.5,0.628,0,
43,0.65535,0.6516666666666666,0.49371666666666664,0.5025,0.044,1,*
