cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,3,"C3, C5, FT7",-9.555387107891125,0.09213157368526295,False,sleep/kolmogorov_complexity,sleep,fdr_bh,0.05,2026-08-14T00:25:46.811196,0.019396120775844832,0.09213157368526295,True,False,0.019396120775844832,0.09213157368526295,False,marker
2,1,F1,-2.420958307306273,0.1925614877024595,False,sleep/kolmogorov_complexity,sleep,fdr_bh,0.05,2026-08-14T00:25:46.811196,0.1925614877024595,0.1925614877024595,False,False,0.019396120775844832,0.09213157368526295,False,marker
3,3,"FC6, FT8, T8",-7.8606247497384505,0.09213157368526295,False,sleep/kolmogorov_complexity,sleep,fdr_bh,0.05,2026-08-14T00:25:46.811196,0.028994201159768047,0.09213157368526295,True,False,0.019396120775844832,0.09213157368526295,False,marker
