predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,p_fdr,significant_fdr
Intercept,0.1702418050821086,0.021738484246805814,7.83135581806369,4.826366187241004e-15,0.12763515887987786,0.21284845128433932,,
onoff,-0.0624213597237732,0.014836928256260602,-4.207161930397138,2.585978462352481e-05,-0.09150120474724864,-0.03334151470029775,0.00015515870774114888,True
valence,-0.031127142312926608,0.014600236775210192,-2.1319614737877077,0.03301001384868161,-0.05974308055809581,-0.0025112040677574103,0.09903004154604483,False
selfother,-0.013228415371354513,0.012298492272806162,-1.0756127725188358,0.28210047273257755,-0.03733301729019875,0.01087618654748972,0.4231507090988663,False
time,-0.008340429321788924,0.012632081549295085,-0.6602577167699134,0.5090884594428584,-0.03309885420818022,0.01641799556460237,0.5090884594428584,False
confidence,-0.011269682447963265,0.012625914213161381,-0.8925834801107418,0.372080269144217,-0.03601601957765195,0.013476654681725419,0.44649632297306036,False
time_on_task,0.01077536739175985,0.009155879078532015,1.176879609192861,0.23924356182874107,-0.007169825848966678,0.028720560632486375,0.4231507090988663,False
subject Var,0.13186582255933277,0.038768541313077956,3.4013614671349504,0.0006705110343268412,0.05588087785254679,0.20785076726611873,,
