cluster_id,cluster_type,n_electrodes,electrodes,cluster_stat,p_value
0,positive,7,"AF4,AF8,F6,F8,FC6,FT8,Fp2",23.431048475036413,0.013397320535892822
1,positive,1,AF7,2.3204844258318875,0.3747250549890022
2,positive,2,"CPz,P2",4.59270810457398,0.20975804839032194
3,positive,1,O2,2.346490365388302,0.3619276144771046
4,positive,1,P3,2.330201744936968,0.370125974805039
