subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.45738095238095233,0.4523809523809524,0.4984642857142857,0.5,0.636,0,
5,0.4778666666666666,0.47555555555555556,0.5010488888888889,0.4955555555555556,0.58,0,
6,0.510637037037037,0.5103703703703704,0.5032355555555555,0.5044444444444445,0.472,0,
10,0.6099816849816849,0.6098901098901099,0.4979047619047619,0.5018315018315018,0.088,0,
12,0.6039473684210526,0.6065789473684211,0.4886210526315789,0.48552631578947364,0.124,0,
14,0.7813235294117648,0.78125,0.5078308823529413,0.5073529411764706,0.012,1,*
15,0.8072500000000001,0.8083333333333333,0.5043,0.5,0.006,1,**
17,0.7343750000000001,0.7375,0.509575,0.51875,0.066,0,
19,0.2662666666666666,0.2666666666666666,0.5122933333333333,0.5066666666666666,0.966,0,
21,0.6836340852130326,0.6842105263157895,0.5070275689223057,0.5037593984962406,0.024,1,*
22,0.6132492997198878,0.6106442577030813,0.5036918767507003,0.5070028011204482,0.126,0,
23,0.6883333333333336,0.6882716049382716,0.5103086419753086,0.5123456790123457,0.056,0,
24,0.698140589569161,0.6984126984126984,0.5110657596371883,0.5147392290249433,0.018,1,*
25,0.7405874840357599,0.7394636015325671,0.498528735632184,0.4955300127713921,0.002,1,**
27,0.5024904214559386,0.5051085568326947,0.5046053639846744,0.5063856960408685,0.526,0,
28,0.6873181818181819,0.6875,0.50185,0.5,0.012,1,*
29,0.41257834757834755,0.4116809116809117,0.5036809116809117,0.5,0.87,0,
30,0.8256521739130436,0.8252508361204014,0.5066020066889632,0.5050167224080268,0.0,1,***
31,0.5131818181818182,0.5136363636363637,0.4985454545454545,0.5,0.442,0,
32,0.8049175824175825,0.8063186813186813,0.4963653846153846,0.4972527472527472,0.0,1,***
34,0.7010956790123457,0.7021604938271604,0.5020092592592592,0.5030864197530864,0.008,1,**
35,0.7481280000000001,0.7496,0.49735999999999997,0.496,0.0,1,***
37,0.8281521739130434,0.8288043478260869,0.5061467391304347,0.5081521739130435,0.0,1,***
38,0.45121052631578934,0.45,0.5019736842105263,0.5078947368421052,0.698,0,
39,0.7908947368421052,0.7907894736842105,0.4993105263157895,0.4973684210526315,0.0,1,***
40,0.6088596491228071,0.6107456140350878,0.5014868421052632,0.4978070175438597,0.136,0,
41,0.5753777777777778,0.5755555555555556,0.49768888888888885,0.4955555555555556,0.202,0,
42,0.6442714285714285,0.6414285714285713,0.5039085714285715,0.5071428571428571,0.026,1,*
43,0.4255555555555555,0.4236111111111111,0.5006840277777779,0.5052083333333334,0.802,0,
