mean_fpr,mean_tpr,std_tpr
0.0,0.0,0.0
0.010101010101010102,0.07872076315497369,0.12377128074678277
0.020202020202020204,0.07872076315497369,0.12377128074678277
0.030303030303030304,0.07872076315497369,0.12377128074678277
0.04040404040404041,0.08384896828317881,0.1267420540999073
0.05050505050505051,0.09511880955302009,0.12755229480081723
0.06060606060606061,0.09815538650264052,0.12578272418103284
0.07070707070707072,0.09815538650264052,0.12578272418103284
0.08080808080808081,0.09815538650264052,0.12578272418103284
0.09090909090909091,0.11177571449653832,0.12993835118057906
0.10101010101010102,0.11691857163939545,0.13317775260968426
0.11111111111111112,0.13027260890647618,0.1373901384749259
0.12121212121212122,0.13027260890647618,0.1373901384749259
0.13131313131313133,0.15614907543511664,0.14957390642939974
0.14141414141414144,0.16871940271132627,0.14570353804682243
0.15151515151515152,0.17993349855700105,0.14223044515002012
0.16161616161616163,0.18745564841324697,0.13975341926043724
0.17171717171717174,0.20089163875141122,0.13841390526279443
0.18181818181818182,0.20089163875141122,0.13841390526279443
0.19191919191919193,0.20247894033871283,0.14018532468739328
0.20202020202020204,0.22327562513539764,0.13685094930155223
0.21212121212121213,0.22970678455568752,0.13478629437561537
0.22222222222222224,0.24427689037579328,0.13189666963982374
0.23232323232323235,0.24427689037579328,0.13189666963982374
0.24242424242424243,0.24889449499339789,0.13334852789536406
0.25252525252525254,0.2718574579563608,0.12962733489390846
0.26262626262626265,0.2718574579563608,0.12962733489390846
0.27272727272727276,0.2840650602955421,0.13630309579510644
0.2828282828282829,0.2855802118106937,0.13642122939853246
0.29292929292929293,0.287334597775606,0.1357816742433468
0.30303030303030304,0.3020012644422726,0.14071943470378573
0.31313131313131315,0.3032833157243239,0.14094047584405028
0.32323232323232326,0.3122840785008304,0.1419201881453406
0.33333333333333337,0.35670340420212543,0.14690138452676224
0.3434343434343435,0.35670340420212543,0.14690138452676224
0.3535353535353536,0.36183160933033054,0.14911228094219547
0.36363636363636365,0.37168009417881537,0.15613098543902518
0.37373737373737376,0.37518886610863994,0.15242594735054196
0.38383838383838387,0.3996531518229257,0.17173753806932884
0.393939393939394,0.4077804412002151,0.16732131103144068
0.4040404040404041,0.4145504946761509,0.16472239481682574
0.4141414141414142,0.4169314470571033,0.1601997269877017
0.42424242424242425,0.42915351444221417,0.16614640660366586
0.43434343434343436,0.45923629715657577,0.1566727150388165
0.4444444444444445,0.4789206405909193,0.15728900858499112
0.4545454545454546,0.48659607918741055,0.1658021940619629
0.4646464646464647,0.48804535454972936,0.16591298653532005
0.4747474747474748,0.5131134116577649,0.14507750814586814
0.48484848484848486,0.5178103813547347,0.14561318428784942
0.494949494949495,0.5178103813547347,0.14561318428784942
0.5050505050505051,0.5373372920446889,0.14419504820964774
0.5151515151515152,0.5373372920446889,0.14419504820964774
0.5252525252525253,0.5421785618859586,0.1492955170993796
0.5353535353535354,0.5527953817133047,0.14647801347696532
0.5454545454545455,0.5575572864752094,0.144673147252772
0.5555555555555556,0.5738932653111882,0.1491425132949903
0.5656565656565657,0.5738932653111882,0.1491425132949903
0.5757575757575758,0.5772349528634021,0.15087467122613807
0.5858585858585859,0.5952264140041768,0.1516560541730835
0.595959595959596,0.5976073663851291,0.15182435509639397
0.6060606060606061,0.6002740330517959,0.15254382234384584
0.6161616161616162,0.6082105409883038,0.14702033280727556
0.6262626262626263,0.6170226527895459,0.14696378062361806
0.6363636363636365,0.6246980913860373,0.15254693633960698
0.6464646464646465,0.6277283944163402,0.15364754282578053
0.6565656565656566,0.6367247314126772,0.15612216240645352
0.6666666666666667,0.668466872713642,0.1627386753464745
0.6767676767676768,0.668466872713642,0.1627386753464745
0.686868686868687,0.6722971004569132,0.1632762465528338
0.696969696969697,0.6722971004569132,0.1632762465528338
0.7070707070707072,0.6746780528378656,0.1612546724849365
0.7171717171717172,0.6914444005252659,0.15081035934065296
0.7272727272727273,0.6967075584200029,0.15499986825919623
0.7373737373737375,0.7064956031925678,0.1543151015211786
0.7474747474747475,0.7064956031925678,0.1543151015211786
0.7575757575757577,0.7194056561026207,0.16167574894271206
0.7676767676767677,0.7209208076177723,0.161955124170541
0.7777777777777778,0.7298417477887125,0.167369137238549
0.787878787878788,0.7381750811220458,0.16185061381529142
0.797979797979798,0.7469946844782623,0.1645166183830736
0.8080808080808082,0.7678343023767038,0.15742914826562748
0.8181818181818182,0.7678343023767038,0.15742914826562748
0.8282828282828284,0.7775962071386087,0.1551452231079073
0.8383838383838385,0.7889387997312013,0.15396748285638995
0.8484848484848485,0.7951068879359027,0.15409478182136632
0.8585858585858587,0.8275373580505831,0.15532431917579057
0.8686868686868687,0.8494339799472052,0.14090948716782434
0.8787878787878789,0.8675887418519671,0.11540924141428514
0.888888888888889,0.8724692779825033,0.11605465196397116
0.8989898989898991,0.8742236639474155,0.11598017103318857
0.9090909090909092,0.87820027213455,0.11710875424539749
0.9191919191919192,0.879649547496869,0.11779799104600197
0.9292929292929294,0.879649547496869,0.11779799104600197
0.9393939393939394,0.910707868261072,0.09790908825485602
0.9494949494949496,0.9236377624409661,0.09413866911492853
0.9595959595959597,0.931341006057253,0.0966813932617989
0.9696969696969697,0.9371685118847588,0.09667362436916518
0.9797979797979799,0.9371685118847588,0.09667362436916518
0.98989898989899,0.9371685118847588,0.09667362436916518
1.0,1.0,0.0
