Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,inclusion,104,55.26923076923077,21.48435003647813,2.106713847554997,-0.8082158366824351,19.018404283038684,1.8649079722425164
Controls,exclusion,130,55.8,23.589644292135,2.068948669901729,1.0346833553311294,21.683102420827392,1.9017338861642323
Risk of Depression,inclusion,105,49.53333333333333,19.77277978719281,1.9296257236716747,-1.4808982058136058,20.689883225613894,2.0191258549173234
Risk of Depression,exclusion,104,47.64423076923077,17.72712159881683,1.7382872875422912,-4.331712899169796,17.78582659067712,1.744043785600771
