mean_fpr,mean_tpr,std_tpr
0.0,0.0,0.0
0.010101010101010102,0.09362092224887388,0.1161785201518852
0.020202020202020204,0.09362092224887388,0.1161785201518852
0.030303030303030304,0.09362092224887388,0.1161785201518852
0.04040404040404041,0.10281947201245366,0.11355888010753407
0.05050505050505051,0.1182462880506827,0.11474199105133039
0.06060606060606061,0.12734020339459806,0.11319575141801663
0.07070707070707072,0.1305809441353388,0.1106567317442762
0.08080808080808081,0.1440857816890894,0.10503737128964565
0.09090909090909091,0.16491102126432894,0.14328220788271576
0.10101010101010102,0.1701193545976623,0.14361448046503641
0.11111111111111112,0.1762291469237215,0.1446186797426465
0.12121212121212122,0.17863299307756764,0.14358364206248944
0.13131313131313133,0.18454182609237896,0.14124152481395294
0.14141414141414144,0.19551838146548606,0.139274475453253
0.15151515151515152,0.19941032285742744,0.13648318176018207
0.16161616161616163,0.20851059758270218,0.13620015366320995
0.17171717171717174,0.21998599818853756,0.13792426305647754
0.18181818181818182,0.24962199292010948,0.15285154731506356
0.19191919191919193,0.24962199292010948,0.15285154731506356
0.20202020202020204,0.25432770387582043,0.15220363341340845
0.21212121212121213,0.26119232711975404,0.1513159022990929
0.22222222222222224,0.2694127952587004,0.1596838257488182
0.23232323232323235,0.27731114690705205,0.16327059343632638
0.24242424242424243,0.28457048598751183,0.16609827989005313
0.25252525252525254,0.29651963285513705,0.1610854836372569
0.26262626262626265,0.3020999899979942,0.17315329947117084
0.27272727272727276,0.30769179402729824,0.17254822681229873
0.2828282828282829,0.31462127199664686,0.17413986531070944
0.29292929292929293,0.3206308873812622,0.17179021867566294
0.30303030303030304,0.3263803462557211,0.16826965958110268
0.31313131313131315,0.3379995366605187,0.1692882444124544
0.32323232323232326,0.35174063905651237,0.17330675785161187
0.33333333333333337,0.3675942877226611,0.18767758150249172
0.3434343434343435,0.3675942877226611,0.18767758150249172
0.3535353535353536,0.3863836957783735,0.1854480229874568
0.36363636363636365,0.3886158386355164,0.1867972227097292
0.37373737373737376,0.3886158386355164,0.1867972227097292
0.38383838383838387,0.3919729341262326,0.18681095274659365
0.393939393939394,0.40470220364898035,0.20018383524343278
0.4040404040404041,0.4156221170688938,0.19732120889280708
0.4141414141414142,0.4221646047536229,0.20134240555607588
0.42424242424242425,0.42749155437405073,0.20025879515933234
0.43434343434343436,0.42749155437405073,0.20025879515933234
0.4444444444444445,0.43637792715988005,0.19777129945806182
0.4545454545454546,0.44569640442016767,0.20263686233633205
0.4646464646464647,0.44977249137668945,0.2071365376366234
0.4747474747474748,0.4534183247100228,0.20813279237703286
0.48484848484848486,0.4593619823454907,0.21082939339227133
0.494949494949495,0.4593619823454907,0.21082939339227133
0.5050505050505051,0.4905078895783544,0.19476329348040997
0.5151515151515152,0.4905078895783544,0.19476329348040997
0.5252525252525253,0.49398011180057666,0.1937986898395048
0.5353535353535354,0.5012717784672434,0.18981584184933667
0.5454545454545455,0.5227315108644757,0.18234987454524454
0.5555555555555556,0.5434753918325413,0.17574767677525663
0.5656565656565657,0.5486001905442965,0.17545394132924552
0.5757575757575758,0.5486001905442965,0.17545394132924552
0.5858585858585859,0.555678181997288,0.17244822239663019
0.595959595959596,0.561465219034325,0.1788167447314967
0.6060606060606061,0.5784646779087839,0.16899398243596195
0.6161616161616162,0.5914096134080673,0.17710332942645743
0.6262626262626263,0.617573802826567,0.1695644394753205
0.6363636363636365,0.6364230091757734,0.17464476654734634
0.6464646464646465,0.6425768553296196,0.17730935104240175
0.6565656565656566,0.65020724577251,0.17807965981051324
0.6666666666666667,0.660580364501607,0.18191219842176592
0.6767676767676768,0.660580364501607,0.18191219842176592
0.686868686868687,0.6674107216444641,0.18096475906520426
0.696969696969697,0.6801399720986021,0.17975838180119325
0.7070707070707072,0.6882568552154852,0.17121724716994005
0.7171717171717172,0.6957819388275254,0.17188192390385326
0.7272727272727273,0.7146813432919599,0.1755684123407043
0.7373737373737375,0.7191570758926924,0.1731285983481573
0.7474747474747475,0.7268653373373669,0.1754116115305737
0.7575757575757577,0.7420709650429947,0.1757917866283552
0.7676767676767677,0.7489854765372477,0.1776321702930665
0.7777777777777778,0.7619008270884677,0.17581528901611906
0.787878787878788,0.76537304931069,0.1727767597776468
0.797979797979798,0.7688544816714327,0.17232506921968582
0.8080808080808082,0.7811688882793173,0.15863022069640087
0.8181818181818182,0.7823262956867247,0.1598128906020734
0.8282828282828284,0.7919528259045218,0.16037224391243923
0.8383838383838385,0.8061757846587306,0.15864245056167475
0.8484848484848485,0.8158102474181933,0.15669997114476014
0.8585858585858587,0.8302853556433015,0.15205375640448462
0.8686868686868687,0.8357171883380652,0.15383386528230147
0.8787878787878789,0.8380320031528801,0.15405907067204427
0.888888888888889,0.8686567128332963,0.1185166421490714
0.8989898989898991,0.8805952071087471,0.11708098594488167
0.9090909090909092,0.8972618737754138,0.10007250332512035
0.9191919191919192,0.9009798999119182,0.09991363237415968
0.9292929292929294,0.9023385955640921,0.09977271981469023
0.9393939393939394,0.9109672673393155,0.09976175642674891
0.9494949494949496,0.921553770962504,0.09918379080551411
0.9595959595959597,0.9454149213861545,0.07990237558600449
0.9696969696969697,0.9572258962406075,0.06940818162932381
0.9797979797979799,0.9572258962406075,0.06940818162932381
0.98989898989899,0.9572258962406075,0.06940818162932381
1.0,1.0,0.0
