subject,auc,label_std,label_mean
03,0.3984962406015038,13.27227972470853,50.18181818181818
04,0.5402298850574713,29.80473247526435,61.57142857142857
05,0.37,41.337866527429156,45.833333333333336
06,0.44642857142857145,30.374186326032724,52.888888888888886
07,0.5164835164835164,28.620704688076867,20.75
08,0.5088757396449705,33.07714712821799,42.98076923076923
10,0.650974025974026,19.403776194654608,46.06
12,0.44285714285714284,28.682300992840556,34.02439024390244
14,0.797979797979798,11.954573516315385,73.38709677419355
18,0.5232,21.8883996860512,61.6
19,0.4393939393939394,11.701872650538109,52.94117647058823
20,0.4772727272727273,9.809292646374775,87.0
21,0.6274509803921569,16.442765339799276,50.310344827586206
22,0.21064814814814814,29.353981224103045,57.95238095238095
23,0.6666666666666667,18.434698132546007,59.46666666666667
24,0.47,15.7014156617011,59.22857142857143
25,0.5134680134680134,24.560109519133594,43.734693877551024
26,0.4886363636363636,14.079581347381666,37.76190476190476
27,0.5518394648829432,32.339846107526604,42.265306122448976
28,0.5184304399524375,28.079655084118706,58.758620689655174
29,0.4766505636070853,25.995289997244047,65.8
30,0.29090909090909095,28.043354522395447,41.23809523809524
31,0.26666666666666666,19.49193381558043,45.75
32,0.5410225921521997,32.267133070479346,53.91379310344828
34,0.40705128205128205,29.836534240930256,57.16
35,0.5425330812854443,28.102237433917438,32.32608695652174
37,0.734472049689441,20.00001960783353,44.13725490196079
38,0.6439393939393939,17.803494793929367,78.34782608695652
40,0.476608187134503,22.82252983058337,30.486486486486488
41,0.6319875776397516,20.452144046002402,54.90196078431372
42,0.3840579710144928,14.064138793399335,51.0
43,0.6440329218106996,26.43341167018084,62.044444444444444
