contrast,subject,feature,direction_ws,direction_loso
on_off,03,psd_relative_beta_mean_central_right_trimmean,0.19324876622172488,0.8920810825802823
on_off,03,psd_relative_beta_mean_frontal_left_trimmean,0.7035136382257927,0.2277996387738929
on_off,03,psd_relative_beta_mean_frontal_mid_trimmean,0.2837793649336137,0.5514593033794639
on_off,03,psd_relative_beta_mean_frontal_right_trimmean,0.3138926185794297,-0.6614560740550609
on_off,03,psd_relative_beta_mean_posterior_left_trimmean,0.5442631047062549,0.8310703000366642
on_off,03,psd_relative_beta_mean_posterior_mid_trimmean,0.707574277817776,0.7233807473710937
on_off,03,psd_relative_beta_mean_posterior_right_trimmean,0.7022909992491898,0.7482779435702709
on_off,03,psd_relative_delta_mean_central_left_trimmean,0.44358201820342263,0.6785316871815191
on_off,03,psd_relative_delta_mean_central_mid_trimmean,0.25189805771573964,0.8465524100035005
on_off,03,psd_relative_delta_mean_central_right_trimmean,-0.2309878685555308,0.36825719984379723
on_off,03,psd_relative_delta_mean_frontal_left_trimmean,-0.3616086755838587,0.5964331367064113
on_off,03,psd_relative_delta_mean_frontal_mid_trimmean,0.2648358385352319,-0.04530603590317416
on_off,03,psd_relative_delta_mean_frontal_right_trimmean,0.18922165021299853,0.5058654470301938
on_off,03,psd_relative_delta_mean_posterior_left_trimmean,0.5201301665369108,0.7724163052245065
on_off,03,psd_relative_delta_mean_posterior_mid_trimmean,-0.2601207701544306,0.45073561232801806
on_off,03,psd_relative_delta_mean_posterior_right_trimmean,-0.5276916283071268,0.6273005649519064
on_off,03,psd_relative_gamma_mean_central_left_trimmean,0.725373254227532,0.6321968296006016
on_off,03,psd_relative_gamma_mean_central_mid_trimmean,0.565182974908644,0.8294527846296873
on_off,03,psd_relative_gamma_mean_central_right_trimmean,0.60048033715416,-0.5087028982961346
on_off,03,psd_relative_gamma_mean_frontal_left_trimmean,0.21643021305373394,-0.7082118240977129
on_off,03,psd_relative_gamma_mean_frontal_mid_trimmean,0.36371735768155916,-0.7651197776918841
on_off,03,psd_relative_gamma_mean_frontal_right_trimmean,0.401554191218907,-0.8022414574080134
on_off,03,psd_relative_gamma_mean_posterior_left_trimmean,0.6106512770991632,0.7193119489667416
on_off,03,psd_relative_gamma_mean_posterior_mid_trimmean,0.5664118091674217,0.669812130043733
on_off,03,psd_relative_gamma_mean_posterior_right_trimmean,0.5543014361226792,0.7246582478296648
on_off,03,psd_relative_theta_mean_central_left_trimmean,-0.674090443464853,0.41916497865042845
on_off,03,psd_relative_theta_mean_central_mid_trimmean,-0.5085503567675068,0.6378147156375499
on_off,03,psd_relative_theta_mean_central_right_trimmean,-0.5923350207701288,0.3002158978468202
on_off,03,psd_relative_theta_mean_frontal_left_trimmean,-0.4883556040586085,0.7988683792046073
on_off,03,psd_relative_theta_mean_frontal_mid_trimmean,-0.34039953108723736,0.8383398725524406
on_off,03,psd_relative_theta_mean_frontal_right_trimmean,-0.5196137901078453,0.8679387385144458
on_off,03,psd_relative_theta_mean_posterior_left_trimmean,-0.4005763085052366,0.5562200096302761
on_off,03,psd_relative_theta_mean_posterior_mid_trimmean,-0.3519316116555409,0.6683627065096799
on_off,03,psd_relative_theta_mean_posterior_right_trimmean,-0.6140436091912764,0.6528178730518682
on_off,03,slowwaves_Density_mean_central_left_trimmean,0.10767897745311107,-0.5869621090071847
on_off,03,slowwaves_Density_mean_central_mid_trimmean,-0.446239820978515,-0.8544480343701459
on_off,03,slowwaves_Density_mean_central_right_trimmean,-0.2663184923864379,-0.786262738495335
on_off,03,slowwaves_Density_mean_frontal_left_trimmean,-0.4654701762126018,-0.7356316621604047
on_off,03,slowwaves_Density_mean_frontal_mid_trimmean,0.07503872793127336,-0.8759718174300972
on_off,03,slowwaves_Density_mean_frontal_right_trimmean,-0.17840043902814312,-0.8043866275058419
on_off,03,slowwaves_Density_mean_posterior_left_trimmean,0.2833270779764059,-0.4589643567923528
on_off,03,slowwaves_Density_mean_posterior_mid_trimmean,0.34497867550330563,-0.8039900844701764
on_off,03,slowwaves_Density_mean_posterior_right_trimmean,0.07079890538987223,-0.8494638294747348
on_off,03,slowwaves_Duration_mean_central_left_trimmean,0.5755549181617629,-0.29679183568298884
on_off,03,slowwaves_Duration_mean_central_mid_trimmean,-0.012853803115948768,0.3147086613614001
on_off,03,slowwaves_Duration_mean_central_right_trimmean,0.40243350486154167,-0.019435790228746547
on_off,03,slowwaves_Duration_mean_frontal_left_trimmean,0.17450742446907835,-0.0354490354107555
on_off,03,slowwaves_Duration_mean_frontal_mid_trimmean,0.42380982681495505,-0.7409333456805095
on_off,03,slowwaves_Duration_mean_frontal_right_trimmean,0.08838107882694234,-0.46044107160001835
on_off,03,slowwaves_Duration_mean_posterior_left_trimmean,0.05637783267341745,0.460537204437126
on_off,03,slowwaves_Duration_mean_posterior_mid_trimmean,0.4634895754602481,-0.6986376539583986
on_off,03,slowwaves_Duration_mean_posterior_right_trimmean,-0.25630491178536635,0.6742888478189439
on_off,03,slowwaves_Frequency_mean_central_left_trimmean,-0.4995177293936824,0.004966202838189347
on_off,03,slowwaves_Frequency_mean_central_mid_trimmean,-0.3867306977662457,-0.5276855945899236
on_off,03,slowwaves_Frequency_mean_central_right_trimmean,-0.4944619507039055,-0.6680390276158373
on_off,03,slowwaves_Frequency_mean_frontal_left_trimmean,-0.2657806190377842,-0.343118603820954
on_off,03,slowwaves_Frequency_mean_frontal_mid_trimmean,-0.5558751827702709,0.4848143633354067
on_off,03,slowwaves_Frequency_mean_frontal_right_trimmean,-0.3894214554156152,-0.17567068069373
on_off,03,slowwaves_Frequency_mean_posterior_left_trimmean,-0.24376496744714915,-0.28384625022546284
on_off,03,slowwaves_Frequency_mean_posterior_mid_trimmean,-0.37263089296086305,0.6971220484817072
on_off,03,slowwaves_Frequency_mean_posterior_right_trimmean,-0.02272868201841446,-0.8300181035297015
on_off,03,slowwaves_PTP_mean_central_left_trimmean,0.034602558975994624,-0.6527338284675892
on_off,03,slowwaves_PTP_mean_central_mid_trimmean,0.2629300518924081,-0.629219524052086
on_off,03,slowwaves_PTP_mean_central_right_trimmean,0.28599445970312914,-0.8982062846788795
on_off,03,slowwaves_PTP_mean_frontal_left_trimmean,-0.30254921713068056,0.26949079293394373
on_off,03,slowwaves_PTP_mean_frontal_mid_trimmean,-0.2621284152413865,-0.883329460110957
on_off,03,slowwaves_PTP_mean_frontal_right_trimmean,-0.36582065750709253,-0.8513014002534941
on_off,03,slowwaves_PTP_mean_posterior_left_trimmean,0.17506475130593221,-0.3213401458381236
on_off,03,slowwaves_PTP_mean_posterior_mid_trimmean,0.09041413810189451,-0.5386486166317473
on_off,03,slowwaves_PTP_mean_posterior_right_trimmean,0.24437384937694492,0.13079290012475067
on_off,03,slowwaves_Slope_mean_central_left_trimmean,-0.14542877798925635,-0.5596491504249397
on_off,03,slowwaves_Slope_mean_central_mid_trimmean,0.05618981655144289,-0.502270091367217
on_off,03,slowwaves_Slope_mean_central_right_trimmean,-0.4335598053121935,-0.8281159069514971
on_off,03,slowwaves_Slope_mean_frontal_left_trimmean,-0.051150073911136434,-0.5088213471376933
on_off,03,slowwaves_Slope_mean_frontal_mid_trimmean,-0.31909439682743646,0.3968546072369081
on_off,03,slowwaves_Slope_mean_frontal_right_trimmean,-0.33278630855530766,-0.5353421443155237
on_off,03,slowwaves_Slope_mean_posterior_left_trimmean,-0.2515345392387484,-0.7053291056723222
on_off,03,slowwaves_Slope_mean_posterior_mid_trimmean,-0.5924148824357413,0.5815963565357153
on_off,03,slowwaves_Slope_mean_posterior_right_trimmean,-0.49690247166918483,-0.42897826971323916
on_off,03,wsmi_alpha_mean_central_left_trimmean,0.2817907521460075,0.24524588955979054
