contrast,label,feature,marker,mean_share_ws,mean_share_loso,mean_direction_ws,mean_direction_loso,sign_concordance,p_sign_concordance,n_comparable_subjects,p_sign_concordance_fdr
valence,Valence,kolmogorov_complexity_mean_central_mid_trimmean,kolmogorov_complexity,0.008874582156390587,0.0036463745426108655,-0.031630682309160316,-0.6236730463147871,0.5217391304347826,1.0,23,1.0
valence,Valence,kolmogorov_complexity_mean_central_right_trimmean,kolmogorov_complexity,0.008734847252181306,0.0025831448575225893,0.03154746611195084,-0.10619846865684816,0.2608695652173913,0.03468966484069824,23,0.22484042026378492
valence,Valence,kolmogorov_complexity_mean_frontal_left_trimmean,kolmogorov_complexity,0.008256002811898405,0.021837481967884247,0.17601967738246108,0.6843596819920982,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,kolmogorov_complexity_mean_frontal_mid_trimmean,kolmogorov_complexity,0.007488462225921786,0.016026127104072477,0.15422462887232252,0.7225228488496105,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,kolmogorov_complexity_mean_frontal_right_trimmean,kolmogorov_complexity,0.008495480425572624,0.011663928703728703,0.10159608722025301,0.7404249347815446,0.5217391304347826,1.0,23,1.0
valence,Valence,kolmogorov_complexity_mean_posterior_left_trimmean,kolmogorov_complexity,0.006561465926771275,0.0052197464955964805,0.13359775817790037,0.6569789387426147,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,kolmogorov_complexity_mean_posterior_mid_trimmean,kolmogorov_complexity,0.008718537071992676,0.017346655424229574,0.2024193621383882,0.7447312361430534,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,kolmogorov_complexity_mean_posterior_right_trimmean,kolmogorov_complexity,0.0076493472168743925,0.011869097703203274,0.16507481254173872,0.5566312621162951,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_alpha_mean_central_left_trimmean,psd_relative_alpha,0.006183296309164141,0.006642712130216309,-0.21232110741707272,-0.4808603884456544,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_alpha_mean_central_mid_trimmean,psd_relative_alpha,0.00584025829174155,0.01586119887853055,-0.3198310593710069,-0.8804938576316566,0.782608695652174,0.010622024536132812,23,0.13277530670166016
valence,Valence,psd_relative_alpha_mean_central_right_trimmean,psd_relative_alpha,0.0035774813001337815,0.005195453855572085,-0.07871050639934501,-0.43454523434384035,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_alpha_mean_frontal_left_trimmean,psd_relative_alpha,0.004542217788369719,0.00441829607419222,-0.19048703615650017,-0.554910150323916,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_alpha_mean_frontal_mid_trimmean,psd_relative_alpha,0.00467405441598979,0.010076338638190465,-0.30309484898742506,-0.7827334307142751,0.8260869565217391,0.002599477767944336,23,0.07581810156504312
valence,Valence,psd_relative_alpha_mean_frontal_right_trimmean,psd_relative_alpha,0.005232287587991186,0.005078358368610743,-0.11362737734687713,-0.61991450135724,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_alpha_mean_posterior_left_trimmean,psd_relative_alpha,0.00525777083679362,0.003679875523794924,-0.1725018930549845,-0.4152837150314231,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,psd_relative_alpha_mean_posterior_mid_trimmean,psd_relative_alpha,0.005871094052176897,0.005917269849888933,-0.2720017576595565,-0.5254275520043498,0.782608695652174,0.010622024536132812,23,0.13277530670166016
valence,Valence,psd_relative_alpha_mean_posterior_right_trimmean,psd_relative_alpha,0.005651923133492427,0.023706562540526225,-0.36747782651852795,-0.8710416984492282,0.9130434782608695,6.604194641113281e-05,23,0.005778670310974121
valence,Valence,psd_relative_beta_mean_central_left_trimmean,psd_relative_beta,0.008061281306485268,0.004860460096312608,-0.09037571288898211,-0.6813159156771738,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_beta_mean_central_mid_trimmean,psd_relative_beta,0.008347559007078918,0.002815212393471329,-0.007374596940712178,0.03225101489039725,0.30434782608695654,0.0931396484375,23,0.346796563331117
valence,Valence,psd_relative_beta_mean_central_right_trimmean,psd_relative_beta,0.004062436443069231,0.0031923116469008837,-0.011099260474807256,0.6023043693334272,0.5,1.0,22,1.0
valence,Valence,psd_relative_beta_mean_frontal_left_trimmean,psd_relative_beta,0.006750490779731756,0.009290093278778763,0.14105511601146875,0.7074912737377219,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_beta_mean_frontal_mid_trimmean,psd_relative_beta,0.006999446554242018,0.008829832919714838,0.1527669086006347,0.704579297880155,0.6956521739130435,0.0931396484375,23,0.346796563331117
valence,Valence,psd_relative_beta_mean_frontal_right_trimmean,psd_relative_beta,0.008613628969688383,0.005363005935164392,0.19815019780049126,0.7721224218623542,0.6956521739130435,0.0931396484375,23,0.346796563331117
valence,Valence,psd_relative_beta_mean_posterior_left_trimmean,psd_relative_beta,0.0038676503253274167,0.002788069367806613,-0.0397232143695366,-0.13844955442783272,0.30434782608695654,0.0931396484375,23,0.346796563331117
valence,Valence,psd_relative_beta_mean_posterior_mid_trimmean,psd_relative_beta,0.0036072129732991954,0.0027829506005380656,0.053648126865600804,0.3578564827639112,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_beta_mean_posterior_right_trimmean,psd_relative_beta,0.004356032359823992,0.004434269055407083,0.1210621857107422,0.6623449497211952,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_delta_mean_central_left_trimmean,psd_relative_delta,0.005502532803630125,0.009645806657421563,0.23648882680879052,0.8236751857542423,0.6956521739130435,0.0931396484375,23,0.346796563331117
valence,Valence,psd_relative_delta_mean_central_mid_trimmean,psd_relative_delta,0.011935284914741178,0.04046256075749444,0.3306652382125133,0.8798449065837307,0.782608695652174,0.010622024536132812,23,0.13277530670166016
valence,Valence,psd_relative_delta_mean_central_right_trimmean,psd_relative_delta,0.0057663645655508695,0.010030089690693099,0.191561464262991,0.8019705984566995,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_delta_mean_frontal_left_trimmean,psd_relative_delta,0.005566629047627178,0.003769093260998543,0.058640381817151886,0.23906344533859966,0.43478260869565216,0.6776394844055176,23,0.8849769385892954
valence,Valence,psd_relative_delta_mean_frontal_mid_trimmean,psd_relative_delta,0.004614187940552862,0.007504535928513612,0.16930959822937328,0.82104296191025,0.6956521739130435,0.0931396484375,23,0.346796563331117
valence,Valence,psd_relative_delta_mean_frontal_right_trimmean,psd_relative_delta,0.0056772052271193965,0.018576706811863446,0.2519354936393843,0.8180835324763758,0.6956521739130435,0.0931396484375,23,0.346796563331117
valence,Valence,psd_relative_delta_mean_posterior_left_trimmean,psd_relative_delta,0.007491446778065232,0.018679999688646337,0.30616962628053274,0.876493417207701,0.782608695652174,0.010622024536132812,23,0.13277530670166016
valence,Valence,psd_relative_delta_mean_posterior_mid_trimmean,psd_relative_delta,0.005374823528311683,0.007044583441904677,0.21289350233245413,0.7997459110232854,0.7391304347826086,0.03468966484069824,23,0.22484042026378492
valence,Valence,psd_relative_delta_mean_posterior_right_trimmean,psd_relative_delta,0.006906066397188994,0.01097695847903853,0.22065643042211483,0.8512571894016605,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_gamma_mean_central_left_trimmean,psd_relative_gamma,0.009460844923955991,0.003733021264287131,0.0013468299097721442,-0.6774616208447996,0.5217391304347826,1.0,23,1.0
valence,Valence,psd_relative_gamma_mean_central_mid_trimmean,psd_relative_gamma,0.005186049008465499,0.00232995722404105,0.012467445181221521,0.1703134471674773,0.391304347826087,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_gamma_mean_central_right_trimmean,psd_relative_gamma,0.008597271578568226,0.01404629489221144,-0.1359306995255708,-0.7105450342855044,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,psd_relative_gamma_mean_frontal_left_trimmean,psd_relative_gamma,0.007942888705639624,0.0106513800464964,-0.09322180130557538,-0.7645187601540007,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,psd_relative_gamma_mean_frontal_mid_trimmean,psd_relative_gamma,0.00620032928141969,0.0058728081692175855,-0.08071107547600735,-0.7270225568327775,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_gamma_mean_frontal_right_trimmean,psd_relative_gamma,0.005889018661487603,0.002932205470552969,-0.04020696934806916,-0.23211961989912525,0.391304347826087,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_gamma_mean_posterior_left_trimmean,psd_relative_gamma,0.005562840883576609,0.003520703329363336,0.061372129028584285,-0.2590325153026942,0.391304347826087,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_gamma_mean_posterior_mid_trimmean,psd_relative_gamma,0.006160150512085549,0.005290865877944901,0.06939111239109966,0.7184778505362003,0.5217391304347826,1.0,23,1.0
valence,Valence,psd_relative_gamma_mean_posterior_right_trimmean,psd_relative_gamma,0.00617034081696437,0.005367129611589862,0.10912433819368783,0.7160351507745853,0.5217391304347826,1.0,23,1.0
valence,Valence,psd_relative_theta_mean_central_left_trimmean,psd_relative_theta,0.004661654517596263,0.004193252456480324,0.15359827585954416,0.6679774625180314,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_theta_mean_central_mid_trimmean,psd_relative_theta,0.0042529126395159066,0.0025471063930145774,-0.028876295096285313,0.13392271530688218,0.3181818181818182,0.13380050659179688,22,0.46830177307128906
valence,Valence,psd_relative_theta_mean_central_right_trimmean,psd_relative_theta,0.005746592605141578,0.0064101237968398495,0.048932052827056365,0.8508553776231104,0.4782608695652174,1.0,23,1.0
valence,Valence,psd_relative_theta_mean_frontal_left_trimmean,psd_relative_theta,0.004544496228280971,0.005925311550438804,0.1261556365386614,0.8022794441379534,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_theta_mean_frontal_mid_trimmean,psd_relative_theta,0.006029420520310949,0.009445766677407078,0.20104061239227142,0.8334952125341847,0.7391304347826086,0.03468966484069824,23,0.22484042026378492
valence,Valence,psd_relative_theta_mean_frontal_right_trimmean,psd_relative_theta,0.006436402109328826,0.0037639457820484957,0.016346129351282705,0.3495551655114846,0.34782608695652173,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_theta_mean_posterior_left_trimmean,psd_relative_theta,0.0051881804668889924,0.0029855591303971567,0.020361097889798986,-0.41073357226608226,0.391304347826087,0.4048728942871094,23,0.6684222311343786
valence,Valence,psd_relative_theta_mean_posterior_mid_trimmean,psd_relative_theta,0.007567994160968357,0.00291856259414417,0.03563400422931529,-0.11153736571795027,0.34782608695652173,0.21003961563110352,23,0.4773627627979625
valence,Valence,psd_relative_theta_mean_posterior_right_trimmean,psd_relative_theta,0.006120868532934623,0.0041630823835601275,0.03894226812631794,0.6289889717597037,0.4782608695652174,1.0,23,1.0
valence,Valence,slowwaves_Density_mean_central_left_trimmean,slowwaves_Density,0.006012938866060615,0.0054602581877283745,0.033996883499510806,-0.23514875708931474,0.2608695652173913,0.03468966484069824,23,0.22484042026378492
valence,Valence,slowwaves_Density_mean_central_mid_trimmean,slowwaves_Density,0.003832016616162627,0.0035620048985973247,0.057974355800469904,0.6528490442062523,0.4782608695652174,1.0,23,1.0
valence,Valence,slowwaves_Density_mean_central_right_trimmean,slowwaves_Density,0.007094108816819487,0.0039996997498796035,-0.08485348088129509,-0.716813685876211,0.5217391304347826,1.0,23,1.0
valence,Valence,slowwaves_Density_mean_frontal_left_trimmean,slowwaves_Density,0.00680421947033405,0.005525376703334405,-0.09439205717150563,-0.796239865431637,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,slowwaves_Density_mean_frontal_mid_trimmean,slowwaves_Density,0.005410873950006835,0.005610695535738266,-0.10139620750578486,-0.7578170593610937,0.5217391304347826,1.0,23,1.0
valence,Valence,slowwaves_Density_mean_frontal_right_trimmean,slowwaves_Density,0.007195643684379345,0.003989610391330661,-0.0568040538018987,0.20636631507001127,0.2727272727272727,0.052478790283203125,22,0.32799243927001953
valence,Valence,slowwaves_Density_mean_posterior_left_trimmean,slowwaves_Density,0.004512712663709369,0.0077736788513094665,0.1610156084136311,0.8041046843048443,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,slowwaves_Density_mean_posterior_mid_trimmean,slowwaves_Density,0.004492066636007328,0.00308236097411136,0.038276935936411086,0.36595365817824116,0.5217391304347826,1.0,23,1.0
valence,Valence,slowwaves_Density_mean_posterior_right_trimmean,slowwaves_Density,0.00485852222912193,0.0032583112871967046,0.05766154807801635,-0.07988519435353643,0.34782608695652173,0.21003961563110352,23,0.4773627627979625
valence,Valence,slowwaves_Duration_mean_central_left_trimmean,slowwaves_Duration,0.004295789145433769,0.0031056998962022105,-0.04013073446215682,-0.4955045239290099,0.5909090909090909,0.5234670639038086,22,0.8482105202145047
valence,Valence,slowwaves_Duration_mean_central_mid_trimmean,slowwaves_Duration,0.005701098921853945,0.0030666053758207764,0.08193966148915775,0.2899030548506784,0.4782608695652174,1.0,23,1.0
valence,Valence,slowwaves_Duration_mean_central_right_trimmean,slowwaves_Duration,0.0035230994814909058,0.002763953506565521,-0.008179795778012732,-0.3215434651445657,0.5217391304347826,1.0,23,1.0
valence,Valence,slowwaves_Duration_mean_frontal_left_trimmean,slowwaves_Duration,0.005455662357570645,0.005908125528049462,-0.12341132716499086,-0.778739882020249,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,slowwaves_Duration_mean_frontal_mid_trimmean,slowwaves_Duration,0.003482663589939668,0.0030028584225209225,0.0461415733157644,-0.5151419399373235,0.43478260869565216,0.6776394844055176,23,0.8849769385892954
valence,Valence,slowwaves_Duration_mean_frontal_right_trimmean,slowwaves_Duration,0.006103133689602515,0.005748589877732149,-0.0897738893653665,-0.7728136280008432,0.7391304347826086,0.03468966484069824,23,0.22484042026378492
valence,Valence,slowwaves_Duration_mean_posterior_left_trimmean,slowwaves_Duration,0.003873126435288566,0.0031178997979713456,0.023705323872343385,-0.4798735743777245,0.5,1.0,22,1.0
valence,Valence,slowwaves_Duration_mean_posterior_mid_trimmean,slowwaves_Duration,0.0054360428703027945,0.0053060807467903435,-0.02882310147859502,-0.7419462123793498,0.6,0.5034446716308594,20,0.8233908180878541
valence,Valence,slowwaves_Duration_mean_posterior_right_trimmean,slowwaves_Duration,0.002913668589808673,0.0034529605405976193,-0.015610266971599687,-0.44374877352265774,0.5238095238095238,1.0,21,1.0
valence,Valence,slowwaves_Frequency_mean_central_left_trimmean,slowwaves_Frequency,0.0040103482005272315,0.003032241907900719,0.044619218965984496,0.26486848530367013,0.45454545454545453,0.8318119049072266,22,1.0
valence,Valence,slowwaves_Frequency_mean_central_mid_trimmean,slowwaves_Frequency,0.0051521364258985255,0.0034363815178302857,-0.07483538877886663,-0.1444185326657886,0.2608695652173913,0.03468966484069824,23,0.22484042026378492
valence,Valence,slowwaves_Frequency_mean_central_right_trimmean,slowwaves_Frequency,0.0033858520967032725,0.0031865262834651913,-0.02665456989427975,-0.09060145515978756,0.43478260869565216,0.6776394844055176,23,0.8849769385892954
valence,Valence,slowwaves_Frequency_mean_frontal_left_trimmean,slowwaves_Frequency,0.00478674288631289,0.003907391770966725,0.0780287334792505,0.6244327679260643,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,slowwaves_Frequency_mean_frontal_mid_trimmean,slowwaves_Frequency,0.0030220122308122956,0.002882576151962602,-0.06429055149643631,0.407415702187155,0.391304347826087,0.4048728942871094,23,0.6684222311343786
valence,Valence,slowwaves_Frequency_mean_frontal_right_trimmean,slowwaves_Frequency,0.005490005428576429,0.003470110210383573,0.05924568105343202,0.4976948008523443,0.4782608695652174,1.0,23,1.0
valence,Valence,slowwaves_Frequency_mean_posterior_left_trimmean,slowwaves_Frequency,0.0030186378943713454,0.00277902431475328,-0.016838832185257002,0.09425827369633598,0.22727272727272727,0.01690053939819336,22,0.1971729596455892
valence,Valence,slowwaves_Frequency_mean_posterior_mid_trimmean,slowwaves_Frequency,0.006269968442255008,0.003939018479535441,0.07425273574199356,0.7305114540951158,0.5714285714285714,0.6636238098144531,21,0.8849769385892954
valence,Valence,slowwaves_Frequency_mean_posterior_right_trimmean,slowwaves_Frequency,0.002787156286193474,0.0024935734227864758,-0.07555632549098631,0.06544391948959416,0.38095238095238093,0.38331031799316406,21,0.6684222311343786
valence,Valence,slowwaves_PTP_mean_central_left_trimmean,slowwaves_PTP,0.005060450980646321,0.003452909211589288,0.05609216905112434,0.5706207396815602,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,slowwaves_PTP_mean_central_mid_trimmean,slowwaves_PTP,0.0038474568021675563,0.0025419886138146708,-0.0034301517503837254,0.3219846421453531,0.4782608695652174,1.0,23,1.0
valence,Valence,slowwaves_PTP_mean_central_right_trimmean,slowwaves_PTP,0.0041997244696898904,0.002791052470340896,0.037527347978696224,0.38757327003708053,0.5,1.0,22,1.0
valence,Valence,slowwaves_PTP_mean_frontal_left_trimmean,slowwaves_PTP,0.005332022653220139,0.011409063035537684,-0.1830915276465508,-0.6273186845618974,0.7391304347826086,0.03468966484069824,23,0.22484042026378492
valence,Valence,slowwaves_PTP_mean_frontal_mid_trimmean,slowwaves_PTP,0.006151234420676191,0.0048008429151861955,-0.12362352708222102,0.007031126624723787,0.6956521739130435,0.0931396484375,23,0.346796563331117
valence,Valence,slowwaves_PTP_mean_frontal_right_trimmean,slowwaves_PTP,0.006482636858139352,0.007796851559440245,-0.157908074291575,-0.5973881606741096,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,slowwaves_PTP_mean_posterior_left_trimmean,slowwaves_PTP,0.0043668912785601675,0.005260345959785487,-0.1217571764341448,-0.572258497410711,0.5454545454545454,0.8318119049072266,22,1.0
valence,Valence,slowwaves_PTP_mean_posterior_mid_trimmean,slowwaves_PTP,0.0031737807931796055,0.004779685920930298,0.00974457095172562,-0.5986164564727994,0.42857142857142855,0.6636238098144531,21,0.8849769385892954
valence,Valence,slowwaves_PTP_mean_posterior_right_trimmean,slowwaves_PTP,0.004371237780544637,0.0028666545752064126,0.009556539716023243,-0.30692587352516487,0.47619047619047616,1.0,21,1.0
valence,Valence,slowwaves_Slope_mean_central_left_trimmean,slowwaves_Slope,0.0038072515532456565,0.00259473416358948,0.01885770668290732,0.32022694697649473,0.391304347826087,0.4048728942871094,23,0.6684222311343786
valence,Valence,slowwaves_Slope_mean_central_mid_trimmean,slowwaves_Slope,0.003837606514417942,0.004781254240964834,-0.18568535318831023,-0.6414983518645743,0.6956521739130435,0.0931396484375,23,0.346796563331117
valence,Valence,slowwaves_Slope_mean_central_right_trimmean,slowwaves_Slope,0.0034002303033084436,0.002820200598698196,-0.11386875344550343,-0.40753800601536905,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,slowwaves_Slope_mean_frontal_left_trimmean,slowwaves_Slope,0.0056175036097193,0.0029771518439117716,-0.08977501336355415,-0.441690996012539,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,slowwaves_Slope_mean_frontal_mid_trimmean,slowwaves_Slope,0.003990812031095346,0.0037355619828220174,-0.04222555844857423,0.6534645498548235,0.391304347826087,0.4048728942871094,23,0.6684222311343786
valence,Valence,slowwaves_Slope_mean_frontal_right_trimmean,slowwaves_Slope,0.009125681642057073,0.0034311668980170767,0.1088622471253343,0.511051625841549,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,slowwaves_Slope_mean_posterior_left_trimmean,slowwaves_Slope,0.0035249805593546408,0.0025985589408702636,-0.09153561737208457,0.09778567064292086,0.3181818181818182,0.13380050659179688,22,0.46830177307128906
valence,Valence,slowwaves_Slope_mean_posterior_mid_trimmean,slowwaves_Slope,0.0037386968083950784,0.002649474504795976,-0.1275235262083845,-0.4765395915657902,0.7142857142857143,0.0783538818359375,21,0.346796563331117
valence,Valence,slowwaves_Slope_mean_posterior_right_trimmean,slowwaves_Slope,0.0037527425839221024,0.003635020624321463,-0.1330630299759455,-0.6938714422110084,0.5714285714285714,0.6636238098144531,21,0.8849769385892954
valence,Valence,wsmi_alpha_mean_central_left_trimmean,wsmi_alpha,0.005312008641355972,0.005061731489676567,-0.08635903172239841,-0.7545106309538404,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,wsmi_alpha_mean_central_mid_trimmean,wsmi_alpha,0.006242585792329617,0.005487716455654429,0.1384905927197939,0.7146125023520561,0.5217391304347826,1.0,23,1.0
valence,Valence,wsmi_alpha_mean_central_right_trimmean,wsmi_alpha,0.0046460422210171885,0.00377116873109541,-0.0821757715002429,-0.23731387288654573,0.43478260869565216,0.6776394844055176,23,0.8849769385892954
valence,Valence,wsmi_alpha_mean_frontal_left_trimmean,wsmi_alpha,0.005745658765016644,0.0037638526630233687,-0.06487534933351274,-0.5614532563624957,0.5217391304347826,1.0,23,1.0
valence,Valence,wsmi_alpha_mean_frontal_mid_trimmean,wsmi_alpha,0.005280804736208457,0.004774264586135635,0.007687416362592548,0.48902630874660663,0.5217391304347826,1.0,23,1.0
valence,Valence,wsmi_alpha_mean_frontal_right_trimmean,wsmi_alpha,0.004568028381763593,0.0031134053470503794,-0.08422620913935942,0.0584883663906953,0.2608695652173913,0.03468966484069824,23,0.22484042026378492
valence,Valence,wsmi_alpha_mean_posterior_left_trimmean,wsmi_alpha,0.008733151814735104,0.0032857234853733834,0.0065840577949523565,-0.23632781771144204,0.30434782608695654,0.0931396484375,23,0.346796563331117
valence,Valence,wsmi_alpha_mean_posterior_mid_trimmean,wsmi_alpha,0.004538453898303018,0.003973511238600156,0.10580865758083609,0.744711278773639,0.4782608695652174,1.0,23,1.0
valence,Valence,wsmi_alpha_mean_posterior_right_trimmean,wsmi_alpha,0.005622368714374755,0.006422174450175407,-0.08814799192195001,0.14033474277194247,0.34782608695652173,0.21003961563110352,23,0.4773627627979625
valence,Valence,wsmi_beta_mean_central_left_trimmean,wsmi_beta,0.006022115169569129,0.0030354581354933297,0.03222120012682193,-0.23052144874739702,0.34782608695652173,0.21003961563110352,23,0.4773627627979625
valence,Valence,wsmi_beta_mean_central_mid_trimmean,wsmi_beta,0.004157423980502766,0.004045088216568753,0.004547120651762473,-0.34142193696330386,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,wsmi_beta_mean_central_right_trimmean,wsmi_beta,0.006128664816126749,0.003129012151215621,0.053204786240901504,-0.2645795849123752,0.34782608695652173,0.21003961563110352,23,0.4773627627979625
valence,Valence,wsmi_beta_mean_frontal_left_trimmean,wsmi_beta,0.004407755432995218,0.002403352195058786,0.08820519475841973,0.15455620938335593,0.30434782608695654,0.0931396484375,23,0.346796563331117
valence,Valence,wsmi_beta_mean_frontal_mid_trimmean,wsmi_beta,0.0044128148691868875,0.0033993726672205873,0.04244597965952389,0.5503158158742569,0.6086956521739131,0.4048728942871094,23,0.6684222311343786
valence,Valence,wsmi_beta_mean_frontal_right_trimmean,wsmi_beta,0.0049748900537191715,0.0027382298839256024,0.03732979418851366,0.21540634909535766,0.30434782608695654,0.0931396484375,23,0.346796563331117
valence,Valence,wsmi_beta_mean_posterior_left_trimmean,wsmi_beta,0.006244796272311052,0.002698849356463221,0.04639562666483407,-0.20065456858627284,0.30434782608695654,0.0931396484375,23,0.346796563331117
valence,Valence,wsmi_beta_mean_posterior_mid_trimmean,wsmi_beta,0.005411899674692075,0.013326215558116144,0.3175632641194065,0.868364718879941,0.782608695652174,0.010622024536132812,23,0.13277530670166016
valence,Valence,wsmi_beta_mean_posterior_right_trimmean,wsmi_beta,0.006436516808093646,0.005068125249476499,-0.02409002430378199,-0.23987837164115464,0.43478260869565216,0.6776394844055176,23,0.8849769385892954
valence,Valence,wsmi_gamma_mean_central_left_trimmean,wsmi_gamma,0.005283579606105706,0.0033308795353418747,0.11041197952461115,-0.07336831767638251,0.21739130434782608,0.010622024536132812,23,0.13277530670166016
valence,Valence,wsmi_gamma_mean_central_mid_trimmean,wsmi_gamma,0.004638352339632404,0.0035138596790977653,0.11733524018286136,0.43357601685252,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,wsmi_gamma_mean_central_right_trimmean,wsmi_gamma,0.0071184821042296915,0.003230717012047092,0.10855680997874784,-0.0765361965519657,0.17391304347826086,0.002599477767944336,23,0.07581810156504312
valence,Valence,wsmi_gamma_mean_frontal_left_trimmean,wsmi_gamma,0.005264616846401323,0.0034804004542482404,0.050681058235997466,-0.35662650452975964,0.2608695652173913,0.03468966484069824,23,0.22484042026378492
valence,Valence,wsmi_gamma_mean_frontal_mid_trimmean,wsmi_gamma,0.005758521262461097,0.0024527281115627737,0.009954243960163431,-0.1131511206096738,0.2608695652173913,0.03468966484069824,23,0.22484042026378492
valence,Valence,wsmi_gamma_mean_frontal_right_trimmean,wsmi_gamma,0.005026747201773944,0.00230130338213863,0.030641149785802305,-0.10663964007706431,0.17391304347826086,0.002599477767944336,23,0.07581810156504312
valence,Valence,wsmi_gamma_mean_posterior_left_trimmean,wsmi_gamma,0.007351909411994283,0.0037298937166355983,0.04971582139442224,-0.3734993393942819,0.2608695652173913,0.03468966484069824,23,0.22484042026378492
valence,Valence,wsmi_gamma_mean_posterior_mid_trimmean,wsmi_gamma,0.005282931986840353,0.004928904651246729,0.1478303046401618,0.727559938460304,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,wsmi_gamma_mean_posterior_right_trimmean,wsmi_gamma,0.0051778468701464435,0.007033345423384959,-0.054656931433952984,0.2971463107815178,0.43478260869565216,0.6776394844055176,23,0.8849769385892954
valence,Valence,wsmi_theta_mean_central_left_trimmean,wsmi_theta,0.004467717167898579,0.003193787796873321,0.07909903185665039,0.3941758084042357,0.5454545454545454,0.8318119049072266,22,1.0
valence,Valence,wsmi_theta_mean_central_mid_trimmean,wsmi_theta,0.007237385724667136,0.01431056928893259,0.1838559146245984,0.8921591892459146,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
valence,Valence,wsmi_theta_mean_central_right_trimmean,wsmi_theta,0.004277675920704873,0.0036648088096155112,-0.10314111630754166,-0.5686852079648855,0.5217391304347826,1.0,23,1.0
valence,Valence,wsmi_theta_mean_frontal_left_trimmean,wsmi_theta,0.005224585506691755,0.007192785563818366,0.14750301183300646,0.8284419064613578,0.6521739130434783,0.21003961563110352,23,0.4773627627979625
valence,Valence,wsmi_theta_mean_frontal_mid_trimmean,wsmi_theta,0.005879956510991378,0.0039977700607380035,-0.00603027630712135,0.645068307139902,0.5217391304347826,1.0,23,1.0
valence,Valence,wsmi_theta_mean_frontal_right_trimmean,wsmi_theta,0.005722597917488072,0.005791804419286501,0.041142806062678575,0.6330364527445574,0.5217391304347826,1.0,23,1.0
valence,Valence,wsmi_theta_mean_posterior_left_trimmean,wsmi_theta,0.00530849952542853,0.002612469004682072,-0.04206690355286246,-0.22295653063402743,0.34782608695652173,0.21003961563110352,23,0.4773627627979625
valence,Valence,wsmi_theta_mean_posterior_mid_trimmean,wsmi_theta,0.006155811890587819,0.00375194363064782,0.07527815497524719,0.4286149667387868,0.5217391304347826,1.0,23,1.0
valence,Valence,wsmi_theta_mean_posterior_right_trimmean,wsmi_theta,0.004002647090590946,0.005186302599263151,0.07382716609712797,0.6850160035866808,0.5652173913043478,0.6776394844055176,23,0.8849769385892954
