subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.7839999999999999,0.8,0.5027,0.5,0.02,1,*
3,0.5378333333333333,0.5333333333333333,0.48860000000000003,0.5,0.424,0,
4,0.7130666666666668,0.71,0.5008533333333334,0.5,0.004,1,**
5,0.6308166666666666,0.6324999999999998,0.5048333333333334,0.5083333333333333,0.118,0,
6,0.42824999999999996,0.43,0.50735,0.51,0.778,0,
8,0.5652999999999999,0.5700000000000001,0.5036,0.51,0.256,0,
10,0.512,0.5,0.5032000000000001,0.5,0.028,1,*
12,0.7438333333333332,0.7458333333333332,0.4979333333333333,0.5083333333333333,0.008,1,**
15,0.552,0.55,0.5013,0.5,0.298,0,
19,0.496,0.5,0.5012,0.5,0.984,0,
21,0.5071666666666667,0.5166666666666666,0.5028,0.5,0.46,0,
22,0.5065,0.5,0.4986666666666666,0.5,0.494,0,
24,0.48349999999999993,0.49166666666666664,0.5030666666666667,0.5166666666666666,0.566,0,
25,0.7080833333333332,0.7083333333333333,0.4939333333333333,0.5,0.01,1,*
26,0.5689666666666667,0.5700000000000001,0.49890666666666666,0.505,0.226,0,
27,0.6461666666666668,0.65,0.4894,0.5,0.132,0,
28,0.44699999999999995,0.4333333333333333,0.505,0.5166666666666666,0.686,0,
29,0.5528666666666666,0.5483333333333333,0.5014,0.5,0.276,0,
30,0.5940666666666666,0.5958333333333332,0.5075333333333333,0.5083333333333332,0.224,0,
32,0.41755,0.42416666666666664,0.5005499999999999,0.5,0.788,0,
34,0.44908333333333333,0.44499999999999995,0.49957,0.505,0.7,0,
35,0.6656666666666665,0.6666666666666666,0.49766666666666665,0.5,0.05,0,
36,0.6623333333333332,0.6583333333333333,0.5048166666666666,0.5,0.068,0,
37,0.6846666666666666,0.6875,0.5121333333333333,0.5166666666666666,0.056,0,
38,0.40808333333333324,0.4,0.5041166666666667,0.5083333333333333,0.79,0,
40,0.6072666666666666,0.6058333333333333,0.50243,0.5050000000000001,0.132,0,
42,0.44349999999999995,0.4333333333333333,0.4935,0.5,0.688,0,
43,0.5833,0.585,0.49956333333333325,0.4983333333333333,0.214,0,
