subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.8833333333333332,0.8833333333333332,0.6701333333333334,0.6666666666666666,0.044,1,*
3,0.6746666666666666,0.6749999999999999,0.6726666666666665,0.6666666666666666,0.48,0,
4,0.8422058682058683,0.8440521885521886,0.6037574016354016,0.6034879749879749,0.0,1,***
5,0.8569973809523809,0.860297619047619,0.6233130158730158,0.6192658730158731,0.004,1,**
6,0.5035738095238096,0.5042162698412698,0.6215186111111111,0.6225257936507936,0.902,0,
8,0.7225988095238095,0.7257936507936508,0.6217804523809524,0.6187896825396826,0.128,0,
10,0.4826666666666668,0.4666666666666666,0.4750666666666667,0.4666666666666666,0.042,1,*
12,0.8442714285714286,0.8488690476190476,0.6290819841269841,0.6282539682539683,0.01,1,*
15,0.6836666666666666,0.6833333333333333,0.6843666666666667,0.6833333333333332,0.442,0,
19,0.5373333333333332,0.5333333333333333,0.4734666666666667,0.4666666666666666,0.044,1,*
21,0.8242222222222223,0.8222222222222222,0.6828,0.6833333333333332,0.124,0,
22,0.6225388888888889,0.6169444444444444,0.6174655555555555,0.6194444444444445,0.49,0,
24,0.6419333333333332,0.6366666666666667,0.6449511111111111,0.6499999999999999,0.526,0,
25,0.835504365079365,0.8372222222222222,0.6137414285714287,0.611170634920635,0.014,1,*
26,0.7005268181818181,0.7021279461279462,0.5831553953823954,0.5819044011544011,0.074,0,
27,0.7614166666666666,0.7666666666666666,0.66704,0.6677777777777777,0.222,0,
28,0.5192166666666665,0.5066666666666666,0.6668033333333333,0.6666666666666666,0.862,0,
29,0.6671369047619047,0.6695,0.6231135714285715,0.6216666666666666,0.326,0,
30,0.7686771428571426,0.7718571428571428,0.586683492063492,0.5796825396825397,0.044,1,*
32,0.5800130952380953,0.575,0.6128565079365079,0.6173214285714286,0.63,0,
34,0.49641845238095234,0.4926289682539682,0.5980032301587302,0.5985912698412699,0.864,0,
35,0.87035,0.8706547619047619,0.6205510317460317,0.6198412698412699,0.002,1,**
36,0.7633738095238095,0.768015873015873,0.611988253968254,0.6068253968253969,0.088,0,
37,0.7652722222222222,0.7642857142857142,0.6173928571428571,0.6126190476190476,0.086,0,
38,0.6242488095238096,0.621547619047619,0.6416929365079366,0.6363095238095238,0.544,0,
40,0.6869398809523808,0.683888888888889,0.5863808888888888,0.581936507936508,0.12,0,
42,0.7077777777777777,0.711111111111111,0.6779333333333333,0.6833333333333332,0.426,0,
43,0.6990188492063493,0.700218253968254,0.5862356746031746,0.583313492063492,0.142,0,
