subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.5933708882941972,0.6154700538379252,0.005895041722813603,0.0154700538379251,0.02,1,*
3,0.07350852961085881,0.0910683602522959,-0.024718286675902718,0.0,0.424,0,
4,0.44463090715229664,0.43525743191467425,0.0014934286951938161,0.0008339223236147562,0.004,1,**
5,0.2743604353610652,0.2763084480060438,0.008843558503781842,0.00859708213016195,0.126,0,
6,-0.1540927844294091,-0.14337722339831616,0.01653954710671582,0.02603295648637375,0.784,0,
8,0.13897924039262247,0.15413080914777572,0.007474763007576831,0.01785868692796325,0.27,0,
10,0.024000000000000004,0.0,0.006399999999999999,0.0,0.028,1,*
12,0.5148377357167939,0.5275222928820247,-0.0056812557242012385,0.01026369438313975,0.008,1,**
15,0.10400000000000001,0.1,0.0025999999999999977,0.0,0.298,0,
19,-0.008,0.0,0.0024,0.0,0.984,0,
21,0.014797434948471095,0.0178632794954081,0.005228718707889794,0.0,0.462,0,
22,0.012175935471564172,0.00374574785652645,-0.003490731195102491,1.6653345369377347e-17,0.492,0,
24,-0.029736055626951807,-0.0107080635470914,0.007264268843761626,0.0333333333333333,0.57,0,
25,0.44143709547130217,0.44663599196123194,-0.011161975924980737,0.005422105352420249,0.012,1,*
26,0.1436451416748248,0.14828934627801235,-0.0016961410203330393,0.010634832254989901,0.232,0,
27,0.3102141182383871,0.33069657646994066,-0.022754937614772573,-0.0232050807568877,0.128,0,
28,-0.11002140644782614,-0.1333333333333333,0.010029362977100106,0.0321367205045918,0.67,0,
29,0.11338483891379093,0.10385733554615345,0.0024677984668539893,0.0,0.312,0,
30,0.2094834229976212,0.213731203995942,0.016348782317019216,0.0173949109651951,0.228,0,
32,-0.17483657163107946,-0.16851660754102485,0.001837279490280065,0.0073527991424007,0.802,0,
34,-0.10698222334178331,-0.09866442273920045,-0.0015383057984384445,0.0118656790885821,0.694,0,
35,0.3574700155625944,0.3606196771357502,-0.006027517446828021,0.0032331838936939,0.036,1,*
36,0.34442435971511437,0.34089395770094905,0.010429842293542425,0.0166666666666666,0.068,0,
37,0.39081250578729615,0.38757248974775366,0.02568730271809099,0.03162277660168375,0.06,0,
38,-0.2009922074084125,-0.21902584292871025,0.008611652792362534,0.0110414171213725,0.792,0,
40,0.22990985033132957,0.2273779884001429,0.007045026224453734,0.019222869375243402,0.13,0,
42,-0.11453246186743365,-0.1154700538379251,-0.013216580753730944,0.0,0.566,0,
43,0.17876428461555766,0.18244266557639988,-0.00021905597038756407,0.00530936269031105,0.218,0,
