feature_name,selected_row_frac,included
slowwaves_Slope_mean_central_mid_trimmean,0.7144432194046306,False
PE_gamma_mean_central_left_trimmean,0.7144432194046306,False
PE_alpha_mean_posterior_left_trimmean,0.7133406835722161,False
psd_relative_alpha_mean_central_mid_trimmean,0.7133406835722161,False
P3b_mean_centroparietal_midline_trimmean,0.7122381477398015,False
slowwaves_PTP_mean_central_left_trimmean,0.7100330760749725,False
PE_gamma_mean_central_right_trimmean,0.7089305402425579,False
PE_beta_mean_posterior_right_trimmean,0.7078280044101434,False
wsmi_beta_mean_central_mid_trimmean,0.7067254685777288,False
slowwaves_Slope_mean_frontal_left_trimmean,0.7067254685777288,False
PE_gamma_mean_central_mid_trimmean,0.7067254685777288,False
psd_relative_delta_mean_posterior_right_trimmean,0.7067254685777288,False
wsmi_gamma_mean_central_mid_trimmean,0.7056229327453142,False
PE_beta_mean_frontal_right_trimmean,0.6990077177508269,False
PE_gamma_mean_posterior_left_trimmean,0.6979051819184123,False
wsmi_theta_mean_central_left_trimmean,0.6979051819184123,False
slowwaves_Frequency_mean_central_left_trimmean,0.6957001102535832,True
wsmi_theta_mean_posterior_mid_trimmean,0.6945975744211687,False
PE_alpha_mean_frontal_mid_trimmean,0.6934950385887542,False
PE_gamma_mean_frontal_right_trimmean,0.6934950385887542,False
psd_relative_alpha_mean_posterior_right_trimmean,0.6934950385887542,False
slowwaves_Density_mean_posterior_mid_trimmean,0.6934950385887542,False
wsmi_gamma_mean_posterior_mid_trimmean,0.6934950385887542,False
wsmi_gamma_mean_frontal_left_trimmean,0.6934950385887542,False
psd_relative_beta_mean_central_right_trimmean,0.6912899669239251,False
wsmi_theta_mean_central_right_trimmean,0.6901874310915105,False
wsmi_beta_mean_frontal_mid_trimmean,0.6901874310915105,False
slowwaves_Frequency_mean_central_mid_trimmean,0.6890848952590959,False
PE_theta_mean_central_left_trimmean,0.6846747519294377,False
slowwaves_Slope_mean_central_left_trimmean,0.6835722160970231,False
P3a_mean_frontocentral_midline_trimmean,0.6824696802646086,False
PE_theta_mean_posterior_left_trimmean,0.6824696802646086,False
slowwaves_Duration_mean_central_right_trimmean,0.6824696802646086,False
wsmi_theta_mean_posterior_left_trimmean,0.681367144432194,False
slowwaves_PTP_mean_posterior_mid_trimmean,0.6747519294377067,False
wsmi_gamma_mean_frontal_mid_trimmean,0.6736493936052922,False
slowwaves_Slope_mean_posterior_left_trimmean,0.6725468577728776,False
kolmogorov_complexity_mean_posterior_right_trimmean,0.6725468577728776,False
PE_beta_mean_frontal_left_trimmean,0.6692392502756339,False
PE_beta_mean_central_mid_trimmean,0.6681367144432194,False
psd_relative_gamma_mean_posterior_right_trimmean,0.6670341786108048,False
slowwaves_PTP_mean_frontal_right_trimmean,0.6637265711135611,False
PE_beta_mean_posterior_left_trimmean,0.6626240352811467,False
psd_relative_alpha_mean_central_right_trimmean,0.6626240352811467,False
slowwaves_PTP_mean_frontal_mid_trimmean,0.6615214994487321,False
psd_relative_delta_mean_frontal_right_trimmean,0.6604189636163176,False
PE_gamma_mean_frontal_left_trimmean,0.6604189636163176,False
PE_theta_mean_frontal_left_trimmean,0.6604189636163176,False
wsmi_theta_mean_central_mid_trimmean,0.6582138919514884,False
slowwaves_Slope_mean_central_right_trimmean,0.6538037486218302,False
slowwaves_Duration_mean_posterior_left_trimmean,0.6538037486218302,False
wsmi_beta_mean_posterior_left_trimmean,0.6527012127894156,False
slowwaves_Slope_mean_posterior_right_trimmean,0.6504961411245865,False
wsmi_beta_mean_frontal_left_trimmean,0.6504961411245865,False
PE_alpha_mean_central_mid_trimmean,0.6482910694597575,False
slowwaves_Density_mean_central_right_trimmean,0.6471885336273429,False
psd_relative_delta_mean_frontal_left_trimmean,0.6460859977949284,False
PE_theta_mean_posterior_mid_trimmean,0.6427783902976847,False
slowwaves_Frequency_mean_posterior_left_trimmean,0.6405733186328556,False
slowwaves_Density_mean_central_left_trimmean,0.6405733186328556,False
slowwaves_Frequency_mean_frontal_left_trimmean,0.6284454244762955,False
slowwaves_Density_mean_posterior_left_trimmean,0.6229327453142227,False
slowwaves_Frequency_mean_frontal_mid_trimmean,0.6218302094818081,False
psd_relative_beta_mean_posterior_right_trimmean,0.6218302094818081,False
slowwaves_Frequency_mean_posterior_mid_trimmean,0.6185226019845645,False
slowwaves_PTP_mean_posterior_left_trimmean,0.61742006615215,False
slowwaves_Duration_mean_posterior_mid_trimmean,0.6163175303197354,False
slowwaves_PTP_mean_posterior_right_trimmean,0.6163175303197354,False
slowwaves_Duration_mean_frontal_right_trimmean,0.6152149944873209,False
psd_relative_alpha_mean_frontal_left_trimmean,0.6141124586549063,False
slowwaves_Duration_mean_central_left_trimmean,0.6108048511576626,False
psd_relative_delta_mean_posterior_left_trimmean,0.6097023153252481,False
slowwaves_Duration_mean_frontal_left_trimmean,0.6052921719955898,False
slowwaves_Slope_mean_posterior_mid_trimmean,0.5931642778390298,False
slowwaves_Density_mean_central_mid_trimmean,0.5733186328555678,False
slowwaves_Density_mean_posterior_right_trimmean,0.5722160970231532,False
slowwaves_Density_mean_frontal_mid_trimmean,0.5611907386990077,False
slowwaves_Duration_mean_posterior_right_trimmean,0.5545755237045203,False
slowwaves_Slope_mean_frontal_mid_trimmean,0.535832414553473,False
slowwaves_Frequency_mean_posterior_right_trimmean,0.515986769570011,False
