subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.5089999999999999,0.5,0.5109,0.5,0.474,0,
5,0.58765,0.5850000000000001,0.49307,0.5,0.128,0,
6,0.4584,0.4599999999999999,0.50544,0.505,0.716,0,
8,0.5838333333333334,0.6,0.5110333333333333,0.5166666666666666,0.24,0,
10,0.7908333333333332,0.8,0.49620000000000003,0.5,0.008,1,**
12,0.7401666666666666,0.7416666666666666,0.4973666666666667,0.5,0.0,1,***
14,0.6506666666666666,0.65,0.4985666666666666,0.5,0.122,0,
15,0.682,0.7,0.4988,0.5,0.134,0,
19,0.6265,0.6333333333333333,0.4915,0.4833333333333333,0.12,0,
20,0.5005,0.5,0.49860000000000004,0.5,0.024,1,*
22,0.5579166666666666,0.5666666666666667,0.5044833333333334,0.5041666666666667,0.34,0,
24,0.40800000000000003,0.4,0.5028,0.5,0.686,0,
25,0.56135,0.5700000000000001,0.49976,0.5075000000000001,0.256,0,
26,0.5585,0.55,0.5034666666666666,0.5166666666666666,0.36,0,
28,0.5543333333333333,0.55,0.49479999999999996,0.5,0.302,0,
29,0.6059833333333333,0.61,0.49494333333333335,0.5,0.098,0,
30,0.6944000000000001,0.7,0.5050566666666667,0.5058333333333334,0.01,1,*
31,0.5658333333333334,0.5683333333333334,0.4939166666666666,0.49499999999999994,0.252,0,
32,0.5742499999999999,0.575,0.49210000000000004,0.5,0.27,0,
33,0.4539166666666666,0.4583333333333333,0.49799999999999994,0.5,0.682,0,
35,0.44316666666666665,0.4333333333333333,0.5005999999999999,0.5,0.708,0,
37,0.584,0.5900000000000001,0.49822333333333335,0.5008333333333334,0.156,0,
38,0.4893333333333333,0.475,0.5000333333333333,0.5083333333333333,0.572,0,
40,0.6393333333333334,0.6333333333333333,0.5024,0.5,0.146,0,
41,0.3794166666666666,0.3666666666666666,0.5100166666666667,0.5083333333333333,0.88,0,
42,0.51425,0.5041666666666667,0.5003,0.5,0.468,0,
43,0.5043333333333332,0.5249999999999999,0.5041,0.5,0.448,0,
