feature,true_rank,true_mean,true_std,perm_mean_same_feature,perm_std_same_feature,perm_mean_same_rank,perm_std_same_rank
psd_relative_theta_mean_posterior_right_trimmean,1,0.009678423882428032,0.002058455762183486,0.005461536671214685,0.001901885517772157,0.013416302132574269,0.004367742783144372
kolmogorov_complexity_mean_frontal_right_trimmean,2,0.008510782735520932,0.0017081320310015444,0.006018226678320216,0.0020424477162408793,0.011405967572849715,0.0018874621298684477
wsmi_gamma_mean_frontal_right_trimmean,3,0.008044501108755302,0.0019674161567738387,0.005924936277360587,0.0021068239770127097,0.010568759099188902,0.001183006516271813
psd_relative_gamma_mean_posterior_right_trimmean,4,0.007941704219321312,0.0016825911833203216,0.005169970612046573,0.0017046474702794537,0.010055657670242567,0.0009018314237789692
psd_relative_gamma_mean_posterior_mid_trimmean,5,0.007924621449148761,0.002070613293897156,0.005037904982645085,0.001623705200677983,0.009683878976449982,0.0007757323461588232
psd_relative_delta_mean_frontal_left_trimmean,6,0.0075269585653048865,0.002491204353247871,0.005118671973790131,0.0016928204162211166,0.00935141451604044,0.0006598464168446766
psd_relative_theta_mean_central_right_trimmean,7,0.007299530561387852,0.0017043976733032828,0.005662276548179428,0.0018965088732536201,0.00908933038940053,0.0005595062535334362
psd_relative_gamma_mean_central_mid_trimmean,8,0.0072006231768642045,0.0018412004435350846,0.005145417004032108,0.0016856287882968427,0.008883712906866247,0.0004965765675468124
slowwaves_Density_mean_frontal_left_trimmean,9,0.007195602887334356,0.0016794370355378157,0.004748029140734453,0.0015569287088598013,0.00870610052162581,0.00043319972921466716
psd_relative_theta_mean_central_left_trimmean,10,0.007133955078456785,0.002219209972696228,0.005708940226134849,0.0018668340511132468,0.008528603136361564,0.000416359890258371
wsmi_theta_mean_posterior_right_trimmean,11,0.006941453847771256,0.002061082695227344,0.005817299617319535,0.0018463384343535795,0.008384388405975784,0.00039011889720040344
PE_theta_mean_posterior_left_trimmean,12,0.006917910645610736,0.0018930362292495892,0.005271549416559116,0.0016167045815777337,0.008255096192141513,0.00036150034826079456
slowwaves_Frequency_mean_frontal_right_trimmean,13,0.006878177579235493,0.0015546090818740381,0.00529239173948405,0.0017105445837073611,0.008139121667325661,0.00034145493025017896
kolmogorov_complexity_mean_frontal_left_trimmean,14,0.006864890162940601,0.0017129258308174124,0.0058057958633945745,0.00196670162478683,0.008015247741295717,0.0003239106296914153
wsmi_gamma_mean_posterior_mid_trimmean,15,0.006843134794531141,0.0014521729086803448,0.0062604176683790135,0.002050627505075759,0.007911676989540328,0.0003065460002273283
psd_relative_delta_mean_central_mid_trimmean,16,0.006803234300073685,0.002069821101595908,0.005332402016617339,0.0017701728472404217,0.007814590149298946,0.0002860940004751759
slowwaves_PTP_mean_frontal_left_trimmean,17,0.006797290575483558,0.0015090792604787362,0.005304576618937823,0.0016874936067293744,0.007712940122861278,0.00026870621183486303
slowwaves_Slope_mean_central_mid_trimmean,18,0.006784353504926105,0.0014243993652180392,0.00505833679316271,0.0017738337052121591,0.0076283916320811825,0.0002528197819207661
wsmi_alpha_mean_central_mid_trimmean,19,0.006740571721143934,0.0016611717252144823,0.005997127629272906,0.001968222207793241,0.007551877211174304,0.0002448341394177562
N1_mean_occipitoparietal_lateral_trimmean,20,0.006736223664449478,0.0018616259670672733,0.0061059018615734805,0.001955609740855055,0.007474208483321784,0.00023248847181425378
