subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.544,0.6,0.5069,0.5,0.452,0,
5,0.6441000000000001,0.6499999999999999,0.49712,0.5,0.112,0,
6,0.42794999999999994,0.4349999999999999,0.506555,0.5125,0.734,0,
8,0.5881666666666665,0.5999999999999999,0.5198333333333334,0.5166666666666667,0.364,0,
10,0.8821666666666667,0.9,0.49860000000000004,0.5,0.02,1,*
12,0.7573333333333333,0.7583333333333334,0.49633333333333335,0.5041666666666667,0.014,1,*
14,0.6833333333333335,0.6833333333333333,0.5034666666666667,0.5166666666666667,0.174,0,
15,0.7480000000000001,0.75,0.49015,0.5,0.138,0,
19,0.713888888888889,0.7222222222222222,0.4935333333333334,0.5,0.084,0,
20,0.5005,0.5,0.497,0.5,0.02,1,*
22,0.5893333333333335,0.5944444444444444,0.5020333333333333,0.5111111111111112,0.3,0,
24,0.33049999999999996,0.3,0.5108,0.5,0.744,0,
25,0.6398750000000001,0.64,0.503,0.51125,0.116,0,
26,0.5860000000000002,0.6,0.5034666666666667,0.5166666666666667,0.36,0,
28,0.583875,0.575,0.49311666666666665,0.5041666666666667,0.272,0,
29,0.6557,0.6628333333333334,0.49376,0.5,0.076,0,
30,0.7659199999999999,0.768,0.50688,0.5071666666666667,0.004,1,**
31,0.5795333333333335,0.5929166666666668,0.49089666666666665,0.49791666666666656,0.284,0,
32,0.5826250000000001,0.5875,0.49092499999999994,0.5,0.284,0,
33,0.41487500000000005,0.4208333333333334,0.49683333333333335,0.5,0.72,0,
35,0.4275555555555555,0.4333333333333333,0.5032444444444445,0.5111111111111112,0.682,0,
37,0.6137199999999999,0.6120000000000001,0.49350599999999994,0.4995,0.16,0,
38,0.45854166666666674,0.4625,0.4971333333333333,0.5020833333333333,0.602,0,
40,0.7506666666666666,0.75,0.5017333333333334,0.5,0.06,0,
41,0.331,0.3333333333333333,0.5152666666666667,0.5291666666666666,0.896,0,
42,0.4741111111111112,0.4722222222222222,0.5015055555555555,0.5097222222222223,0.584,0,
43,0.6603333333333335,0.6666666666666667,0.498,0.5,0.236,0,
